gridmet_id,Name,fire_start_date,year,month,Latitude,Longitude,AcresBurned,log_acres,nwcg_size_class,severity_tier,tmmx_F_7d_mean,tmmn_F_7d_mean,vpd_kPa_7d_mean,vs_m_s_7d_mean,rmin_pct_7d_mean,pr_mm_30d_sum,erc_7d_mean,bi_7d_mean,fm100_pct_7d_mean,fm1000_pct_30d_mean,elevation,slope_degrees,northness,eastness,usdm_raw,usdm_category,usdm_intensity,is_abnormally_dry_D0_plus,is_drought_D1_plus,is_severe_D2_plus,is_extreme_D3_plus,fbfm40_code,fbfm40_group,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,has_canopy_cover
fire_00347,Willms Fire,2017-07-18,2017,7,37.81827,-120.65764,19.0,2.995732273553991,C,Small,98.99857142857147,67.52428571428568,2.9642857142857144,2.814285714285714,18.357142857142858,0.0,69.85714285714286,53.285714285714285,7.257142857142857,10.96,78.30841,2.0,-0.2419218955996677,-0.9702957262759964,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,335.0,304.0,0.0,2270.0,123.0,0.0
fire_00348,Humboldt Fire,2017-07-19,2017,7,39.76243,-121.74121,103.0,4.6443908991413725,D,Medium,99.3071428571429,71.20142857142864,3.062857142857144,2.771428571428572,22.57142857142857,0.0,72.42857142857143,47.285714285714285,6.7,9.353333333333332,299.40213,5.0,-0.9781476007338056,0.2079116908177593,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,133.0,125.0,35.0,2114.0,103.0,1.0
fire_00349,Minerva Fire,2017-07-29,2017,7,39.9034,-120.9761,4310.0,8.368925174747135,F,Large,83.46714285714287,60.27285714285724,1.92,2.814285714285714,23.58571428571429,0.0,81.57142857142857,59.0,6.314285714285714,7.413333333333332,1657.5176,11.0,-0.2588190451025206,-0.9659258262890684,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7028.0,164.0,133.0,65.0,2028.0,106.0,1.0
fire_00350,Jacksonville Fire,2017-07-29,2017,7,37.905545,-120.408135,675.0,6.516193076042964,E,Medium,98.25285714285718,65.77571428571432,2.8842857142857143,2.9285714285714284,18.5,0.0,75.28571428571429,57.57142857142857,7.2,9.53,402.98428,4.0,0.4067366430757997,-0.9135454576426012,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7114.0,141.0,126.0,45.0,2114.0,104.0,1.0
fire_00351,Zenon Fire,2017-07-20,2017,7,35.06472,-120.5634,47.0,3.871201010907891,C,Small,69.58142857142857,54.38428571428576,0.4885714285714285,3.385714285714285,55.385714285714286,0.0,32.857142857142854,32.285714285714285,16.228571428571428,16.363333333333333,103.605446,1.0,-0.2923717047227371,-0.9563047559630352,0,D0,0.0,1.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00352,Grizzly Fire,2017-07-21,2017,7,39.36902,-120.97586,10.0,2.3978952727983707,C,Small,91.85000000000011,59.5785714285715,2.4785714285714286,2.7142857142857144,18.728571428571428,0.0,80.14285714285714,58.42857142857143,6.0857142857142845,8.54,834.4692,4.0,-0.9743700647852352,-0.2249510543438649,-1,,0.0,0.0,0.0,0.0,0.0,99.0,nonburnable_or_other,7295.0,32.0,32.0,0.0,32.0,32.0,0.0
fire_00353,Ranch Fire,2017-07-26,2017,7,38.559707,-120.70013,140.0,4.948759890378168,D,Medium,91.87571428571432,61.01857142857142,2.3728571428571428,2.0000000000000004,20.342857142857145,0.0,79.14285714285714,51.85714285714285,6.342857142857143,8.763333333333332,728.67834,4.0,-0.0697564737441255,-0.9975640502598242,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7030.0,128.0,115.0,25.0,2030.0,102.0,1.0
fire_00354,Elephant Fire,2017-07-20,2017,7,36.22265,-119.06598,416.0,6.0330862217988015,E,Medium,101.39000000000001,67.78142857142858,3.3471428571428565,2.8428571428571425,16.185714285714287,0.0,82.0,61.42857142857143,6.3,7.883333333333334,126.95438,5.0,-0.3583679495453007,-0.9335804264972016,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00355,Latrobe Fire,2017-07-26,2017,7,38.5181,-121.104,1268.0,7.145984467714388,F,Large,97.45571428571427,62.12428571428578,2.704285714285714,3.2285714285714286,19.228571428571428,0.0,69.57142857142857,55.71428571428572,7.542857142857143,10.716666666666663,62.735558,1.0,0.7547095802227719,-0.6560590289905074,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,344.0,304.0,0.0,2270.0,124.0,0.0
fire_00356,Weller Fire,2017-07-26,2017,7,37.44485,-121.84108,51.0,3.951243718581428,C,Small,85.73000000000005,57.93285714285722,1.6857142857142855,3.685714285714286,26.6,0.0,65.57142857142857,51.142857142857146,8.457142857142857,10.390000000000002,232.99878,9.0,0.1564344650402306,-0.9876883405951378,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00357,Marble Fire,2017-07-19,2017,7,41.478,-123.506,319.0,5.768320995793772,E,Medium,94.26714285714289,55.25857142857154,2.35,2.414285714285714,22.2,0.0,70.57142857142857,40.285714285714285,6.942857142857142,10.213333333333336,346.58673,17.0,-0.2419218955996677,-0.9702957262759964,-1,,0.0,0.0,0.0,0.0,0.0,162.0,timber_understory,7043.0,156.0,127.0,65.0,2043.0,107.0,1.0
fire_00358,Dollar Fire,2017-07-22,2017,7,34.20152,-117.14466,85.0,4.454347296253507,C,Small,86.11571428571435,64.77285714285713,2.0028571428571427,2.571428571428572,22.928571428571427,0.0,80.71428571428571,56.85714285714285,7.071428571428571,6.556666666666666,1475.7599,19.0,-0.6156614753256581,-0.7880107536067221,0,D0,0.0,1.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00359,Lost Fire,2017-07-22,2017,7,33.34659,-116.66107,255.0,5.545177444479562,D,Medium,88.97000000000006,62.921428571428706,1.96,2.6000000000000005,25.628571428571423,2.8,69.28571428571429,45.57142857142857,8.77142857142857,7.689999999999999,1097.3273,9.0,-0.4539904997395469,-0.8910065241883678,0,D0,0.0,1.0,0.0,0.0,0.0,145.0,shrub,7110.0,235.0,215.0,0.0,2110.0,113.0,0.0
fire_00360,Seine Fire,2017-07-22,2017,7,34.139,-117.199,20.0,3.044522437723423,C,Small,94.52428571428568,67.47285714285714,2.3800000000000003,2.571428571428572,23.41428571428571,0.0,73.85714285714286,53.285714285714285,8.185714285714285,7.736666666666668,500.10886,10.0,-0.9271838545667874,-0.374606593415912,0,D0,0.0,1.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00361,Woodland Fire,2017-07-25,2017,7,38.69775,-120.73757,13.0,2.6390573296152584,C,Small,92.4928571428572,64.77285714285713,2.5742857142857143,2.157142857142857,19.7,0.0,80.28571428571429,53.85714285714285,5.971428571428571,8.65,766.1605,2.0,0.6427876096865393,-0.7660444431189781,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7030.0,163.0,137.0,65.0,2030.0,106.0,1.0
fire_00362,Olive Fire,2017-07-24,2017,7,35.7751,-120.23656,150.0,5.017279836814924,D,Medium,97.8928571428572,59.14142857142856,3.0228571428571427,2.7285714285714286,11.828571428571427,0.0,81.71428571428571,61.0,5.885714285714285,8.979999999999999,517.1644,4.0,-0.5735764363510464,-0.8191520442889916,0,D0,0.0,1.0,0.0,0.0,0.0,144.0,shrub,7105.0,221.0,216.0,0.0,2105.0,114.0,0.0
fire_00363,Spenceville Fire,2017-07-24,2017,7,39.06522,-121.3519,39.0,3.688879454113936,C,Small,98.15,64.38714285714305,2.9528571428571424,2.042857142857143,16.785714285714285,0.0,69.42857142857143,42.142857142857146,6.942857142857143,10.45,50.63894,1.0,0.3907311284892735,-0.9205048534524404,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,339.0,304.0,0.0,2270.0,123.0,0.0
fire_00364,Castro Fire,2017-07-23,2017,7,36.96607,-121.55552,78.0,4.3694478524670215,C,Small,89.89571428571428,52.86714285714288,1.7785714285714287,4.114285714285715,23.41428571428571,0.0,48.71428571428572,43.285714285714285,12.2,13.646666666666665,53.96889,3.0,0.4848096202463371,0.8746197071393957,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9301.0,327.0,303.0,0.0,2270.0,122.0,0.0
fire_00365,High Fire,2017-07-23,2017,7,34.41204,-117.03031,170.0,5.14166355650266,D,Medium,97.6357142857144,67.06142857142862,3.1157142857142857,2.657142857142857,15.342857142857142,1.2,90.85714285714286,65.14285714285714,5.57142857142857,5.373333333333334,1022.714,9.0,0.8191520442889918,0.573576436351046,0,D0,0.0,1.0,0.0,0.0,0.0,102.0,grass,7082.0,219.0,204.0,0.0,2082.0,111.0,0.0
fire_00366,Live Fire,2017-07-28,2017,7,40.1583,-122.3209,57.0,4.060443010546419,C,Small,101.93000000000004,68.65571428571425,3.222857142857144,2.871428571428571,19.81428571428572,0.0,78.85714285714286,53.142857142857146,6.642857142857143,7.443333333333333,121.23239,1.0,-0.754709580222772,0.6560590289905073,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,346.0,302.0,0.0,2270.0,124.0,0.0
fire_00367,Greenhorn Fire,2017-07-27,2017,7,39.16826,-120.95498,15.0,2.772588722239781,C,Small,92.98142857142858,60.71000000000008,2.497142857142857,2.271428571428572,20.38571428571429,0.0,80.42857142857143,54.71428571428572,6.328571428571428,8.213333333333333,694.11725,3.0,-0.8290375725550416,0.5591929034707469,-1,,0.0,0.0,0.0,0.0,0.0,184.0,timber_litter,7030.0,133.0,117.0,45.0,2030.0,104.0,1.0
fire_00368,Falls Fire,2017-08-01,2017,8,37.65986,-120.31157,20.0,3.044522437723423,C,Small,101.59571428571438,68.01285714285716,3.3114285714285714,3.928571428571429,16.428571428571427,0.0,78.85714285714286,68.57142857142857,6.771428571428572,8.333333333333334,338.34378,1.0,0.0871557427476578,-0.9961946980917455,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00369,Sky Fire,2017-07-29,2017,7,40.69259,-122.17384,17.0,2.8903717578961645,C,Small,101.39000000000001,69.04142857142855,3.162857142857143,2.857142857142857,22.200000000000006,0.0,80.28571428571429,55.142857142857146,6.271428571428571,7.256666666666664,249.89427,4.0,-0.9135454576426008,-0.4067366430758002,-1,,0.0,0.0,0.0,0.0,0.0,188.0,timber_litter,9129.0,139.0,115.0,35.0,2152.0,103.0,1.0
fire_00370,Hill Fire,2017-07-29,2017,7,41.9808,-121.9741,155.0,5.049856007249537,D,Medium,88.58428571428587,52.35285714285718,1.705714285714286,2.757142857142857,26.285714285714285,2.8,56.0,39.0,10.528571428571428,11.373333333333337,1425.5219,5.0,-0.7880107536067219,0.6156614753256584,-1,,0.0,0.0,0.0,0.0,0.0,141.0,shrub,7124.0,219.0,205.0,0.0,2124.0,113.0,0.0
fire_00371,Largo Fire,2017-07-30,2017,7,38.538332,-121.039267,236.0,5.468060141135132,D,Medium,98.81857142857142,63.74428571428574,2.7985714285714285,3.128571428571429,19.91428571428572,0.0,70.28571428571429,55.71428571428572,7.9,10.223333333333334,154.73077,1.0,-0.1391731009600653,0.9902680687415704,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,331.0,304.0,0.0,2270.0,123.0,0.0
fire_00372,Garden Fire,2017-07-30,2017,7,35.543,-118.654,1350.0,7.208600337960199,F,Large,95.75857142857144,65.4928571428572,2.9314285714285715,2.4285714285714284,15.77142857142857,0.0,88.28571428571429,61.285714285714285,5.742857142857143,6.453333333333334,754.8745,20.0,-0.9961946980917455,0.0871557427476582,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,358.0,304.0,0.0,2270.0,125.0,0.0
fire_00373,Independence Fire,2017-07-31,2017,7,38.70289,-122.90217,11.0,2.4849066497880004,C,Small,92.28714285714304,53.38142857142858,1.92,4.042857142857143,24.4,0.0,54.285714285714285,47.142857142857146,11.785714285714286,11.253333333333336,112.06681,7.0,0.5591929034707468,0.8290375725550417,-1,,0.0,0.0,0.0,0.0,0.0,185.0,timber_litter,7015.0,162.0,129.0,65.0,2015.0,106.0,1.0
fire_00374,Mile Fire,2017-07-31,2017,7,34.19076,-117.26969,100.0,4.61512051684126,D,Medium,92.69857142857146,67.44714285714282,2.1142857142857143,2.4285714285714284,27.957142857142856,0.0,71.71428571428571,50.142857142857146,8.871428571428572,7.496666666666667,673.2253,20.0,-0.9271838545667874,-0.374606593415912,0,D0,0.0,1.0,0.0,0.0,0.0,142.0,shrub,7110.0,228.0,215.0,0.0,2110.0,114.0,0.0
fire_00375,Rose Fire,2017-07-31,2017,7,33.689092,-117.396404,200.0,5.303304908059076,D,Medium,95.42428571428567,64.56714285714288,2.2585714285714285,2.771428571428572,26.071428571428573,0.0,65.57142857142857,49.142857142857146,9.771428571428572,9.023333333333332,506.58893,9.0,-0.1045284632676535,0.9945218953682732,0,D0,0.0,1.0,0.0,0.0,0.0,121.0,grass_shrub,7914.0,17.0,17.0,0.0,2917.0,17.0,0.0
fire_00376,Sandy Fire,2017-08-02,2017,8,40.79902,-123.39253,32.0,3.49650756146648,C,Small,98.0214285714287,62.124285714285676,2.911428571428572,3.1,18.928571428571423,0.0,75.28571428571429,50.85714285714285,6.757142857142857,8.296666666666669,428.89404,9.0,0.9876883405951378,0.1564344650402308,-1,,0.0,0.0,0.0,0.0,0.0,98.0,nonburnable_or_other,7292.0,11.0,11.0,0.0,11.0,11.0,0.0
fire_00377,Camatta Fire,2017-08-02,2017,8,35.4403,-120.2913,70.0,4.262679877041316,C,Small,100.54142857142855,56.08142857142858,2.91,3.257142857142857,14.542857142857144,0.0,64.71428571428571,53.71428571428572,9.914285714285713,10.26,470.55478,2.0,0.9455185755993168,-0.3255681544571567,0,D0,0.0,1.0,0.0,0.0,0.0,102.0,grass,9301.0,338.0,304.0,0.0,2270.0,123.0,0.0
fire_00378,Red Fire,2017-08-02,2017,8,35.40357,-120.28037,460.0,6.133398042996649,E,Medium,99.66714285714288,59.37285714285714,2.897142857142857,3.3142857142857145,15.414285714285716,0.0,69.28571428571429,57.285714285714285,8.885714285714284,9.51,579.6326,1.0,0.0871557427476581,0.9961946980917455,0,D0,0.0,1.0,0.0,0.0,0.0,145.0,shrub,7105.0,250.0,224.0,0.0,2105.0,115.0,0.0
fire_00379,Saw Fire,2017-08-03,2017,8,40.11794,-123.76099,85.0,4.454347296253507,C,Small,96.04142857142867,61.070000000000064,2.532857142857143,3.728571428571429,22.385714285714283,0.0,57.57142857142857,43.0,9.714285714285715,11.28,567.87415,13.0,-0.3746065934159123,-0.9271838545667872,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7043.0,152.0,131.0,55.0,2043.0,105.0,1.0
fire_00380,Bryant Fire,2017-08-03,2017,8,34.08492,-117.03826,325.0,5.786897381366708,E,Medium,93.98428571428576,66.95857142857145,2.301428571428571,2.2857142857142856,25.12857142857143,2.9,62.285714285714285,34.285714285714285,9.657142857142857,8.216666666666667,885.0831,13.0,-0.5150380749100544,-0.8571673007021121,0,D0,0.0,1.0,0.0,0.0,0.0,99.0,nonburnable_or_other,9246.0,100.0,100.0,0.0,2002.0,100.0,0.0
fire_00381,Rincon Fire,2017-08-03,2017,8,34.23925,-117.85182,10.0,2.3978952727983707,C,Small,92.90428571428582,67.01000000000008,2.4714285714285715,2.271428571428572,21.414285714285715,1.0,73.28571428571429,44.42857142857143,7.885714285714286,7.196666666666666,509.24298,4.0,-0.3907311284892738,0.9205048534524404,0,D0,0.0,1.0,0.0,0.0,0.0,122.0,grass_shrub,7118.0,131.0,115.0,35.0,2118.0,103.0,1.0
fire_00382,Blocksburg Fire,2017-08-03,2017,8,40.27582,-123.64281,30.0,3.4339872044851463,C,Small,98.17571428571432,60.96714285714288,2.75,3.400000000000001,20.628571428571423,0.0,57.57142857142857,43.0,9.657142857142857,11.33,520.7667,8.0,-0.3420201433256687,0.9396926207859084,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,360.0,303.0,0.0,2270.0,126.0,0.0
fire_00383,Bottle Fire,2017-08-08,2017,8,38.94599,-122.81135,62.0,4.143134726391533,C,Small,97.79000000000002,67.85857142857144,3.1014285714285714,3.6142857142857134,15.62857142857143,0.0,79.28571428571429,57.42857142857143,5.971428571428571,7.7366666666666655,548.2623,5.0,-0.3583679495453007,-0.9335804264972016,-1,,0.0,0.0,0.0,0.0,0.0,145.0,shrub,7105.0,251.0,218.0,0.0,2105.0,115.0,0.0
fire_00384,Stewart Fire,2017-08-04,2017,8,34.009026,-117.239099,122.0,4.812184355372417,D,Medium,96.96714285714287,69.24714285714302,2.3685714285714283,2.3285714285714287,27.38571428571429,8.1,57.142857142857146,32.285714285714285,10.828571428571427,9.06,526.19415,3.0,-0.0174524064372834,-0.9998476951563912,0,D0,0.0,1.0,0.0,0.0,0.0,121.0,grass_shrub,9301.0,325.0,303.0,0.0,2270.0,122.0,0.0
fire_00385,Calgary Fire,2017-08-05,2017,8,35.70639,-118.47307,50.0,3.9318256327243257,C,Small,97.09571428571428,69.71000000000008,2.954285714285714,3.114285714285714,19.371428571428567,0.0,84.28571428571429,64.28571428571429,6.328571428571428,6.416666666666667,930.9262,10.0,-0.6819983600624984,0.7313537016191706,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,9337.0,224.0,217.0,0.0,2270.0,112.0,0.0
fire_00386,Chilcoot Fire,2017-08-06,2017,8,39.75371,-120.1397,1020.0,6.928537818164665,F,Large,88.53285714285713,56.4928571428571,2.202857142857143,3.0,18.014285714285712,6.799999999999999,68.57142857142857,32.714285714285715,7.114285714285715,8.200000000000001,1659.8779,11.0,0.9271838545667874,0.374606593415912,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9336.0,226.0,214.0,0.0,2282.0,112.0,0.0
fire_00387,W-2 Fire,2017-08-06,2017,8,41.11989,-120.74968,530.0,6.274762021241939,E,Medium,91.43857142857138,57.264285714285805,2.4642857142857144,2.9142857142857146,15.55714285714286,6.7,73.42857142857143,51.71428571428572,6.957142857142857,8.423333333333334,1535.9529,1.0,-0.7431448254773941,0.6691306063588583,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7126.0,232.0,206.0,0.0,2126.0,113.0,0.0
fire_00388,Poslin Fire,2017-08-06,2017,8,39.888,-120.066,859.0,6.756932389247553,E,Medium,92.46714285714287,61.55857142857154,2.628571428571429,2.814285714285714,16.12857142857143,7.9,76.28571428571429,50.42857142857143,6.485714285714286,7.823333333333334,1706.5612,13.0,-0.9135454576426008,0.4067366430758004,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9308.0,344.0,302.0,0.0,2282.0,113.0,0.0
fire_00389,Reed Fire,2017-08-07,2017,8,33.57139,-116.8247,92.0,4.532599493153256,C,Small,89.58714285714305,65.80142857142864,1.7885714285714285,2.314285714285714,32.81428571428571,13.7,51.71428571428572,18.857142857142858,11.142857142857142,8.506666666666666,1036.9095,9.0,0.0174524064372831,-0.9998476951563912,0,D0,0.0,1.0,0.0,0.0,0.0,145.0,shrub,7110.0,246.0,219.0,0.0,2110.0,114.0,0.0
fire_00390,Country Fire,2017-08-07,2017,8,35.86596,-120.64584,82.0,4.418840607796598,C,Small,99.0500000000001,60.838571428571484,2.768571428571429,3.0,18.1,0.0,66.42857142857143,49.71428571428572,8.857142857142858,9.596666666666666,407.46817,3.0,-0.9993908270190958,0.0348994967025011,0,D0,0.0,1.0,0.0,0.0,0.0,102.0,grass,9301.0,335.0,304.0,0.0,2270.0,123.0,0.0
fire_00391,Ruth Complex,2017-08-07,2017,8,40.17598,-123.36882,4736.0,8.463159302923751,F,Large,98.38142857142859,62.97285714285714,2.88,2.2857142857142856,17.61428571428571,0.0,66.42857142857143,42.0,7.6571428571428575,10.406666666666665,655.74664,2.0,-0.2588190451025206,-0.9659258262890684,-1,,0.0,0.0,0.0,0.0,0.0,188.0,timber_litter,7043.0,154.0,116.0,65.0,2043.0,105.0,1.0
fire_00392,Rose Fire,2017-08-10,2017,8,34.92907,-118.9267,338.0,5.82600010738045,E,Medium,94.11285714285717,70.17285714285714,2.654285714285714,3.014285714285714,22.31428571428572,0.9,84.0,62.285714285714285,6.971428571428571,5.636666666666668,579.8937,15.0,0.882947592858927,0.4694715627858908,0,D0,0.0,1.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_00393,Tilton Fire,2017-08-11,2017,8,37.14653,-121.68165,100.0,4.61512051684126,D,Medium,85.5500000000001,57.88142857142858,1.3957142857142857,3.6142857142857134,30.885714285714283,0.0,49.85714285714285,38.85714285714285,12.157142857142857,12.236666666666668,202.77473,5.0,0.3907311284892737,0.9205048534524404,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,7914.0,17.0,17.0,0.0,2917.0,17.0,0.0
fire_00394,Paskenta Fire ,2017-08-10,2017,8,39.87983,-122.5415,15.0,2.772588722239781,C,Small,99.25571428571426,73.95285714285718,3.0,2.042857142857143,23.97142857142857,0.0,75.71428571428571,45.42857142857143,7.328571428571428,7.203333333333332,237.6208,2.0,0.9961946980917455,0.0871557427476581,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,135.0,125.0,35.0,2114.0,103.0,1.0
fire_00395,Canyon Fire,2017-08-11,2017,8,38.49336,-122.2483,114.0,4.74493212836325,D,Medium,88.12142857142871,58.96142857142862,1.8171428571428567,4.0,26.428571428571427,0.0,63.285714285714285,49.85714285714285,9.228571428571428,9.836666666666668,229.46848,5.0,0.1391731009600654,0.9902680687415704,-1,,0.0,0.0,0.0,0.0,0.0,188.0,timber_litter,7105.0,237.0,219.0,55.0,2027.0,105.0,1.0
fire_00396,Nuevo Fire,2017-08-13,2017,8,33.797216,-117.124538,19.0,2.995732273553991,C,Small,96.01571428571434,65.46714285714287,2.3542857142857136,2.7571428571428567,23.500000000000004,1.5,60.142857142857146,46.142857142857146,10.571428571428571,10.04,546.81616,10.0,0.9781476007338056,-0.2079116908177598,0,D0,0.0,1.0,0.0,0.0,0.0,122.0,grass_shrub,7092.0,226.0,213.0,0.0,2092.0,112.0,0.0
fire_00397,Yankee Fire,2017-08-11,2017,8,35.7908,-120.77485,775.0,6.654152520183219,E,Medium,96.37571428571432,57.0071428571429,2.205714285714285,3.0857142857142854,21.5,0.0,59.285714285714285,47.57142857142857,11.457142857142856,10.18,196.97919,3.0,0.8746197071393959,-0.4848096202463369,0,D0,0.0,1.0,0.0,0.0,0.0,101.0,grass,7662.0,325.0,304.0,0.0,2916.0,16.0,0.0
fire_00398,Ward Fire,2017-08-13,2017,8,41.99279,-122.9401,41.0,3.737669618283368,C,Small,77.42428571428567,59.91285714285716,1.2128571428571426,2.614285714285714,35.18571428571428,7.300000000000001,55.42857142857143,28.571428571428573,9.428571428571429,10.406666666666666,1482.7836,19.0,0.9902680687415704,-0.1391731009600658,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7028.0,159.0,124.0,55.0,2028.0,105.0,1.0
fire_00399,Blaine Fire,2017-08-13,2017,8,33.98212,-117.30819,1500.0,7.313886831633462,F,Large,95.52714285714286,65.08142857142857,2.2014285714285715,2.7285714285714286,25.4,8.8,52.71428571428572,41.0,11.957142857142856,10.853333333333332,393.7067,13.0,0.1736481776669299,-0.984807753012208,0,D0,0.0,1.0,0.0,0.0,0.0,122.0,grass_shrub,7092.0,222.0,211.0,0.0,2092.0,112.0,0.0
fire_00400,Coronado Fire,2017-08-13,2017,8,37.62823,-120.30046,125.0,4.836281906951478,D,Medium,98.0214285714287,65.4928571428572,2.742857142857143,4.714285714285714,19.97142857142857,0.0,74.71428571428571,69.28571428571429,8.328571428571427,7.656666666666666,423.8802,6.0,0.6819983600624985,0.7313537016191705,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,138.0,135.0,35.0,2114.0,103.0,1.0
fire_00401,Empire Fire,2017-08-01,2017,8,37.644,-119.618,8094.0,8.999001866111735,G,Extreme,76.49857142857147,52.738571428571376,1.4442857142857144,2.6,25.67142857142857,0.0,78.57142857142857,55.142857142857146,6.985714285714286,7.35,2254.0676,6.0,0.4539904997395468,0.8910065241883678,-1,,0.0,0.0,0.0,0.0,0.0,184.0,timber_litter,7098.0,230.0,212.0,25.0,2032.0,104.0,1.0
fire_00402,South Fork Fire,2017-08-14,2017,8,37.538,-119.598,7000.0,8.853808274977197,G,Extreme,80.43285714285722,52.48142857142858,1.4214285714285713,2.671428571428572,27.65714285714285,6.2,67.28571428571429,48.42857142857143,9.242857142857144,8.193333333333332,1516.0718,13.0,-0.6018150231520483,-0.7986355100472928,-1,,0.0,0.0,0.0,0.0,0.0,162.0,timber_understory,7105.0,239.0,214.0,25.0,2027.0,104.0,1.0
fire_00403,Mias Fire,2017-08-14,2017,8,33.95036,-116.88066,600.0,6.398594934535208,E,Medium,94.31857142857152,64.07857142857151,2.4842857142857144,3.0857142857142854,19.871428571428567,4.7,66.71428571428571,53.0,8.8,9.04,857.9014,5.0,-0.9702957262759964,0.2419218955996677,0,D0,0.0,1.0,0.0,0.0,0.0,122.0,grass_shrub,7110.0,224.0,206.0,0.0,2110.0,112.0,0.0
fire_00404,Corner Fire,2017-08-17,2017,8,40.92602,-121.5935,17.0,2.8903717578961645,C,Small,90.12714285714296,48.75285714285728,2.0171428571428573,2.314285714285714,19.071428571428573,0.5,61.142857142857146,44.285714285714285,11.385714285714286,9.44,984.7526,8.0,-0.2588190451025206,-0.9659258262890684,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7105.0,250.0,212.0,0.0,2105.0,115.0,0.0
fire_00405,Hills Fire,2017-08-19,2017,8,33.87679,-117.00258,168.0,5.1298987149230735,D,Medium,90.23000000000005,59.27000000000006,1.92,2.7285714285714286,25.042857142857144,3.5,59.85714285714285,45.57142857142857,10.742857142857144,10.04,652.19165,5.0,0.0523359562429439,-0.9986295347545738,0,D0,0.0,1.0,0.0,0.0,0.0,121.0,grass_shrub,7092.0,228.0,211.0,0.0,2092.0,112.0,0.0
fire_00406,Beale Fire,2017-08-20,2017,8,39.1234,-121.32957,867.0,6.766191714660351,E,Medium,90.15285714285719,61.455714285714365,1.8385714285714283,2.414285714285714,29.65714285714285,0.0,63.0,45.42857142857143,11.05714285714286,8.613333333333333,109.07325,3.0,-0.6560590289905073,-0.754709580222772,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,344.0,302.0,0.0,2270.0,124.0,0.0
fire_00407,Toll Fire,2017-08-20,2017,8,39.9864,-120.89746,186.0,5.231108616854587,D,Medium,88.45571428571446,53.381428571428685,2.182857142857143,3.2285714285714286,15.62857142857143,2.3,79.42857142857143,62.85714285714285,7.371428571428573,6.79,1226.3174,14.0,-0.1736481776669303,-0.984807753012208,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7027.0,139.0,111.0,0.0,2270.0,123.0,0.0
fire_00408,Eclipse Complex,2017-08-15,2017,8,41.841,-123.474,78698.0,11.27338572784446,G,Extreme,88.8928571428572,58.31857142857152,1.971428571428572,2.8999999999999995,25.557142857142853,4.7,67.0,37.42857142857143,8.471428571428572,8.043333333333333,1223.0452,18.0,0.7431448254773942,-0.6691306063588581,-1,,0.0,0.0,0.0,0.0,0.0,183.0,timber_litter,9129.0,143.0,115.0,45.0,2914.0,14.0,1.0
