pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.0,307.2,31.0,79.9,3.2,317.3,47.0,58.0,11.4,10.4,1.95,6.9
0.0,294.0,305.2,36.0,76.4,3.6,306.5,48.0,57.0,11.1,10.5,1.72,6.6
0.0,292.6,303.9,39.8,83.8,3.7,317.8,48.0,56.0,11.3,10.6,1.42,6.3
0.0,292.3,303.8,38.5,82.5,3.6,319.2,47.0,56.0,11.4,10.6,1.45,6.3
0.0,292.0,302.9,39.1,81.0,3.3,322.6,45.0,56.0,11.4,10.6,1.39,6.1
0.0,292.1,303.8,35.9,78.8,2.9,322.1,44.0,56.0,11.2,10.6,1.55,6.2
0.0,290.6,304.6,34.7,87.6,3.6,308.8,48.0,56.0,11.6,10.7,1.52,6.3
0.0,288.2,300.7,45.9,100.0,3.3,312.8,42.0,51.0,13.1,10.9,0.88,5.2
0.0,288.2,302.0,41.1,100.0,3.6,316.4,43.0,50.0,14.1,11.2,1.07,5.6
0.0,293.6,305.1,30.9,68.8,2.7,318.8,41.0,54.0,12.4,11.2,1.92,6.4
0.0,296.1,308.7,23.5,58.5,3.2,313.0,47.0,58.0,10.8,11.0,2.68,7.4
0.0,290.1,305.6,31.7,88.7,4.0,308.0,50.0,55.0,11.3,11.0,1.66,6.6
0.0,286.4,300.8,46.9,100.0,4.1,309.0,46.0,50.0,13.0,11.3,0.75,5.0
0.0,285.6,298.3,50.5,100.0,3.7,304.3,41.0,47.0,14.4,11.6,0.61,4.5
0.0,285.2,297.4,49.3,100.0,3.7,313.5,40.0,45.0,15.2,11.8,0.63,4.6
0.0,286.3,299.2,43.3,100.0,2.9,301.4,36.0,45.0,15.7,12.0,0.87,4.8
0.0,290.0,301.8,35.8,79.8,2.2,300.0,34.0,47.0,14.2,12.1,1.37,5.3
0.0,289.9,303.2,33.3,81.7,2.9,294.7,39.0,49.0,13.3,12.1,1.5,5.7
0.0,287.5,301.6,35.4,91.1,2.9,300.1,38.0,48.0,13.4,12.2,1.23,5.3
0.0,287.1,300.7,38.5,95.1,2.4,301.9,35.0,47.0,13.8,12.3,1.08,5.0
0.0,288.7,300.4,41.6,90.4,2.6,292.8,35.0,46.0,13.9,12.3,1.06,4.9
0.0,290.3,302.3,34.7,78.7,2.8,294.5,38.0,49.0,12.9,12.2,1.43,5.5
0.0,291.1,304.2,32.9,79.9,3.3,286.0,42.0,50.0,12.3,12.1,1.6,5.9
0.0,291.9,304.8,32.2,77.5,3.3,284.0,42.0,51.0,11.7,12.1,1.71,6.0
0.0,293.9,306.1,29.2,68.4,3.0,282.5,42.0,53.0,10.8,12.1,2.04,6.2
0.0,296.9,309.3,21.9,54.9,2.5,281.8,42.0,57.0,9.6,11.8,2.87,6.5
0.0,300.8,312.2,17.9,44.8,3.2,279.9,49.0,61.0,8.4,11.5,3.75,7.7
0.0,298.1,314.0,16.9,54.6,3.6,279.6,54.0,63.0,7.8,11.2,3.74,8.2
0.0,300.1,310.5,22.8,50.5,2.6,269.5,46.0,63.0,7.5,10.9,3.21,6.7
0.0,301.1,311.3,22.2,48.9,3.4,268.5,53.0,65.0,7.2,10.7,3.42,7.5
