pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,294.2,309.7,18.6,58.6,2.5,348.0,52.0,71.0,6.6,9.4,2.91,7.7
0.0,293.1,308.7,21.3,65.1,3.8,345.3,61.0,71.0,6.8,9.3,2.59,8.4
0.0,292.8,309.5,19.4,64.5,3.7,345.2,61.0,72.0,6.9,9.2,2.74,8.5
0.0,293.0,312.6,14.9,62.2,4.1,347.2,66.0,73.0,6.7,9.0,3.36,9.6
0.0,294.9,312.9,13.5,53.2,3.2,344.0,61.0,75.0,6.4,8.9,3.64,8.9
0.0,293.8,310.7,15.3,55.0,2.8,238.4,56.0,75.0,6.3,8.7,3.18,7.0
0.0,293.6,308.2,20.2,59.4,2.4,261.3,52.0,74.0,6.4,8.6,2.65,6.4
0.0,293.1,309.7,22.5,71.4,2.9,332.2,56.0,73.0,6.9,8.6,2.6,7.6
0.0,293.9,309.0,26.5,74.4,3.0,325.9,55.0,72.0,7.5,8.6,2.38,7.4
0.0,292.3,308.2,26.7,78.6,2.9,332.4,53.0,70.0,8.1,8.6,2.21,7.3
0.0,291.9,307.0,27.5,77.3,3.5,331.7,57.0,69.0,8.5,8.6,2.07,7.4
0.0,292.0,307.2,24.1,70.2,3.3,326.8,56.0,70.0,8.4,8.6,2.26,7.4
0.0,293.3,309.4,19.6,62.9,3.0,328.6,56.0,72.0,7.9,8.5,2.76,7.8
0.0,293.6,311.0,18.2,63.7,3.0,329.8,57.0,74.0,7.6,8.5,3.01,8.0
0.0,296.1,312.3,15.0,51.8,3.8,329.0,66.0,76.0,7.1,8.4,3.56,9.2
0.0,295.0,311.6,18.0,60.2,3.0,326.9,59.0,76.0,6.9,8.3,3.2,8.1
0.0,294.8,311.7,21.0,68.3,2.1,315.8,50.0,75.0,7.1,8.2,2.99,7.1
0.0,295.2,312.3,24.0,75.9,2.5,321.3,52.0,74.0,7.6,8.2,2.88,7.5
0.0,295.7,311.8,25.9,76.3,3.3,317.3,58.0,72.0,8.1,8.2,2.75,8.0
0.0,296.2,311.9,24.6,71.5,3.8,323.1,62.0,73.0,8.1,8.2,2.89,8.5
0.0,293.3,310.4,25.1,79.4,3.6,325.4,59.0,71.0,8.6,8.3,2.51,8.0
0.0,291.2,308.6,20.0,68.9,4.5,330.4,68.0,73.0,8.3,8.3,2.53,8.6
0.0,290.2,306.5,15.1,54.0,4.1,334.6,67.0,75.0,7.6,8.2,2.54,8.3
0.0,290.3,308.0,12.8,52.3,3.4,334.4,64.0,77.0,7.1,8.1,2.8,8.1
0.0,290.6,307.4,14.6,54.2,3.0,335.9,60.0,78.0,6.8,8.0,2.67,7.6
0.0,291.2,308.7,12.4,52.0,2.6,337.1,58.0,79.0,6.5,7.9,2.97,7.5
0.0,293.5,312.1,18.5,69.9,2.7,282.5,56.0,77.0,6.8,7.8,3.11,7.3
0.0,295.8,311.4,19.6,62.2,2.6,308.8,56.0,78.0,6.9,7.8,3.15,7.5
0.0,296.2,312.4,16.4,56.6,2.5,314.7,57.0,79.0,6.7,7.7,3.5,7.6
0.0,295.8,312.9,15.1,56.1,2.8,314.3,60.0,80.0,6.5,7.7,3.61,8.0
