pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.4,302.1,35.5,100.0,3.6,337.8,38.0,43.0,14.3,13.6,1.13,6.1
0.0,286.4,299.8,38.6,100.0,2.9,341.4,34.0,42.0,14.6,13.6,0.98,5.6
0.0,285.3,299.6,32.7,94.7,3.2,336.3,37.0,44.0,14.2,13.5,1.12,5.8
0.0,285.1,302.2,25.4,91.7,2.9,342.6,37.0,46.0,13.4,13.5,1.46,6.3
0.0,285.9,302.5,26.8,92.2,2.8,342.8,36.0,46.0,13.0,13.4,1.46,6.3
0.0,286.2,305.0,22.9,92.5,3.2,342.9,39.0,47.0,12.6,13.4,1.76,6.9
0.0,285.3,302.1,25.1,89.4,3.3,343.4,40.0,48.0,12.2,13.3,1.48,6.5
0.0,286.2,305.1,20.4,86.1,2.5,347.6,37.0,50.0,11.6,13.1,1.87,6.7
0.0,290.0,307.9,18.0,73.5,3.3,345.5,44.0,53.0,10.4,12.8,2.4,7.8
0.0,286.0,302.9,26.7,93.4,3.7,345.1,44.0,51.0,11.0,12.8,1.48,6.7
0.0,285.9,297.5,43.2,100.0,3.6,340.9,40.0,46.0,12.4,12.9,0.8,5.4
0.0,286.0,301.0,32.4,97.4,3.0,345.8,38.0,47.0,12.9,13.0,1.2,6.0
0.0,286.3,301.0,33.2,97.3,3.3,341.2,39.0,46.0,13.2,13.0,1.19,6.1
0.0,287.6,302.8,25.4,81.7,3.1,341.2,40.0,49.0,12.2,12.9,1.61,6.6
0.0,288.7,306.2,18.5,74.1,2.9,345.3,42.0,53.0,10.9,12.7,2.17,7.3
0.0,292.8,312.0,13.9,65.8,3.4,340.7,48.0,56.0,9.5,12.4,3.22,8.7
0.0,294.5,310.0,18.8,65.7,3.4,332.2,48.0,58.0,8.7,12.1,2.84,8.2
0.0,293.3,309.4,21.5,74.2,3.6,319.0,49.0,58.0,8.6,11.9,2.54,8.0
0.0,291.6,306.5,27.5,83.4,3.4,330.3,47.0,57.0,9.1,11.8,1.93,7.2
0.0,290.4,306.1,28.4,89.3,3.4,331.6,46.0,56.0,9.9,11.7,1.79,7.1
0.0,289.2,305.7,28.7,94.7,3.5,333.8,46.0,54.0,10.7,11.8,1.68,7.0
0.0,288.0,306.1,24.1,91.4,3.4,341.2,46.0,55.0,11.0,11.8,1.85,7.2
0.0,287.8,308.1,13.9,72.0,2.8,347.7,46.0,58.0,9.9,11.6,2.51,7.6
0.0,292.7,309.7,12.1,52.5,2.6,344.9,47.0,62.0,8.5,11.4,3.15,7.9
0.0,290.7,308.0,18.0,68.3,3.2,352.2,50.0,62.0,8.1,11.1,2.52,7.9
0.0,290.5,308.1,18.4,70.5,3.4,353.0,52.0,63.0,8.0,11.0,2.5,8.1
0.0,293.8,310.2,16.0,59.9,3.5,342.2,55.0,65.0,7.4,10.7,3.05,8.6
0.0,293.1,308.2,21.4,68.0,2.9,342.9,50.0,65.0,7.5,10.5,2.52,7.6
0.0,293.9,314.1,16.3,72.3,2.5,344.4,49.0,67.0,7.5,10.3,3.46,8.2
0.0,293.7,309.0,25.1,76.5,3.2,346.8,51.0,65.0,7.9,10.3,2.41,7.9
