pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.3,306.2,13.3,55.0,3.1,293.6,48.0,69.0,8.9,8.6,2.42,6.7
0.0,287.1,304.2,22.2,72.1,4.1,290.8,53.0,67.0,8.9,8.7,1.86,6.6
0.0,286.8,305.2,18.1,66.6,3.8,290.4,52.0,68.0,8.5,8.7,2.09,6.8
0.0,287.5,305.7,15.2,59.6,3.9,289.1,54.0,70.0,8.0,8.6,2.26,7.1
0.0,286.0,304.1,23.5,82.0,4.5,285.2,55.0,67.0,8.8,8.6,1.71,6.5
0.0,284.7,302.1,29.9,96.3,3.7,282.1,47.0,63.0,10.6,8.8,1.3,5.4
0.0,286.2,304.4,19.1,70.7,3.9,282.1,51.0,65.0,9.9,8.8,1.92,6.5
0.0,288.0,307.6,13.4,59.0,4.0,280.5,54.0,68.0,8.9,8.8,2.55,7.4
0.0,290.3,312.6,6.1,42.9,3.1,278.4,51.0,73.0,7.5,8.6,3.72,7.7
0.0,295.7,315.9,4.6,32.8,3.0,274.0,53.0,76.0,6.3,8.5,4.75,8.0
0.0,295.0,315.4,4.7,33.5,4.8,276.2,67.0,78.0,5.5,8.2,4.6,10.2
0.0,291.9,306.3,5.1,25.9,6.6,281.8,81.0,81.0,4.8,7.9,3.07,10.0
0.0,284.1,297.2,15.0,45.1,3.6,277.9,56.0,78.0,5.2,7.7,1.54,5.5
0.0,283.5,297.9,31.2,84.3,3.0,271.5,46.0,71.0,7.3,7.8,1.08,4.5
0.0,283.3,303.1,21.8,87.0,3.0,269.0,47.0,69.0,8.8,8.0,1.6,5.3
0.0,285.2,306.5,13.8,67.6,3.2,269.0,50.0,71.0,8.4,8.1,2.28,6.3
0.0,284.0,303.6,20.4,81.7,4.3,264.3,55.0,68.0,9.1,8.3,1.72,6.1
0.0,282.9,303.1,24.8,98.9,4.3,263.8,51.0,63.0,11.1,8.6,1.46,5.7
0.0,282.9,304.3,24.9,100.0,3.9,261.3,47.0,60.0,12.5,9.0,1.52,5.6
0.0,283.8,304.8,26.0,100.0,4.2,255.0,48.0,57.0,13.5,9.2,1.54,5.7
0.0,284.8,303.2,31.2,100.0,4.7,253.0,48.0,54.0,14.4,9.5,1.29,5.4
0.0,283.9,299.0,46.0,100.0,5.0,233.4,45.0,49.0,15.4,9.9,0.66,3.8
0.0,284.4,303.1,27.3,96.5,3.4,249.1,40.0,52.0,15.2,10.2,1.43,5.0
0.0,285.5,305.2,15.9,67.8,3.4,245.1,44.0,56.0,13.0,10.3,2.09,5.9
0.0,284.5,304.0,18.2,74.4,4.2,235.8,49.0,58.0,11.8,10.3,1.86,6.0
0.0,284.2,303.0,19.7,76.0,4.0,243.7,48.0,59.0,11.1,10.2,1.72,5.7
0.0,285.1,303.7,23.6,85.3,4.8,240.7,51.0,58.0,11.4,10.2,1.64,5.9
0.0,284.0,302.4,34.4,100.0,4.4,231.1,46.0,53.0,13.1,10.5,1.11,4.6
0.0,283.6,302.8,27.0,99.2,3.7,231.0,42.0,52.0,14.0,10.7,1.39,4.9
0.0,287.4,305.2,22.8,78.2,6.3,230.3,57.0,54.0,12.8,10.7,1.87,7.0
