pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.9,304.4,10.0,45.2,3.0,161.3,53.0,75.0,4.8,9.0,2.34,4.8
0.0,286.3,303.5,9.9,47.2,2.6,125.1,49.0,74.0,5.2,8.9,2.19,4.2
0.0,283.3,300.8,17.0,67.8,2.6,196.1,48.0,72.0,6.2,8.9,1.59,3.9
0.0,281.5,297.4,24.5,80.7,3.2,194.6,49.0,68.0,7.9,8.9,1.13,3.6
0.0,283.5,299.1,17.9,62.8,2.8,178.1,47.0,68.0,7.9,8.8,1.48,3.8
4.0,280.9,297.1,26.0,86.3,2.6,178.6,0.0,45.0,10.8,9.5,1.05,3.1
1.4,282.0,290.3,68.0,100.0,2.4,58.1,0.0,36.0,14.1,10.1,0.13,1.0
0.0,281.6,295.7,41.9,100.0,2.0,189.4,32.0,49.0,15.4,10.5,0.62,2.4
0.0,281.7,296.1,37.8,100.0,3.2,187.6,38.0,47.0,16.2,11.0,0.73,2.9
0.0,281.9,296.3,33.2,93.0,3.2,183.7,38.0,47.0,15.9,11.3,0.87,3.1
0.0,279.6,289.7,55.5,100.0,3.6,166.9,35.0,41.0,17.0,11.7,0.28,1.9
0.0,274.7,286.6,38.7,93.7,6.3,192.6,50.0,43.0,16.8,12.0,0.43,2.5
0.0,274.9,292.6,8.6,49.2,4.6,177.9,51.0,53.0,13.5,11.7,1.12,4.1
0.0,282.6,299.1,13.0,54.3,4.5,181.2,51.0,55.0,11.5,11.4,1.6,4.8
0.0,282.1,296.6,19.8,63.5,2.5,171.3,39.0,56.0,10.5,11.3,1.25,3.1
0.0,277.6,288.7,55.3,100.0,2.6,153.7,33.0,45.0,13.4,11.7,0.24,1.5
0.0,277.7,291.3,30.9,85.9,1.8,154.6,31.0,48.0,13.5,11.8,0.69,2.0
0.0,276.0,289.5,26.0,75.6,3.5,149.2,41.0,50.0,12.7,11.7,0.7,2.6
0.0,276.2,294.0,9.2,50.7,2.8,175.5,43.0,57.0,10.8,11.5,1.21,3.2
0.0,281.4,295.1,13.0,46.6,3.0,69.6,43.0,58.0,9.5,11.3,1.34,3.3
9.3,281.6,294.0,35.2,86.5,3.5,161.9,0.0,34.0,13.7,12.5,0.77,2.7
10.7,276.8,285.2,72.5,100.0,3.4,118.2,0.0,23.0,18.5,14.0,0.02,0.8
3.4,274.4,281.6,73.6,100.0,2.7,60.4,0.0,20.0,20.3,14.7,0.03,0.6
0.0,273.2,286.9,34.1,96.0,3.3,165.0,31.0,34.0,19.3,14.9,0.46,1.9
17.0,274.4,284.0,44.5,90.7,3.6,58.0,0.0,18.0,21.4,16.2,0.34,1.4
1.9,274.4,282.1,63.4,100.0,2.7,95.8,0.0,16.0,21.6,16.9,0.13,0.9
30.0,275.7,282.3,74.1,100.0,4.2,62.8,0.0,10.0,24.1,18.5,0.04,0.6
3.0,275.1,282.3,64.7,100.0,3.1,131.4,0.0,11.0,23.8,18.9,0.13,1.0
0.0,274.7,284.6,48.9,97.1,5.9,155.5,32.0,21.0,22.2,18.8,0.28,1.6
0.0,275.1,287.1,42.8,99.5,3.7,90.2,25.0,22.0,21.2,18.8,0.37,1.6
