pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.5,301.9,14.1,56.9,2.5,350.2,40.0,52.0,12.2,12.4,1.9,6.5
0.0,286.3,305.8,9.1,52.0,1.9,346.0,39.0,57.0,10.1,12.2,2.48,6.5
0.0,289.0,306.4,11.1,51.1,2.9,343.7,47.0,60.0,8.7,11.9,2.58,7.5
0.0,289.0,306.5,13.0,56.0,2.1,346.3,43.0,62.0,7.8,11.6,2.5,6.8
0.0,288.0,308.5,10.7,58.9,2.4,347.9,47.0,64.0,7.2,11.2,2.75,7.4
0.0,284.1,303.1,15.0,68.4,3.2,230.5,51.0,64.0,7.3,10.9,1.89,5.9
0.0,283.5,295.2,35.3,84.1,4.2,346.6,53.0,59.0,8.6,10.9,0.89,5.5
0.0,283.6,295.3,38.6,90.2,4.0,347.6,50.0,56.0,9.9,11.0,0.81,5.3
0.0,281.6,298.6,27.0,93.5,2.5,349.8,42.0,57.0,10.5,11.1,1.13,5.6
0.0,282.4,303.5,17.8,86.6,1.8,351.3,39.0,59.0,10.3,11.1,1.73,6.0
0.0,284.7,301.9,21.6,78.8,2.4,332.9,43.0,59.0,9.9,11.0,1.58,6.0
0.0,284.5,301.9,26.6,92.9,2.3,339.7,41.0,57.0,10.5,11.1,1.38,5.9
0.0,285.2,299.2,36.8,98.2,2.8,277.4,41.0,53.0,11.6,11.1,0.98,4.9
0.0,285.2,299.5,37.3,100.0,2.3,349.2,37.0,52.0,12.7,11.2,0.98,5.5
0.0,285.0,306.7,21.3,100.0,1.9,350.7,37.0,54.0,12.9,11.4,1.9,6.5
0.0,289.1,308.0,21.0,84.4,2.5,346.4,41.0,55.0,12.0,11.3,2.22,7.2
0.0,289.1,306.0,23.6,82.6,2.9,348.1,44.0,56.0,11.3,11.3,1.95,7.1
0.0,287.3,305.8,22.7,88.2,2.8,347.4,44.0,56.0,11.1,11.4,1.89,6.9
0.0,285.8,302.9,25.6,90.2,2.5,349.0,41.0,56.0,11.2,11.3,1.53,6.3
0.0,285.7,302.4,28.9,96.5,3.1,353.6,44.0,55.0,11.5,11.3,1.38,6.4
0.0,284.7,300.2,29.1,91.5,3.5,357.7,46.0,55.0,11.7,11.3,1.25,6.3
0.0,284.1,300.4,32.8,100.0,3.8,347.0,47.0,52.0,12.5,11.4,1.1,6.1
0.0,283.2,297.0,46.2,100.0,4.4,325.7,46.0,48.0,13.5,11.6,0.6,4.8
0.0,283.6,292.7,51.9,100.0,4.7,337.4,46.0,46.0,14.3,11.9,0.5,4.5
0.0,282.4,295.7,27.2,78.2,3.4,362.0,44.0,51.0,12.8,11.9,1.07,5.8
0.0,282.6,302.9,13.1,70.2,2.0,362.8,39.0,56.0,11.1,11.7,1.9,6.3
0.0,286.6,306.2,11.3,60.7,2.3,360.6,44.0,60.0,9.5,11.4,2.43,7.1
0.0,287.4,307.8,12.8,67.4,2.5,360.6,46.0,62.0,8.6,11.1,2.55,7.5
0.0,290.1,309.5,11.9,60.4,2.4,361.3,47.0,65.0,7.8,10.9,2.92,7.7
0.0,289.5,309.4,13.4,66.5,2.6,358.3,50.0,66.0,7.5,10.6,2.79,7.8
