pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
4.9,283.4,288.9,82.4,100.0,1.5,196.8,0.0,16.0,18.4,17.5,0.04,2.3
0.0,280.6,296.7,38.2,100.0,1.7,313.4,21.0,29.0,17.8,17.5,0.77,4.2
0.0,279.7,296.7,33.5,100.0,4.6,320.7,32.0,30.0,17.2,17.5,0.87,5.1
0.0,280.6,299.8,28.3,100.0,2.4,323.9,25.0,31.0,16.6,17.3,1.15,5.1
0.0,283.2,302.2,25.5,92.8,2.4,309.4,26.0,33.0,15.3,17.1,1.45,5.4
0.0,283.1,298.2,28.4,81.1,4.0,322.0,33.0,35.0,14.1,17.0,1.19,5.7
0.0,281.3,292.8,41.8,91.1,4.1,292.1,32.0,34.0,14.2,16.7,0.67,4.2
0.0,282.0,293.2,41.3,88.4,3.8,312.2,33.0,37.0,13.5,16.4,0.71,4.5
0.0,283.1,298.8,39.5,100.0,2.6,195.9,26.0,33.0,14.3,16.4,0.86,3.7
0.0,283.5,300.1,30.4,93.2,4.6,321.3,36.0,36.0,14.1,16.3,1.2,6.0
0.0,281.9,300.3,19.4,73.4,4.7,328.5,40.0,40.0,12.3,15.9,1.52,6.8
0.0,281.0,300.6,17.0,71.9,2.5,336.4,32.0,43.0,11.0,15.6,1.59,5.8
0.0,283.2,303.3,18.4,76.7,2.4,335.4,33.0,45.0,10.3,15.3,1.8,6.1
0.0,285.3,304.8,23.5,87.5,2.8,341.9,35.0,45.0,10.4,15.0,1.81,6.6
0.0,288.9,306.9,24.0,80.1,2.8,340.0,36.0,46.0,10.1,14.7,2.11,7.0
0.0,289.5,308.3,27.0,91.1,1.5,338.6,29.0,46.0,10.5,14.5,2.08,6.2
0.0,288.5,309.2,25.5,96.8,2.3,337.2,33.0,46.0,11.2,14.3,2.17,6.8
0.0,283.0,303.4,30.1,100.0,2.9,325.3,35.0,44.0,12.4,14.3,1.36,5.9
2.3,281.9,292.7,43.7,91.2,3.7,309.3,0.0,29.0,13.5,14.6,0.67,4.4
0.5,282.0,295.3,41.9,100.0,1.5,232.0,24.0,37.0,14.5,14.8,0.74,3.5
0.0,283.6,299.8,31.8,94.3,1.2,342.7,25.0,41.0,14.0,14.7,1.18,5.0
0.0,286.3,304.4,27.6,91.5,1.4,346.1,27.0,42.0,13.3,14.6,1.66,5.7
0.0,284.8,303.2,30.7,100.0,2.8,348.4,32.0,41.0,13.8,14.6,1.4,6.2
0.0,283.8,301.3,33.6,100.0,2.3,349.0,30.0,40.0,14.2,14.6,1.18,5.6
0.0,280.0,294.9,37.7,100.0,5.7,340.2,44.0,39.0,14.7,14.6,0.76,5.2
0.0,279.5,296.0,25.1,81.3,4.0,363.0,40.0,43.0,13.3,14.4,1.1,5.9
0.0,279.8,295.7,26.7,82.5,2.7,343.9,34.0,44.0,12.4,14.3,1.05,5.2
0.0,281.5,296.8,28.0,81.8,2.7,346.2,34.0,45.0,11.9,14.1,1.12,5.4
0.0,281.3,297.9,27.3,86.5,2.4,328.8,34.0,46.0,11.6,14.0,1.17,5.2
0.0,282.0,298.7,26.6,84.8,4.2,357.2,44.0,47.0,11.3,13.8,1.25,6.3
