pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,277.4,293.9,9.4,49.3,4.4,197.0,59.0,61.0,11.9,10.1,1.24,4.5
0.0,277.8,296.5,3.4,37.7,3.0,193.2,55.0,67.0,9.6,9.9,1.56,4.2
0.0,281.2,299.8,2.3,33.6,2.5,188.2,54.0,71.0,7.8,9.6,1.96,4.1
0.0,280.5,299.3,6.8,47.0,1.8,181.6,47.0,72.0,7.2,9.4,1.75,3.3
0.0,280.6,300.1,10.0,58.6,1.9,182.1,47.0,72.0,7.2,9.2,1.7,3.3
0.0,282.0,301.5,4.7,42.2,2.5,183.3,55.0,75.0,6.5,8.9,2.05,4.1
0.0,281.5,299.5,5.5,41.1,2.3,163.7,54.0,77.0,6.1,8.7,1.84,3.7
0.0,281.1,300.5,3.3,38.0,2.4,176.3,57.0,79.0,5.6,8.6,1.98,3.9
0.0,281.8,299.6,8.1,47.9,2.3,156.3,54.0,77.0,5.7,8.5,1.77,3.6
0.0,285.5,296.7,29.9,71.9,2.8,104.3,49.0,69.0,7.2,8.6,1.13,2.9
0.0,278.7,289.7,48.5,100.0,3.9,172.4,50.0,59.0,10.9,9.0,0.39,2.1
0.0,276.8,290.8,35.5,100.0,2.7,171.7,42.0,57.0,13.3,9.4,0.58,2.2
0.0,277.1,290.9,22.5,71.2,2.1,167.5,41.0,60.0,12.2,9.4,0.84,2.4
0.0,274.2,292.4,26.1,100.0,2.6,165.0,42.0,56.0,14.0,9.8,0.7,2.4
0.7,279.6,291.9,27.0,73.6,2.9,158.0,0.0,41.0,13.2,10.1,0.83,2.6
0.3,277.5,290.1,43.6,100.0,3.1,143.8,39.0,48.0,15.1,10.6,0.42,1.9
0.0,276.7,292.6,29.8,100.0,4.5,162.1,49.0,49.0,16.0,11.0,0.69,2.9
0.0,276.3,294.8,12.1,65.4,3.9,158.6,52.0,56.0,13.6,10.8,1.16,3.7
0.0,274.4,294.9,13.9,81.2,3.9,157.9,52.0,56.0,12.9,10.8,1.07,3.6
0.0,275.6,292.1,9.6,51.9,3.7,160.4,54.0,61.0,11.0,10.7,1.07,3.5
0.0,275.0,294.5,5.7,50.0,2.2,158.4,47.0,65.0,9.5,10.4,1.27,2.8
0.0,275.5,295.0,6.9,53.5,1.9,156.4,45.0,66.0,8.6,10.4,1.28,2.6
0.0,276.1,295.4,5.3,47.6,2.0,153.2,47.0,69.0,7.8,10.1,1.36,2.7
0.0,275.5,295.8,9.3,63.9,2.1,150.9,47.0,68.0,7.8,10.0,1.26,2.7
3.0,274.4,289.4,46.2,100.0,3.4,56.8,0.0,40.0,12.2,10.6,0.29,1.3
0.0,272.9,288.0,39.3,100.0,3.4,149.6,43.0,50.0,14.4,10.9,0.37,1.7
0.0,272.9,293.1,24.4,100.0,2.5,144.2,38.0,50.0,15.5,11.3,0.73,2.2
0.0,276.3,289.8,39.8,100.0,2.5,123.7,35.0,44.0,16.6,11.7,0.45,1.6
0.0,271.5,285.7,47.8,100.0,3.9,141.2,40.0,41.0,17.6,12.2,0.22,1.3
0.0,270.8,287.1,29.1,100.0,3.3,146.6,38.0,42.0,17.9,12.6,0.48,1.9
