pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.8,297.3,27.5,82.6,1.9,288.3,32.0,47.0,11.8,13.9,1.12,4.4
0.0,285.5,303.9,16.3,64.4,3.5,262.0,43.0,50.0,10.4,13.5,2.01,6.4
0.5,291.0,302.4,28.4,64.3,2.0,176.3,32.0,48.0,10.1,13.4,1.75,4.2
7.1,289.0,294.9,57.9,85.2,1.8,139.5,0.0,28.0,13.6,14.2,0.64,2.6
0.0,287.0,297.9,39.8,83.4,3.1,294.7,34.0,42.0,13.2,14.1,1.01,4.9
0.0,285.7,298.4,34.8,83.3,5.2,270.9,44.0,42.0,12.9,14.0,1.1,5.5
0.0,284.9,300.7,28.4,84.7,2.0,298.0,31.0,45.0,12.4,13.9,1.34,5.0
0.0,287.0,303.8,25.3,80.5,2.6,292.1,36.0,47.0,11.9,13.8,1.71,5.8
0.0,286.5,298.7,37.5,85.6,5.1,294.3,46.0,44.0,12.4,13.8,1.07,5.6
0.0,286.3,298.1,34.4,78.2,5.9,290.2,49.0,45.0,12.1,13.7,1.14,5.9
0.0,285.9,296.6,36.8,77.6,5.5,270.8,48.0,45.0,11.8,13.4,1.02,5.4
0.0,285.7,299.1,38.2,93.6,4.5,242.6,42.0,44.0,12.6,13.5,1.01,4.9
0.0,286.0,299.0,41.5,97.9,5.8,256.1,46.0,42.0,13.6,13.6,0.92,5.1
0.0,284.4,299.3,27.4,78.4,6.1,303.3,52.0,46.0,12.6,13.5,1.3,6.5
0.0,284.8,302.8,15.8,61.8,2.4,311.8,37.0,51.0,10.9,13.2,1.93,6.0
0.0,286.6,304.1,17.5,64.0,2.5,310.2,39.0,53.0,9.8,13.0,2.03,6.2
0.0,290.0,305.5,24.0,69.2,2.7,325.6,40.0,53.0,9.3,12.8,2.08,6.6
0.0,292.6,307.4,25.8,69.5,2.7,323.4,41.0,55.0,9.1,12.5,2.29,6.9
0.0,294.0,309.9,23.5,67.9,2.2,322.6,39.0,56.0,8.7,12.2,2.7,6.9
0.0,293.9,312.6,20.7,70.8,2.3,322.0,41.0,58.0,8.5,12.0,3.11,7.4
0.0,290.4,304.1,31.4,77.8,2.8,300.8,42.0,56.0,9.0,11.8,1.71,6.1
1.4,285.9,292.3,58.3,88.4,4.6,288.1,0.0,36.0,11.3,12.1,0.53,4.1
0.0,285.6,295.8,36.6,74.2,2.1,241.0,34.0,49.0,11.1,12.1,1.03,4.2
0.0,286.9,300.3,30.3,75.6,2.4,308.9,38.0,53.0,10.8,12.1,1.41,5.5
0.0,289.3,305.0,27.4,77.9,2.6,329.3,40.0,54.0,10.6,11.9,1.86,6.5
0.0,289.4,302.3,35.4,82.6,3.3,330.9,43.0,53.0,10.8,11.9,1.42,6.3
0.0,289.4,302.5,34.7,82.0,3.3,331.3,43.0,52.0,11.0,11.9,1.46,6.3
0.0,283.5,292.2,63.2,100.0,6.1,287.7,50.0,44.0,13.1,12.1,0.32,3.5
0.0,283.0,295.8,32.7,79.2,5.6,344.1,54.0,50.0,12.3,12.0,1.02,5.9
0.0,284.6,297.6,26.5,67.1,3.7,341.7,46.0,53.0,11.1,11.9,1.32,6.1
