pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,273.7,292.1,25.6,91.8,2.4,321.8,26.0,34.0,12.4,18.1,0.8,4.2
0.0,274.7,294.6,19.1,78.4,2.7,317.2,29.0,37.0,11.5,17.7,1.06,4.8
4.0,275.5,293.0,26.3,87.5,3.2,255.0,0.0,22.0,13.2,18.1,0.85,4.2
1.1,276.6,289.1,35.4,82.7,3.9,320.9,0.0,22.0,13.2,17.8,0.62,4.2
8.9,274.8,284.0,50.3,92.2,5.7,209.2,0.0,16.0,17.0,18.9,0.32,2.7
8.6,273.7,280.9,60.6,96.1,7.2,241.5,0.0,12.0,19.8,20.1,0.2,2.2
0.0,272.5,286.1,39.0,98.7,5.2,296.8,28.0,22.0,18.5,19.9,0.43,3.5
0.0,272.5,289.0,32.8,100.0,4.1,320.3,26.0,25.0,17.6,19.8,0.56,4.0
0.0,269.5,284.2,37.5,100.0,6.1,332.5,32.0,25.0,17.1,19.8,0.37,3.4
0.0,269.1,284.6,27.3,81.6,5.1,322.8,32.0,28.0,15.2,19.5,0.5,3.7
0.0,267.9,286.1,23.5,86.7,2.6,343.0,25.0,30.0,14.0,19.1,0.56,3.7
0.0,270.8,286.8,39.5,100.0,6.3,209.8,35.0,28.0,14.7,18.7,0.39,3.0
0.0,270.2,291.3,25.8,100.0,3.8,337.8,30.0,31.0,14.7,18.3,0.7,4.5
6.3,270.9,282.8,53.3,100.0,9.2,213.4,0.0,16.0,17.6,19.1,0.2,2.1
11.2,270.7,275.3,66.7,86.3,9.1,229.9,0.0,11.0,20.1,20.2,0.13,1.7
0.0,272.6,282.7,49.0,94.2,7.0,246.7,30.0,20.0,18.6,20.2,0.29,2.7
0.0,271.1,283.2,38.7,87.6,6.1,333.7,32.0,24.0,16.8,20.0,0.38,3.4
0.0,270.5,285.5,29.1,82.6,5.5,350.9,32.0,27.0,15.0,19.8,0.52,4.0
0.0,274.6,292.4,25.1,84.1,5.4,349.2,34.0,30.0,13.7,19.3,0.84,5.3
0.0,277.8,295.3,22.4,73.3,4.3,349.7,33.0,33.0,12.1,18.7,1.09,5.8
0.0,277.5,296.9,23.1,84.4,2.2,348.8,26.0,35.0,11.6,18.2,1.13,5.3
0.0,278.9,297.7,28.6,96.8,3.1,345.4,29.0,35.0,12.2,17.6,1.04,5.5
0.0,278.4,297.2,26.2,90.1,3.0,352.5,29.0,36.0,12.1,17.5,1.08,5.6
0.0,278.8,297.1,18.7,65.7,2.9,344.6,31.0,39.0,10.6,17.1,1.3,5.8
0.0,278.2,297.6,17.7,67.5,3.1,357.4,33.0,41.0,9.6,16.8,1.34,6.0
0.0,279.6,299.6,21.3,80.3,3.6,352.5,36.0,42.0,9.6,16.4,1.37,6.4
0.0,276.9,295.2,28.1,93.9,4.5,360.9,39.0,41.0,10.6,16.2,0.91,5.6
0.0,275.4,296.5,17.2,74.8,5.1,359.8,45.0,44.0,9.9,15.7,1.22,6.5
0.0,273.4,289.7,24.1,74.9,4.0,353.9,40.0,45.0,9.7,15.1,0.75,4.8
0.0,272.0,287.5,26.9,79.0,4.4,350.3,42.0,45.0,9.8,14.9,0.62,4.4
