pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.3,300.8,10.5,48.8,2.0,299.0,58.0,87.0,5.6,6.5,1.87,5.4
0.0,283.3,300.4,13.8,58.2,1.7,293.9,53.0,86.0,6.0,6.4,1.83,5.1
0.0,284.5,301.4,12.7,53.5,3.3,294.9,68.0,86.0,6.1,6.4,1.9,6.4
0.0,285.5,298.7,18.4,60.4,2.9,287.3,60.0,82.0,6.6,6.5,1.61,5.5
0.0,282.5,296.1,24.0,72.9,2.9,267.7,58.0,79.0,7.4,6.6,1.22,4.8
0.3,283.0,297.2,23.3,79.7,2.9,282.7,57.0,78.0,8.3,6.8,1.5,5.0
0.0,281.6,298.2,16.2,67.5,3.4,292.4,64.0,79.0,8.2,6.9,1.58,5.7
0.0,281.2,298.2,15.3,66.7,2.5,289.9,56.0,79.0,8.0,6.9,1.57,5.1
1.3,279.7,297.4,15.6,65.7,1.7,287.7,0.0,59.0,8.3,7.1,1.41,4.6
0.0,280.2,298.5,15.7,65.1,2.4,286.2,55.0,78.0,8.1,7.1,1.58,5.0
0.0,282.3,299.3,13.1,58.0,1.9,285.1,52.0,80.0,7.7,7.1,1.77,4.9
0.0,283.3,300.1,11.7,51.3,2.1,283.1,55.0,81.0,7.2,7.1,1.88,5.1
0.0,284.4,299.0,13.1,46.4,4.9,265.0,79.0,82.0,6.8,7.0,1.82,6.5
0.0,281.8,297.3,14.0,48.4,5.1,280.5,81.0,82.0,6.6,7.0,1.66,6.5
0.0,280.4,297.0,11.0,49.7,4.3,284.6,76.0,83.0,6.4,7.0,1.66,6.0
0.0,279.5,296.8,8.3,37.7,3.0,279.0,67.0,86.0,5.9,6.8,1.47,5.4
0.0,281.7,292.4,18.3,44.3,3.4,260.8,66.0,83.0,6.0,6.8,1.33,4.8
0.0,275.3,291.0,13.2,51.0,4.4,280.2,76.0,84.0,6.2,6.8,0.95,5.0
0.0,273.5,293.3,15.8,66.7,2.2,275.2,55.0,82.0,6.8,6.8,1.09,4.1
0.0,275.1,296.3,11.5,58.2,2.4,270.8,58.0,83.0,6.8,6.8,1.32,4.6
0.0,277.6,299.0,10.8,53.8,1.0,270.9,47.0,83.0,6.7,6.8,1.6,3.9
0.0,279.3,299.3,11.2,52.0,1.3,268.8,50.0,83.0,6.6,6.8,1.63,4.2
0.0,279.6,299.4,12.8,56.8,2.6,264.1,60.0,83.0,6.7,6.8,1.66,5.1
0.0,280.2,299.0,12.8,53.3,1.7,261.4,52.0,83.0,6.7,6.8,1.58,4.3
0.0,282.1,295.8,18.6,53.6,2.2,252.5,54.0,81.0,6.8,6.8,1.34,4.3
0.0,279.5,291.7,24.4,63.8,2.8,252.5,57.0,79.0,7.3,6.9,1.1,4.1
0.0,273.0,286.8,26.1,77.7,2.5,260.2,53.0,76.0,8.4,7.0,0.66,3.3
0.0,272.4,291.6,17.2,73.5,1.9,260.5,50.0,76.0,8.7,7.2,0.94,3.6
0.0,273.1,293.1,14.6,66.5,2.3,256.4,54.0,77.0,8.5,7.2,1.07,3.9
0.0,275.8,294.7,12.9,56.8,2.1,254.6,53.0,78.0,8.1,7.2,1.25,4.0
