pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.1,294.3,54.9,100.0,6.3,263.0,44.0,37.0,15.0,14.4,0.47,3.5
0.0,283.0,294.5,54.7,100.0,3.0,245.2,30.0,36.0,16.0,14.6,0.47,3.2
0.0,285.5,294.5,55.2,96.9,4.3,259.8,36.0,36.0,15.4,14.6,0.57,3.7
0.0,284.5,297.3,48.3,100.0,6.1,248.8,43.0,37.0,15.3,14.7,0.69,4.2
0.0,284.7,295.1,54.4,100.0,6.9,252.0,45.0,35.0,16.3,14.9,0.54,3.8
0.0,285.2,296.5,51.0,100.0,5.8,198.8,40.0,33.0,16.9,15.0,0.65,3.6
0.0,282.3,293.5,54.4,100.0,7.6,250.5,46.0,33.0,17.4,15.2,0.46,3.4
0.0,281.7,293.8,54.9,100.0,4.8,247.8,35.0,32.0,17.7,15.3,0.42,3.1
0.0,281.6,296.8,47.1,100.0,4.0,247.8,33.0,33.0,17.7,15.4,0.6,3.6
0.0,283.8,299.1,41.0,100.0,3.9,247.3,33.0,34.0,17.6,15.6,0.89,4.2
0.0,284.1,299.5,40.3,100.0,4.4,243.0,36.0,34.0,17.4,15.7,0.93,4.4
0.0,286.0,301.8,34.9,95.8,2.9,240.5,30.0,35.0,16.6,15.7,1.26,4.4
0.0,287.9,305.0,28.9,86.8,1.4,239.0,25.0,37.0,15.5,15.6,1.73,4.0
0.0,286.0,300.0,39.5,96.4,2.1,236.3,27.0,36.0,16.0,15.6,1.05,3.7
0.0,284.7,293.9,57.0,100.0,5.2,201.3,37.0,32.0,16.2,15.6,0.49,3.0
0.0,281.4,293.1,59.5,100.0,7.6,227.0,45.0,32.0,17.1,15.7,0.31,2.7
0.0,278.6,295.6,44.1,100.0,8.0,221.2,48.0,33.0,17.3,15.9,0.55,3.6
0.0,277.9,295.4,43.5,100.0,6.9,238.3,44.0,32.0,17.5,16.0,0.54,3.5
0.0,277.9,292.8,48.7,100.0,5.8,226.9,38.0,31.0,17.8,16.1,0.42,2.9
0.0,277.9,296.7,39.8,100.0,4.0,232.3,33.0,32.0,17.7,16.2,0.65,3.4
0.0,278.0,297.2,37.3,100.0,5.2,231.8,37.0,32.0,17.7,16.3,0.74,3.8
0.0,280.8,303.0,25.6,100.0,4.6,231.2,38.0,35.0,16.7,16.2,1.41,5.3
0.0,280.1,296.7,40.8,100.0,6.8,225.1,44.0,33.0,17.0,16.2,0.7,3.9
0.0,280.7,294.9,44.5,100.0,7.4,221.6,45.0,32.0,17.3,16.3,0.61,3.6
0.0,280.0,298.2,35.9,100.0,2.9,223.7,29.0,32.0,17.3,16.4,0.86,3.4
0.0,280.0,296.1,41.0,100.0,1.6,206.7,23.0,31.0,17.5,16.5,0.68,2.6
0.0,277.1,290.9,54.2,100.0,7.1,216.2,41.0,29.0,18.0,16.6,0.29,2.3
0.0,276.4,293.2,43.3,100.0,7.9,222.0,45.0,30.0,18.1,16.7,0.49,3.2
0.0,276.0,293.8,44.0,100.0,7.2,217.2,43.0,30.0,18.1,16.8,0.47,3.0
0.0,279.1,300.9,27.5,100.0,5.1,215.5,38.0,32.0,17.8,16.8,1.19,4.8
