pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.2,302.2,11.5,29.4,2.2,338.4,66.0,99.0,3.9,4.6,2.42,6.4
0.0,292.0,305.1,11.5,30.9,2.4,335.8,68.0,99.0,4.0,4.6,2.8,6.9
0.0,291.6,306.3,11.2,33.1,3.2,332.0,76.0,99.0,4.1,4.6,2.91,7.7
0.0,292.2,306.4,11.4,32.4,2.7,323.4,71.0,99.0,4.2,4.5,2.95,7.2
0.0,293.7,308.0,9.9,29.2,2.2,328.5,67.0,99.0,4.1,4.5,3.31,6.9
0.0,294.3,309.5,12.3,35.8,2.7,321.8,71.0,99.0,4.2,4.5,3.39,7.5
0.0,293.7,306.6,15.8,38.5,2.4,278.8,65.0,96.0,4.5,4.5,2.86,6.4
0.0,293.6,306.1,18.7,43.0,3.3,316.1,73.0,95.0,4.9,4.6,2.67,7.4
0.0,295.6,309.0,14.9,37.5,2.4,287.4,65.0,95.0,4.9,4.6,3.29,6.8
0.0,295.7,307.4,16.5,37.0,2.3,313.9,64.0,95.0,4.9,4.6,3.06,6.8
0.0,294.4,309.2,15.1,41.0,3.1,312.5,72.0,96.0,5.0,4.7,3.2,7.7
0.0,291.0,303.5,20.2,46.3,4.0,313.9,78.0,93.0,5.4,4.8,2.22,7.3
0.0,288.3,299.9,16.2,37.5,2.8,320.3,67.0,94.0,5.4,4.8,1.97,6.2
0.0,287.3,299.5,18.3,42.7,3.3,314.3,71.0,93.0,5.5,4.8,1.82,6.3
0.0,288.1,300.7,19.9,46.7,2.9,312.3,66.0,91.0,5.8,4.9,1.88,6.1
0.0,285.9,298.7,28.1,63.8,3.5,308.9,67.0,87.0,6.6,5.0,1.4,5.7
0.0,285.9,301.0,22.1,59.3,2.5,311.9,60.0,88.0,6.8,5.2,1.71,5.7
0.0,287.5,301.7,17.4,46.0,2.6,311.2,63.0,89.0,6.6,5.2,2.0,6.0
0.0,287.4,302.3,16.2,45.2,3.0,311.9,67.0,89.0,6.3,5.3,2.09,6.4
0.0,288.4,302.6,17.2,45.3,2.4,306.1,61.0,89.0,6.2,5.3,2.12,5.9
0.0,288.4,305.4,7.6,29.1,2.1,310.1,63.0,94.0,5.4,5.3,2.79,6.1
0.0,291.3,306.8,9.0,29.6,2.3,305.5,65.0,95.0,4.9,5.2,3.05,6.4
0.0,293.4,308.9,7.3,25.6,1.9,304.3,63.0,97.0,4.4,5.1,3.54,6.1
0.0,294.2,310.2,6.9,25.3,2.5,300.9,70.0,98.0,4.1,5.0,3.79,7.0
0.0,292.6,309.5,6.3,25.3,2.6,301.9,72.0,99.0,3.8,4.9,3.62,7.0
0.0,288.9,306.4,7.6,29.8,3.4,300.7,80.0,99.0,3.8,4.8,2.93,7.4
0.0,285.2,301.1,13.8,48.5,3.3,288.4,74.0,96.0,4.5,4.9,1.93,6.1
0.0,284.9,300.6,11.3,42.2,2.3,291.8,65.0,95.0,4.8,4.9,1.97,5.4
0.0,286.9,302.5,7.0,31.6,1.4,293.6,58.0,98.0,4.5,4.9,2.39,4.7
0.0,289.7,305.6,5.8,28.8,1.4,286.7,60.0,99.0,4.2,4.8,2.91,4.9
