pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.0,293.7,36.9,93.2,5.2,325.7,48.0,43.0,13.3,14.4,0.71,4.7
0.0,278.7,293.6,38.0,100.0,4.8,316.7,46.0,42.0,14.1,14.4,0.64,4.4
0.0,278.2,293.8,38.0,100.0,3.7,305.0,39.0,40.0,14.8,14.5,0.64,4.2
0.0,279.5,294.6,39.4,100.0,2.6,339.9,34.0,40.0,15.1,14.6,0.66,4.5
0.0,279.4,300.0,24.1,100.0,2.0,344.9,33.0,42.0,15.0,14.6,1.23,5.3
0.0,282.2,305.4,14.1,76.6,2.5,346.4,39.0,47.0,13.0,14.3,2.07,6.7
0.0,282.4,303.8,16.0,75.2,2.7,303.4,41.0,49.0,11.6,14.0,1.87,6.2
0.0,282.4,301.4,15.2,63.4,3.1,330.3,45.0,52.0,10.2,13.8,1.73,6.4
0.0,283.0,304.7,14.0,69.5,3.8,352.6,51.0,54.0,9.4,13.5,2.05,7.6
0.0,283.5,305.0,14.6,70.5,4.4,334.2,56.0,56.0,8.9,13.2,2.06,7.8
0.0,283.0,303.7,20.4,86.1,4.4,349.5,54.0,54.0,9.6,13.0,1.7,7.3
0.0,282.2,301.4,18.5,73.9,4.2,349.8,54.0,56.0,9.4,12.7,1.6,7.0
0.0,281.0,296.7,28.8,85.6,3.5,352.9,47.0,53.0,9.9,12.7,1.03,5.5
0.0,282.3,295.3,37.6,89.9,3.7,352.4,45.0,50.0,11.1,12.7,0.81,5.2
0.0,281.4,293.5,46.0,100.0,3.6,347.8,42.0,46.0,12.7,12.9,0.57,4.5
0.0,280.8,297.8,31.2,98.9,2.8,350.2,39.0,47.0,13.4,13.0,0.98,5.3
0.0,280.7,295.4,38.9,100.0,3.4,353.4,41.0,45.0,14.1,13.1,0.72,4.9
0.0,280.2,296.2,30.8,92.5,3.2,357.1,41.0,46.0,13.9,13.1,0.93,5.3
0.0,280.2,299.4,26.5,98.9,3.8,355.8,45.0,47.0,14.1,13.2,1.16,6.0
0.0,283.6,300.6,30.9,96.0,3.5,349.1,42.0,46.0,13.9,13.2,1.18,6.0
0.0,283.1,300.9,24.9,84.8,4.1,345.6,48.0,48.0,13.0,13.1,1.38,6.5
0.0,282.7,297.9,27.9,80.0,4.4,339.4,50.0,49.0,12.1,13.0,1.15,6.0
0.0,283.1,294.4,41.5,87.8,3.5,357.3,42.0,47.0,12.5,13.0,0.74,5.1
0.0,283.6,296.7,39.4,93.5,3.3,352.4,41.0,47.0,12.9,13.0,0.84,5.3
0.0,283.2,296.0,41.0,95.2,3.3,354.9,40.0,46.0,13.4,13.1,0.77,5.1
0.0,283.4,292.0,52.3,90.9,3.6,354.8,40.0,43.0,13.8,13.1,0.51,4.5
0.0,282.7,292.4,49.7,93.4,3.6,247.5,38.0,42.0,14.0,13.2,0.54,3.7
0.0,281.6,296.2,36.8,97.7,4.3,337.9,45.0,45.0,14.1,13.3,0.82,5.2
0.0,282.1,301.9,26.1,99.6,3.0,360.0,40.0,47.0,13.9,13.3,1.35,6.2
0.0,284.2,307.1,18.3,88.8,2.4,359.5,39.0,50.0,12.8,13.2,2.09,7.0
