pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.1,307.1,20.7,51.1,2.5,313.0,59.0,83.0,6.1,6.7,2.57,6.5
0.0,290.5,306.3,21.8,52.0,3.3,311.6,64.0,83.0,6.3,6.7,2.42,7.0
0.0,290.2,305.9,22.1,51.9,3.2,309.7,63.0,82.0,6.5,6.7,2.4,6.8
0.0,289.8,304.4,22.4,57.3,3.6,308.8,66.0,82.0,6.7,6.7,2.18,6.8
0.0,289.0,305.6,20.7,53.2,2.4,304.3,57.0,82.0,6.7,6.7,2.39,6.1
0.0,286.0,303.6,21.3,54.8,3.0,305.7,61.0,81.0,6.8,6.7,2.17,6.2
0.0,285.7,304.1,15.8,50.0,2.2,311.3,56.0,83.0,6.7,6.7,2.27,5.8
0.0,285.7,304.2,14.6,42.3,2.2,307.1,57.0,84.0,6.3,6.7,2.19,5.8
0.0,286.0,303.2,17.9,50.0,2.7,306.6,60.0,83.0,6.3,6.6,2.03,6.0
0.0,285.4,302.0,20.9,54.5,2.5,305.9,58.0,82.0,6.6,6.7,1.88,5.6
0.0,285.4,303.5,18.0,46.5,2.8,303.0,61.0,83.0,6.4,6.6,2.13,6.1
0.0,287.2,304.7,14.7,44.0,2.6,290.4,61.0,85.0,6.2,6.6,2.33,6.1
0.0,287.2,303.3,17.4,41.1,3.3,285.3,67.0,85.0,6.0,6.5,1.96,6.4
0.0,285.1,301.9,25.2,81.3,3.5,297.1,63.0,79.0,7.5,6.7,1.72,5.5
0.0,284.9,301.8,24.1,81.5,3.1,285.6,59.0,77.0,8.5,6.9,1.69,5.3
0.0,285.3,301.2,25.1,74.0,2.4,267.7,52.0,76.0,8.8,7.0,1.77,4.8
0.0,282.6,299.0,24.5,75.9,2.9,275.4,56.0,75.0,9.1,7.2,1.44,4.8
0.0,281.5,296.0,26.8,80.0,2.2,282.9,48.0,72.0,9.7,7.3,1.24,4.2
0.0,281.4,299.4,19.8,69.3,2.3,281.5,52.0,74.0,9.3,7.4,1.67,4.6
0.0,284.2,301.6,13.0,54.7,1.4,275.8,47.0,77.0,8.5,7.4,1.66,4.3
0.0,286.2,304.0,20.3,78.7,2.3,249.8,51.0,74.0,8.9,7.5,2.03,4.9
0.0,287.7,303.8,20.8,73.5,1.9,260.2,48.0,74.0,9.0,7.6,2.2,4.6
0.0,287.6,305.0,16.1,56.4,1.6,270.1,48.0,76.0,8.3,7.6,2.43,4.7
0.0,288.1,305.0,13.9,51.9,1.8,266.2,51.0,78.0,7.7,7.5,2.38,4.9
0.0,286.8,301.7,19.7,63.2,3.6,263.1,63.0,77.0,7.8,7.5,1.88,5.6
0.0,281.4,296.2,30.5,94.2,3.7,262.6,0.0,52.0,10.1,7.9,1.11,4.2
0.0,280.2,292.7,37.7,95.1,2.5,261.0,45.0,63.0,11.8,8.3,0.8,3.4
0.0,280.9,296.3,30.5,86.8,1.9,260.4,42.0,63.0,12.1,8.5,1.18,3.6
0.0,281.9,299.0,21.8,73.6,1.1,258.7,38.0,66.0,11.3,8.6,1.61,3.5
0.0,282.4,302.4,13.5,51.5,1.5,261.0,44.0,70.0,9.8,8.5,2.02,4.1
