pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.5,303.1,11.5,51.5,3.2,359.2,64.0,80.0,5.9,7.8,2.11,7.3
0.0,283.6,302.4,15.2,56.9,3.2,353.2,63.0,80.0,6.0,7.7,1.95,7.1
0.0,284.2,303.1,13.0,50.7,2.6,352.1,59.0,81.0,5.9,7.6,2.12,6.9
0.0,285.5,304.3,10.5,43.1,3.5,353.1,69.0,83.0,5.6,7.5,2.39,7.8
0.0,286.2,305.9,8.7,39.6,3.5,351.5,71.0,85.0,5.2,7.4,2.67,8.1
0.0,286.2,304.6,15.6,55.9,3.5,347.8,68.0,83.0,5.5,7.3,2.22,7.6
0.0,286.1,305.0,15.2,56.1,2.9,347.1,62.0,83.0,5.7,7.2,2.27,7.2
0.0,286.7,305.0,12.7,47.5,2.8,348.2,63.0,84.0,5.6,7.1,2.42,7.3
0.0,287.3,305.7,11.7,44.8,3.3,346.4,68.0,85.0,5.4,7.0,2.56,7.8
0.0,287.6,306.2,12.0,46.2,3.1,334.6,67.0,86.0,5.3,6.9,2.61,7.5
0.9,284.5,299.6,22.4,62.8,2.4,315.7,0.0,61.0,6.4,7.0,1.55,5.8
3.0,284.0,299.3,23.3,65.8,3.8,311.8,0.0,57.0,8.0,7.5,1.48,6.3
0.0,283.6,301.2,19.0,63.6,3.0,341.2,59.0,77.0,7.7,7.5,1.72,6.5
0.0,284.6,302.7,16.0,56.7,2.9,339.4,60.0,79.0,7.3,7.4,1.98,6.8
0.0,286.1,305.0,12.6,48.9,2.6,337.0,59.0,81.0,6.7,7.3,2.39,6.9
0.0,284.4,303.0,14.0,52.6,2.7,251.7,59.0,81.0,6.5,7.3,2.08,5.9
0.0,283.7,303.1,16.7,63.1,1.8,335.1,51.0,80.0,6.6,7.3,1.95,5.9
0.0,283.8,303.1,14.8,57.2,3.3,335.6,65.0,81.0,6.5,7.3,2.03,7.0
0.0,282.9,303.3,12.2,53.2,3.1,339.0,65.0,83.0,6.3,7.1,2.11,7.0
0.0,281.4,303.8,10.1,53.4,3.6,341.6,70.0,84.0,6.1,7.1,2.18,7.4
0.0,282.4,304.0,9.1,47.2,3.0,330.3,66.0,85.0,5.8,7.0,2.29,7.0
0.0,284.5,303.2,10.4,43.8,2.9,319.5,65.0,86.0,5.5,6.9,2.25,6.7
0.0,284.1,302.0,14.2,52.5,2.6,320.8,61.0,84.0,5.7,6.9,1.98,6.3
0.0,284.7,302.8,12.9,49.3,3.3,320.9,68.0,85.0,5.7,6.8,2.12,6.9
0.0,284.0,301.7,17.5,60.7,4.4,314.8,75.0,83.0,6.1,6.8,1.82,7.1
0.0,282.7,299.5,20.9,67.1,3.5,315.2,65.0,81.0,6.6,6.8,1.51,6.1
0.0,283.3,300.5,20.6,67.3,3.2,313.4,62.0,81.0,7.0,6.8,1.61,6.1
0.0,284.9,303.7,11.5,47.0,2.9,314.5,64.0,84.0,6.5,6.8,2.26,6.7
0.0,285.5,304.8,12.6,51.2,2.9,312.1,64.0,84.0,6.3,6.8,2.34,6.7
0.0,285.8,304.1,12.3,47.9,3.3,310.2,68.0,85.0,6.1,6.7,2.3,7.0
