pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
5.1,290.4,303.1,31.0,71.5,4.6,216.3,0.0,53.0,9.7,7.9,1.66,6.1
5.1,290.6,301.5,43.6,86.3,2.1,192.1,0.0,46.0,12.0,8.6,1.15,4.1
0.0,291.4,305.0,31.0,74.7,2.0,320.8,43.0,64.0,11.2,8.7,1.8,6.2
0.0,291.5,305.4,25.5,64.7,2.1,320.1,45.0,67.0,10.1,8.8,2.08,6.3
0.0,292.4,306.9,20.2,55.4,2.9,319.6,54.0,70.0,9.0,8.7,2.5,7.2
0.0,292.2,305.0,25.5,60.8,1.9,279.4,44.0,69.0,8.6,8.7,2.11,5.7
0.6,290.8,304.6,26.6,66.7,3.0,293.9,0.0,51.0,8.6,8.8,1.95,6.4
0.0,291.1,306.3,15.3,47.4,4.1,325.0,66.0,73.0,7.7,8.5,2.63,8.2
0.0,292.3,308.1,8.6,33.4,2.9,323.1,61.0,78.0,6.5,8.2,3.25,7.7
0.0,293.4,309.6,8.2,32.9,2.6,320.5,60.0,81.0,5.7,8.0,3.54,7.5
0.0,294.7,310.8,10.6,37.9,3.8,319.0,71.0,82.0,5.3,7.9,3.64,8.8
0.0,292.0,309.3,13.4,47.7,4.4,319.3,75.0,81.0,5.4,7.8,3.09,8.9
0.0,290.0,307.3,9.1,37.4,3.8,325.3,72.0,83.0,5.1,7.7,2.98,8.3
0.0,289.4,305.9,7.0,31.3,3.6,325.4,73.0,86.0,4.6,7.5,2.89,8.0
0.0,289.8,306.9,11.4,42.8,3.3,317.4,69.0,85.0,4.8,7.3,2.81,7.6
0.0,290.8,306.3,17.7,53.5,2.7,310.4,61.0,83.0,5.3,7.2,2.5,6.8
6.9,292.0,304.8,24.2,58.7,2.5,243.9,0.0,56.0,8.1,7.9,2.16,5.7
0.0,291.3,303.4,37.8,81.6,3.5,254.4,54.0,68.0,9.2,8.1,1.47,5.7
0.0,290.6,304.6,33.5,82.0,3.2,304.2,53.0,68.0,9.8,8.3,1.64,6.3
0.0,290.3,303.5,29.9,71.6,3.0,304.4,52.0,68.0,9.6,8.4,1.74,6.2
0.0,291.0,304.2,27.9,67.4,2.4,265.7,48.0,68.0,9.2,8.5,1.9,5.7
0.0,293.8,306.9,30.2,70.7,2.0,297.8,45.0,69.0,9.1,8.5,2.12,6.1
0.0,292.5,306.1,34.6,81.7,3.0,298.9,51.0,66.0,9.8,8.6,1.77,6.3
0.0,288.3,302.4,43.9,100.0,4.8,299.8,58.0,61.0,11.8,8.8,1.02,5.8
0.0,287.4,296.1,59.6,100.0,7.5,299.6,67.0,54.0,13.7,9.2,0.5,4.5
0.0,285.1,298.3,44.3,100.0,5.7,304.6,58.0,54.0,14.6,9.6,0.82,5.3
0.0,285.5,300.5,33.1,88.1,2.7,303.3,42.0,55.0,13.9,9.8,1.24,5.4
0.0,284.9,297.6,45.8,100.0,3.3,301.0,43.0,51.0,14.8,10.2,0.76,4.8
0.0,284.9,300.2,38.2,100.0,2.6,301.0,39.0,50.0,15.2,10.6,1.03,5.1
0.0,286.4,302.1,24.8,71.8,4.4,303.8,53.0,55.0,13.2,10.6,1.66,6.7
