pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.3,292.2,21.8,37.9,2.2,269.9,53.0,81.0,6.2,6.7,1.23,4.6
0.0,285.6,297.3,22.0,47.8,2.3,280.9,55.0,82.0,6.3,6.7,1.49,5.2
0.0,285.2,296.9,24.5,52.4,2.4,229.7,54.0,80.0,6.6,6.7,1.39,4.6
0.0,287.2,297.8,24.2,48.2,2.3,244.0,53.0,80.0,6.7,6.7,1.53,4.9
0.0,287.5,298.6,20.3,42.7,2.8,229.1,59.0,82.0,6.5,6.7,1.71,5.2
0.0,287.8,297.7,17.8,35.6,2.6,267.9,59.0,84.0,6.1,6.6,1.75,5.4
0.0,286.0,297.2,17.8,38.7,2.3,275.2,57.0,84.0,6.0,6.6,1.63,5.2
0.0,285.0,296.6,13.1,31.2,1.8,285.4,55.0,86.0,5.6,6.5,1.68,4.9
0.0,284.9,296.1,14.3,32.7,2.7,281.3,63.0,87.0,5.3,6.4,1.62,5.3
0.0,285.2,297.1,16.0,37.2,2.3,268.5,59.0,87.0,5.4,6.3,1.64,5.1
0.0,286.9,296.3,17.8,34.7,1.8,275.3,54.0,86.0,5.3,6.3,1.63,4.8
0.0,285.5,295.3,31.1,57.6,4.0,271.5,67.0,82.0,6.2,6.4,1.17,5.2
0.0,282.4,294.3,37.2,77.7,3.4,272.2,59.0,77.0,7.8,6.6,0.86,4.5
0.0,279.9,291.9,37.0,78.8,2.6,275.1,51.0,74.0,8.9,6.8,0.74,4.1
0.0,280.0,291.6,21.6,48.0,1.9,279.8,50.0,78.0,8.3,6.8,1.05,4.2
0.0,281.5,292.6,14.8,33.9,2.7,278.3,59.0,81.0,7.3,6.8,1.29,4.8
0.0,281.0,292.9,14.7,35.5,2.5,274.8,58.0,83.0,6.6,6.7,1.28,4.7
0.0,282.6,293.9,18.0,40.0,2.1,270.8,54.0,82.0,6.4,6.7,1.31,4.5
0.0,284.0,293.3,16.3,34.8,2.3,271.0,57.0,84.0,6.1,6.6,1.37,4.6
0.0,283.3,294.5,15.9,38.3,1.7,272.9,52.0,85.0,5.9,6.6,1.4,4.4
0.0,284.8,295.1,14.7,34.1,1.9,271.8,55.0,86.0,5.7,6.4,1.53,4.5
0.0,286.0,297.9,11.3,30.8,2.0,269.5,58.0,88.0,5.3,6.4,1.84,4.8
0.0,288.6,299.0,9.8,25.7,2.2,268.2,61.0,90.0,4.8,6.3,2.1,5.1
0.0,289.5,297.3,10.7,23.5,3.5,264.8,74.0,90.0,4.5,6.2,2.01,5.9
0.0,288.4,295.7,14.7,28.4,3.1,262.4,68.0,89.0,4.6,6.1,1.74,5.3
0.0,285.4,294.4,15.1,32.2,4.9,261.4,84.0,89.0,4.7,6.0,1.51,5.9
0.0,280.3,293.2,9.1,29.2,4.2,268.6,82.0,92.0,4.5,5.9,1.38,5.4
0.0,279.2,288.4,13.5,30.6,2.4,261.3,62.0,90.0,4.7,5.8,1.04,4.0
0.0,279.8,286.8,16.2,30.6,3.0,258.1,66.0,89.0,4.8,5.8,0.97,4.1
0.0,280.7,289.8,13.2,29.9,2.1,258.5,59.0,90.0,4.8,5.8,1.15,4.0
