pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,296.7,316.3,7.8,31.9,5.8,363.4,81.0,85.0,5.4,6.7,4.96,13.1
0.0,298.4,316.1,8.2,30.0,3.9,361.1,67.0,86.0,4.8,6.5,5.04,10.8
0.0,296.9,314.8,10.9,37.2,2.5,358.1,55.0,87.0,4.6,6.4,4.46,8.7
0.0,296.0,313.1,10.8,35.5,2.4,357.6,55.0,87.0,4.4,6.2,4.14,8.4
0.0,292.1,309.6,12.2,40.7,3.3,360.9,62.0,88.0,4.5,6.1,3.28,8.8
0.0,290.7,306.6,16.9,48.6,3.1,357.1,59.0,86.0,4.9,6.1,2.62,7.9
0.0,290.7,306.9,18.8,53.7,1.7,354.8,47.0,85.0,5.3,6.1,2.56,6.7
0.0,292.2,308.1,18.3,51.2,1.3,353.3,44.0,84.0,5.5,6.1,2.79,6.5
0.0,294.3,311.0,16.9,49.5,1.7,352.8,47.0,85.0,5.5,6.1,3.32,7.2
0.0,294.9,317.1,9.3,41.4,3.3,357.2,63.0,87.0,5.1,6.0,4.82,10.1
0.0,297.1,314.2,11.1,36.0,2.1,352.3,52.0,88.0,4.8,5.9,4.38,8.1
0.0,295.1,312.1,14.1,43.4,1.8,354.0,50.0,88.0,4.9,5.9,3.7,7.5
0.0,295.7,313.0,12.9,41.0,1.6,355.3,48.0,88.0,4.8,5.8,3.95,7.3
0.0,294.5,311.4,16.1,48.0,1.5,354.7,47.0,87.0,5.0,5.8,3.44,7.1
0.0,292.7,308.5,26.8,72.0,2.4,355.4,50.0,83.0,6.0,5.9,2.39,7.4
0.0,293.5,311.6,19.2,61.4,1.6,358.1,46.0,84.0,6.2,5.9,3.17,7.2
0.0,294.0,311.6,17.8,56.2,2.6,358.2,54.0,84.0,6.2,5.9,3.3,8.2
0.0,293.3,310.3,19.2,58.2,2.0,355.7,49.0,84.0,6.2,6.0,3.02,7.4
0.0,292.5,311.5,13.6,49.5,1.6,362.0,47.0,85.0,5.9,5.9,3.45,7.2
0.0,292.4,310.2,13.8,47.2,1.7,360.2,48.0,86.0,5.7,5.9,3.28,7.1
0.0,293.3,312.1,9.2,37.2,2.5,368.2,56.0,88.0,5.2,5.8,3.88,8.5
0.0,293.6,312.9,7.3,32.8,2.5,365.3,58.0,90.0,4.7,5.7,4.16,8.5
0.0,296.9,316.3,8.2,34.8,3.1,355.8,63.0,91.0,4.4,5.6,4.93,9.7
0.0,299.3,317.4,9.4,35.2,3.3,354.5,65.0,92.0,4.2,5.5,5.26,10.1
0.0,296.3,316.0,8.1,35.0,1.9,358.0,53.0,93.0,4.1,5.4,4.83,8.0
0.0,294.1,312.9,8.1,34.1,0.9,361.2,45.0,93.0,3.9,5.3,4.14,6.2
0.0,291.7,311.0,10.5,42.1,2.2,358.7,55.0,92.0,4.2,5.3,3.53,7.7
0.0,290.2,309.1,16.3,57.4,2.0,357.4,52.0,90.0,4.8,5.3,2.86,7.2
0.0,290.3,307.4,20.3,62.1,1.8,353.4,48.0,87.0,5.4,5.4,2.49,6.7
0.0,290.7,308.8,14.8,51.1,1.1,355.9,44.0,88.0,5.5,5.4,2.95,6.2
