pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.9,307.1,29.7,83.2,3.8,352.1,35.0,40.0,12.1,15.8,2.02,7.8
0.0,283.6,297.4,32.7,82.5,6.2,362.8,45.0,40.0,11.7,15.5,1.12,6.6
0.0,283.6,297.3,27.1,70.4,5.8,368.3,45.0,43.0,10.7,15.4,1.28,7.0
0.0,289.5,300.5,21.4,49.5,6.6,369.2,52.0,46.0,9.4,14.9,1.91,8.8
0.0,292.5,305.2,19.0,48.7,2.8,355.2,36.0,50.0,8.3,14.3,2.52,7.5
0.0,296.5,308.8,19.0,47.1,3.8,352.0,42.0,52.0,7.5,13.9,3.15,9.0
0.0,297.0,309.9,19.2,48.8,3.2,349.8,40.0,54.0,6.9,13.5,3.28,8.6
0.0,290.4,308.9,21.2,71.3,3.0,353.2,39.0,55.0,7.2,13.2,2.58,7.9
0.0,288.2,303.8,28.5,79.0,4.0,356.3,43.0,53.0,7.9,13.0,1.75,7.4
0.0,286.4,302.4,32.0,89.8,3.1,359.3,37.0,51.0,9.2,13.0,1.45,6.6
0.0,285.6,299.4,36.4,89.5,3.5,355.6,38.0,49.0,10.1,12.9,1.15,6.1
0.0,285.7,302.4,32.7,95.5,3.4,359.9,37.0,49.0,11.0,12.8,1.38,6.6
0.0,288.0,304.8,31.8,92.5,2.6,353.9,33.0,48.0,11.4,12.8,1.63,6.7
0.0,289.9,308.3,27.1,86.8,4.2,358.5,42.0,50.0,11.0,12.8,2.17,8.3
0.0,288.3,305.5,27.5,83.5,3.5,359.8,39.0,50.0,10.8,12.6,1.88,7.5
0.0,286.5,299.5,37.0,86.4,4.0,359.1,40.0,49.0,11.1,12.5,1.18,6.4
0.0,288.6,301.2,25.2,61.2,4.6,368.0,46.0,53.0,9.9,12.4,1.76,7.7
0.0,290.6,304.9,17.7,50.5,4.5,366.8,48.0,56.0,8.6,12.0,2.43,8.7
0.0,292.9,306.8,18.6,50.8,3.0,362.8,41.0,59.0,7.8,11.7,2.7,8.0
0.0,290.9,305.3,20.0,55.5,3.1,355.8,42.0,60.0,7.3,11.4,2.37,7.7
0.0,288.8,303.1,21.1,58.1,4.9,362.4,52.0,61.0,7.2,11.2,2.04,8.3
0.0,286.4,297.8,28.9,64.6,5.6,358.5,54.0,60.0,7.5,11.0,1.38,7.1
0.0,286.1,297.6,27.7,62.9,4.6,323.0,49.0,60.0,7.6,10.8,1.39,6.5
0.0,287.0,299.6,23.5,58.3,3.1,308.8,42.0,61.0,7.4,10.7,1.66,6.2
0.0,287.0,301.9,19.3,56.4,4.4,343.9,51.0,64.0,7.1,10.5,1.94,7.7
0.0,288.7,302.2,20.2,53.9,4.1,368.3,50.0,65.0,6.9,10.2,2.02,7.9
0.0,288.8,301.5,21.2,54.6,4.5,368.5,52.0,65.0,6.9,10.1,1.92,7.9
0.0,287.4,300.5,23.8,61.2,4.4,364.4,51.0,65.0,7.0,10.0,1.7,7.4
0.0,287.2,301.1,26.0,68.4,4.5,365.8,51.0,64.0,7.4,9.8,1.64,7.4
0.0,286.9,303.0,22.2,67.9,3.9,364.2,49.0,65.0,7.5,9.7,1.87,7.6
