pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.7,296.4,20.9,71.9,3.3,173.1,43.0,53.0,8.3,13.4,1.17,3.5
0.0,279.6,288.0,36.2,69.8,3.6,177.7,42.0,50.0,9.0,13.2,0.62,2.5
0.0,275.1,287.0,10.4,38.2,4.1,184.2,52.0,57.0,8.0,12.9,0.87,3.3
0.0,274.1,289.5,9.9,46.5,2.7,177.7,45.0,59.0,7.4,12.5,0.94,2.9
0.0,276.8,291.8,18.9,66.0,1.9,177.9,38.0,58.0,7.9,12.2,0.93,2.4
0.0,277.3,293.8,26.1,90.9,1.8,182.9,35.0,53.0,10.0,12.4,0.84,2.4
0.0,278.6,294.9,29.6,97.7,2.0,183.1,34.0,49.0,12.2,12.6,0.83,2.5
1.7,282.6,288.0,58.9,85.7,2.4,133.3,0.0,31.0,13.6,12.9,0.37,1.7
0.0,283.7,294.3,28.1,64.6,4.0,182.7,45.0,49.0,12.2,12.7,1.04,3.7
0.0,278.8,294.6,11.1,49.3,3.2,193.5,45.0,55.0,10.5,12.5,1.27,3.8
0.0,277.9,292.6,16.8,59.4,2.0,191.4,38.0,55.0,9.7,12.3,1.03,2.8
0.0,278.3,295.1,21.3,79.2,2.2,192.2,38.0,54.0,10.2,12.2,1.03,2.9
0.0,279.3,294.6,26.5,84.1,1.7,194.5,34.0,52.0,11.0,12.2,0.92,2.6
0.0,278.5,294.9,27.6,93.4,1.6,195.3,32.0,50.0,12.3,12.3,0.87,2.5
0.0,280.0,295.6,29.9,93.6,2.4,192.6,36.0,48.0,13.3,12.4,0.88,2.9
0.0,279.8,296.1,29.3,96.2,1.3,195.7,29.0,47.0,14.2,12.5,0.9,2.5
0.0,280.4,297.4,23.6,84.8,1.9,183.6,33.0,47.0,13.7,12.7,1.12,3.0
0.0,281.3,295.3,33.0,90.9,1.9,201.6,32.0,46.0,14.0,12.8,0.84,2.8
0.0,280.7,300.3,17.8,81.0,2.9,193.9,40.0,49.0,13.1,12.8,1.44,4.1
0.0,282.6,300.3,22.1,83.0,3.3,164.9,41.0,49.0,12.7,12.7,1.37,4.0
1.3,284.0,289.3,61.6,88.3,3.8,162.1,0.0,31.0,14.1,12.9,0.36,2.2
0.0,280.8,291.6,54.3,100.0,3.1,194.8,33.0,39.0,15.6,13.1,0.34,2.2
0.0,279.8,297.3,27.9,99.5,1.8,210.8,30.0,42.0,16.0,13.3,0.97,3.0
0.0,283.4,300.6,10.7,50.6,3.7,216.8,45.0,49.0,13.1,13.1,1.81,5.3
0.0,283.1,300.2,4.7,35.1,3.5,220.0,49.0,55.0,10.3,12.8,1.97,5.4
0.0,283.1,302.0,5.3,40.3,3.3,212.5,50.0,59.0,8.6,12.4,2.1,5.4
0.0,284.5,302.9,9.6,50.9,2.7,194.0,46.0,60.0,7.9,12.2,2.07,4.8
0.0,283.2,296.9,25.7,72.5,3.2,156.0,44.0,56.0,8.5,12.0,1.17,3.7
1.3,280.3,289.4,54.7,100.0,4.6,121.3,0.0,35.0,12.1,12.2,0.35,2.0
0.0,280.3,293.9,31.3,84.9,2.8,194.7,38.0,50.0,12.4,12.1,0.84,3.2
