pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.7,309.9,16.3,64.4,2.9,277.9,57.0,74.0,7.6,8.4,2.86,6.9
0.0,292.6,309.8,15.6,59.3,2.5,278.6,54.0,75.0,7.3,8.4,2.95,6.5
0.0,293.7,311.5,11.4,50.0,2.2,277.5,54.0,77.0,6.8,8.3,3.49,6.5
0.0,296.9,316.0,7.7,42.6,2.0,275.2,55.0,80.0,6.1,8.1,4.66,6.7
0.0,298.0,316.1,6.6,37.7,2.3,274.1,59.0,83.0,5.5,7.9,4.87,7.1
0.0,296.5,314.8,8.8,44.0,2.0,266.8,56.0,83.0,5.4,7.7,4.35,6.5
0.0,295.6,313.3,10.5,47.0,2.4,269.0,59.0,83.0,5.4,7.5,3.93,6.8
0.0,294.5,312.5,9.3,45.1,3.6,269.6,71.0,84.0,5.3,7.4,3.81,8.1
0.0,287.9,309.0,10.8,59.1,4.2,269.9,75.0,83.0,5.7,7.4,2.86,7.9
0.0,287.0,302.2,15.3,54.5,3.2,273.3,64.0,81.0,6.0,7.4,2.0,5.9
0.0,286.1,299.8,27.1,75.1,2.2,269.4,51.0,76.0,7.3,7.5,1.4,4.6
0.0,285.5,300.8,29.1,86.7,3.6,267.4,59.0,72.0,8.9,7.7,1.34,5.2
0.0,285.6,299.7,31.0,85.2,3.4,248.9,55.0,69.0,10.0,7.9,1.24,4.8
0.0,286.9,295.9,42.8,82.5,5.1,258.7,63.0,65.0,10.8,8.1,0.89,4.6
0.0,282.8,294.2,46.1,100.0,4.9,247.9,57.0,59.0,12.9,8.6,0.62,3.8
0.0,282.3,295.6,32.3,85.6,2.7,260.3,45.0,61.0,12.9,8.8,0.96,4.0
0.0,283.3,297.1,35.2,93.8,3.1,251.8,46.0,58.0,13.5,9.2,0.95,4.1
0.0,284.1,294.7,50.8,100.0,3.3,247.4,43.0,52.0,15.0,9.6,0.56,3.5
0.0,284.3,297.1,42.0,100.0,2.6,249.1,39.0,51.0,15.7,10.0,0.8,3.8
0.0,284.4,298.6,35.5,96.1,2.3,248.4,38.0,51.0,15.7,10.2,1.01,4.0
0.0,285.9,305.5,20.5,84.1,1.4,247.8,35.0,55.0,14.3,10.3,1.95,4.3
0.0,289.2,309.1,13.2,62.2,1.6,240.5,40.0,60.0,12.0,10.2,2.81,4.8
0.0,286.8,307.4,14.1,68.3,2.3,245.9,45.0,62.0,10.7,10.2,2.46,5.4
0.0,285.9,303.8,19.7,74.7,2.8,233.2,48.0,62.0,10.3,10.2,1.87,5.1
0.0,286.1,304.6,14.0,61.4,1.8,245.1,43.0,65.0,9.4,10.0,2.18,4.6
0.0,286.6,305.2,9.1,48.0,1.6,235.7,45.0,69.0,8.2,9.7,2.48,4.4
0.0,285.8,305.2,8.0,47.3,2.4,239.8,53.0,72.0,7.4,9.5,2.49,5.3
0.0,285.8,305.1,8.2,47.6,1.6,243.6,47.0,73.0,6.8,9.3,2.47,4.4
0.0,289.4,310.5,3.0,37.1,2.9,239.1,62.0,77.0,6.0,9.1,3.51,6.5
0.0,292.4,314.1,2.4,35.3,2.2,231.1,57.0,80.0,5.3,8.9,4.31,5.9
