pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.7,311.0,15.4,78.4,2.3,346.5,44.0,61.0,8.7,11.2,2.81,7.5
0.0,292.0,311.1,17.1,73.9,2.8,343.2,48.0,62.0,8.5,11.1,2.86,8.0
0.0,293.0,313.8,15.5,75.0,2.6,341.9,47.0,63.0,8.4,11.0,3.32,8.2
0.0,292.3,313.7,15.3,76.9,2.4,342.8,46.0,63.0,8.5,10.9,3.28,8.0
0.0,289.0,308.6,23.3,94.7,2.8,341.3,45.0,59.0,10.0,10.9,2.11,7.3
0.0,288.5,308.4,25.1,100.0,2.8,341.0,44.0,57.0,11.1,11.1,1.97,7.1
0.0,292.4,308.4,25.0,81.2,2.8,337.7,44.0,57.0,10.9,11.0,2.22,7.3
0.0,292.5,314.8,13.3,73.7,2.9,339.4,49.0,61.0,9.9,10.8,3.58,8.7
0.0,291.8,313.4,6.9,51.7,3.4,346.3,56.0,66.0,8.3,10.6,3.82,9.3
0.0,288.2,311.3,9.6,66.4,3.8,348.6,59.0,67.0,7.8,10.5,3.13,9.2
0.0,286.6,307.3,19.4,90.1,2.9,347.5,49.0,63.0,8.9,10.5,2.09,7.3
0.0,286.5,304.8,25.5,96.2,2.9,344.8,46.0,59.0,10.4,10.6,1.64,6.7
0.0,287.1,305.9,23.6,93.1,2.7,346.9,45.0,59.0,11.0,10.6,1.82,6.8
0.0,287.4,305.2,29.6,100.0,3.0,345.7,44.0,56.0,12.0,10.7,1.58,6.7
0.0,286.4,306.9,23.8,99.9,3.1,349.7,45.0,56.0,12.4,10.9,1.89,7.2
0.0,286.7,309.8,15.0,82.8,2.5,350.8,44.0,58.0,11.5,10.9,2.63,7.5
0.0,290.8,311.3,11.6,60.6,2.8,345.4,49.0,62.0,9.8,10.8,3.23,8.2
0.0,291.5,311.7,15.7,71.2,1.9,302.4,42.0,63.0,9.1,10.6,3.06,6.8
0.0,292.6,313.1,15.9,72.2,2.4,336.0,47.0,65.0,8.6,10.4,3.28,7.9
0.0,295.7,315.4,14.8,65.3,2.4,338.3,48.0,67.0,8.0,10.2,3.88,8.3
0.0,295.0,315.2,16.9,72.8,2.7,323.1,51.0,67.0,7.9,10.0,3.64,8.3
0.0,294.4,311.6,25.9,85.2,2.9,301.5,49.0,64.0,8.7,10.0,2.59,7.4
0.0,293.0,310.3,26.9,88.7,3.2,332.8,50.0,63.0,9.6,10.1,2.34,7.7
0.0,291.9,308.0,31.5,94.7,3.1,333.5,47.0,60.0,10.5,10.3,1.87,7.1
0.0,291.4,307.9,30.6,94.7,3.0,332.3,46.0,58.0,11.2,10.4,1.89,7.0
0.0,291.0,309.0,26.3,91.5,2.9,327.0,46.0,59.0,11.1,10.4,2.15,7.2
0.0,291.1,309.5,22.6,83.5,2.6,335.2,45.0,61.0,10.5,10.4,2.41,7.3
0.0,292.7,311.5,16.3,67.7,2.7,334.5,49.0,64.0,9.4,10.2,3.08,7.9
0.0,292.4,310.1,21.3,76.7,2.9,333.2,49.0,64.0,9.2,10.1,2.62,7.7
0.0,291.8,308.9,27.2,89.2,2.8,316.2,47.0,61.0,9.9,10.2,2.15,7.0
