pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.9,310.7,10.6,43.4,2.6,280.5,64.0,89.0,5.5,6.1,3.31,7.3
0.0,289.6,308.3,14.8,55.9,1.5,330.0,52.0,88.0,5.7,6.1,2.67,6.1
0.0,290.2,308.7,16.2,59.9,1.7,330.9,54.0,87.0,6.0,6.1,2.86,6.4
0.0,290.3,308.0,15.4,55.3,2.1,329.2,58.0,87.0,6.1,6.1,2.91,6.7
0.0,290.1,309.2,11.4,47.3,2.0,331.5,58.0,88.0,5.8,6.1,3.01,6.8
0.0,290.4,308.3,13.5,50.3,1.8,327.3,56.0,88.0,5.9,6.1,2.75,6.4
0.0,290.3,308.1,16.2,56.4,1.7,325.4,54.0,87.0,6.0,6.1,2.71,6.2
0.0,290.5,310.0,14.2,57.3,1.3,325.6,51.0,87.0,6.1,6.1,3.01,6.0
0.0,291.9,311.2,13.5,53.6,1.6,322.1,54.0,87.0,6.1,6.1,3.11,6.5
0.0,294.1,312.4,15.4,57.6,2.3,318.2,60.0,87.0,6.2,6.1,3.52,7.3
0.0,295.0,314.1,13.3,52.4,1.8,315.9,56.0,88.0,6.1,6.1,4.07,6.9
0.0,293.6,311.7,13.6,50.7,1.6,316.1,54.0,88.0,6.0,6.1,3.9,6.4
0.0,293.3,311.3,7.7,34.8,1.5,320.2,55.0,91.0,5.4,6.0,3.81,6.1
0.0,293.2,311.8,7.2,34.5,1.2,319.3,54.0,92.0,4.9,5.9,3.73,5.7
0.0,293.1,312.1,9.6,40.6,1.7,315.4,58.0,92.0,4.8,5.9,3.96,6.5
0.0,292.7,311.6,7.2,33.9,1.5,312.9,58.0,94.0,4.5,5.8,3.51,6.1
0.0,293.2,310.2,13.3,47.1,1.9,308.2,58.0,92.0,4.9,5.7,3.08,6.4
0.0,292.9,309.3,17.7,56.5,2.0,304.0,57.0,89.0,5.4,5.7,2.84,6.4
0.0,292.1,307.7,21.1,61.6,2.4,276.9,58.0,86.0,6.0,5.8,2.48,6.2
0.0,292.1,308.6,20.7,64.3,2.6,298.6,60.0,86.0,6.5,5.9,2.86,6.7
0.0,290.9,309.2,15.9,58.1,3.6,304.5,71.0,87.0,6.5,5.9,3.04,7.9
0.0,290.6,308.9,13.4,51.9,3.3,294.5,70.0,87.0,6.4,6.0,2.95,7.5
0.0,290.2,306.7,15.8,53.4,2.3,300.6,59.0,86.0,6.4,6.0,2.43,6.2
0.0,289.7,305.6,20.2,62.3,2.3,299.2,57.0,85.0,6.7,6.1,2.19,6.0
0.0,290.4,307.6,18.8,61.4,2.3,297.1,57.0,85.0,6.9,6.1,2.61,6.2
0.0,291.0,309.3,15.2,55.7,2.6,295.8,62.0,86.0,6.7,6.1,3.07,6.9
0.0,292.1,309.1,12.9,46.3,1.9,281.1,56.0,87.0,6.4,6.1,3.02,6.0
0.0,291.1,308.5,14.1,51.9,1.7,292.8,54.0,87.0,6.3,6.1,2.8,5.7
0.0,290.5,307.6,16.0,56.1,1.5,284.8,52.0,86.0,6.4,6.1,2.52,5.3
0.0,290.0,306.9,19.0,62.2,1.9,279.9,54.0,84.0,6.7,6.2,2.54,5.6
