pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,297.6,310.7,11.0,31.6,4.0,330.0,85.0,100.0,4.1,4.4,3.88,9.6
0.0,299.0,311.6,9.0,27.1,3.3,344.4,80.0,101.0,3.9,4.4,4.26,9.2
0.0,300.5,313.7,9.4,28.5,1.9,342.6,65.0,101.0,3.8,4.4,4.7,7.6
0.0,301.2,315.8,9.5,30.4,2.0,340.8,66.0,101.0,3.7,4.3,5.1,8.0
0.0,301.0,312.9,11.6,30.5,2.3,339.6,68.0,101.0,3.8,4.3,4.48,8.1
0.0,301.8,315.6,8.4,27.1,2.9,338.1,77.0,102.0,3.6,4.2,5.23,9.2
0.0,302.7,316.4,11.6,33.0,3.1,333.3,78.0,102.0,3.8,4.2,5.2,9.5
0.0,303.9,315.7,15.9,37.4,3.0,331.7,74.0,100.0,4.1,4.2,4.89,9.2
0.0,302.4,314.9,17.2,41.3,3.2,333.8,75.0,98.0,4.4,4.3,4.49,9.3
0.0,296.7,314.3,12.6,43.2,4.2,338.5,87.0,99.0,4.6,4.3,4.18,10.2
0.0,294.3,310.7,9.0,33.0,3.9,344.6,85.0,100.0,4.4,4.3,3.73,9.5
0.0,294.9,308.2,11.0,32.2,3.6,344.0,81.0,99.0,4.3,4.3,3.35,8.7
0.0,295.1,308.8,11.1,33.0,3.2,344.5,77.0,100.0,4.3,4.3,3.43,8.4
0.0,296.0,309.0,12.8,35.1,3.4,342.9,78.0,99.0,4.4,4.3,3.43,8.6
0.0,297.2,311.1,13.2,39.6,2.7,341.5,71.0,99.0,4.5,4.3,3.74,8.1
0.0,298.4,312.2,12.6,38.1,2.1,306.5,64.0,98.0,4.5,4.3,4.03,7.2
0.0,299.7,309.9,17.1,39.3,2.2,230.2,62.0,96.0,4.7,4.4,3.61,6.3
0.0,298.5,313.9,15.2,46.5,2.2,323.3,64.0,97.0,5.0,4.4,4.07,7.7
0.0,301.0,314.6,13.6,39.3,3.2,323.8,75.0,97.0,4.9,4.5,4.55,9.0
0.0,300.7,314.5,11.5,35.6,3.3,319.4,77.0,98.0,4.7,4.5,4.66,9.1
0.0,300.3,315.4,9.7,34.0,3.8,320.6,83.0,99.0,4.5,4.4,4.9,9.9
0.0,301.2,315.9,7.6,29.1,4.2,318.8,90.0,101.0,4.2,4.4,5.25,10.6
0.0,299.6,313.4,8.1,29.1,4.7,300.6,95.0,101.0,4.0,4.3,4.63,10.5
0.0,298.6,313.3,15.1,44.8,5.2,315.8,95.0,98.0,4.4,4.4,4.01,10.6
0.0,299.3,312.9,13.1,38.6,4.8,318.3,92.0,99.0,4.5,4.4,4.17,10.4
0.0,299.0,313.8,7.6,29.4,4.0,317.2,87.0,101.0,4.2,4.4,4.67,9.9
0.0,297.9,311.6,10.0,32.9,4.0,316.6,86.0,100.0,4.2,4.3,4.07,9.4
0.0,296.3,309.4,12.9,37.8,4.3,317.7,87.0,99.0,4.4,4.4,3.48,9.2
0.0,295.9,309.0,15.3,42.3,4.8,319.7,90.0,97.0,4.7,4.4,3.27,9.4
0.0,295.2,308.2,17.6,46.6,4.7,319.2,87.0,96.0,5.0,4.5,3.0,9.0
