pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.0,302.1,30.1,92.0,2.8,365.6,34.0,43.0,12.7,14.3,1.39,6.3
0.0,286.2,304.4,24.9,71.0,2.4,359.4,34.0,46.0,11.3,14.1,1.87,6.7
0.0,288.8,305.8,23.9,67.6,2.5,364.3,36.0,49.0,10.2,13.8,2.12,7.1
0.0,285.5,301.4,33.4,87.4,2.3,353.1,34.0,48.0,10.7,13.5,1.33,5.9
0.0,285.0,301.5,35.5,95.9,3.0,346.8,37.0,47.0,11.6,13.4,1.23,6.0
0.0,287.1,299.1,46.6,93.6,3.5,303.7,37.0,43.0,12.4,13.4,0.91,5.2
0.0,287.8,308.9,25.3,89.4,5.2,349.8,50.0,48.0,12.0,13.4,2.22,8.9
0.8,292.5,310.1,27.7,77.6,1.9,350.3,0.0,35.0,11.4,13.3,2.46,7.1
0.0,293.0,310.3,26.6,73.5,1.6,350.8,32.0,50.0,10.5,13.2,2.57,6.9
0.0,286.1,307.2,28.2,99.9,2.0,347.1,34.0,49.0,11.4,13.2,1.86,6.5
0.0,286.1,302.2,35.2,92.3,2.4,343.1,35.0,48.0,11.8,13.0,1.32,5.9
0.0,286.0,302.3,32.2,86.3,2.4,344.0,36.0,49.0,11.6,12.9,1.43,6.1
0.0,287.2,305.5,28.5,85.8,2.7,351.2,38.0,50.0,11.3,12.8,1.8,6.8
0.0,292.4,309.8,24.9,69.8,2.0,351.2,36.0,53.0,10.3,12.6,2.6,7.2
0.0,288.7,307.9,26.4,83.1,1.7,354.4,34.0,53.0,10.2,12.5,2.14,6.6
0.4,287.2,303.6,28.2,76.4,2.5,357.5,38.0,52.0,10.0,12.5,1.71,6.6
0.0,284.9,304.2,23.6,78.0,2.5,359.8,40.0,55.0,9.7,12.3,1.83,6.7
0.0,284.1,302.9,20.8,68.4,2.9,362.8,44.0,57.0,9.0,12.0,1.82,6.9
0.0,284.8,303.3,19.4,63.1,4.4,358.5,56.0,59.0,8.4,11.7,1.94,7.9
0.0,284.3,300.2,22.2,61.3,5.0,365.9,60.0,60.0,8.0,11.4,1.61,7.5
0.0,284.6,302.8,14.5,48.9,2.8,340.3,49.0,64.0,7.3,11.2,2.09,6.9
0.0,284.7,303.0,17.3,56.6,2.2,361.1,45.0,64.0,7.0,11.0,2.0,6.6
0.0,284.8,303.8,21.0,69.4,2.4,360.7,46.0,64.0,7.2,10.9,1.91,6.7
0.0,286.0,306.2,22.1,76.8,2.5,358.8,46.0,64.0,7.7,10.7,2.09,7.0
0.0,293.0,310.6,18.3,54.1,1.8,360.5,43.0,66.0,7.2,10.4,3.1,7.3
0.0,293.3,310.3,17.6,50.6,3.1,359.1,54.0,68.0,6.8,10.2,3.14,8.6
0.0,291.2,310.3,15.6,51.9,3.0,348.2,55.0,70.0,6.5,9.9,3.11,8.3
0.0,292.1,308.7,14.1,41.6,2.0,251.4,47.0,71.0,6.0,9.8,3.08,6.2
0.0,287.1,307.0,17.0,59.9,2.9,353.1,55.0,72.0,6.1,9.6,2.46,7.6
0.0,286.4,305.6,19.5,65.2,2.0,362.1,47.0,71.0,6.4,9.5,2.18,6.7
