pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
1.0,285.6,308.0,17.6,79.5,2.4,268.5,0.0,44.0,10.3,10.1,2.28,5.7
0.3,285.8,307.5,19.8,83.7,2.8,248.0,41.0,59.0,10.8,10.2,2.13,5.7
0.0,285.1,304.4,22.6,81.6,1.9,264.6,35.0,59.0,10.7,10.2,1.75,4.8
0.0,281.7,301.0,31.7,100.0,3.2,238.3,39.0,53.0,12.4,10.4,1.1,4.4
0.7,280.9,297.2,38.3,100.0,3.5,239.0,38.0,50.0,13.7,10.8,0.77,3.9
1.0,280.2,295.9,36.0,100.0,3.4,210.5,0.0,36.0,14.6,11.1,0.79,3.6
0.0,279.9,295.5,38.3,100.0,3.0,226.4,34.0,46.0,15.3,11.5,0.71,3.5
0.0,279.9,300.0,25.4,98.1,2.0,253.5,31.0,48.0,14.9,11.5,1.21,4.0
0.0,283.5,305.0,13.5,63.4,2.9,254.5,40.0,54.0,12.4,11.4,2.13,5.7
0.0,285.1,304.8,18.9,72.4,3.1,250.4,41.0,55.0,11.2,11.3,1.94,5.5
0.0,283.1,305.0,19.6,86.2,2.9,250.1,39.0,55.0,11.3,11.3,1.83,5.3
19.1,279.5,298.3,35.0,100.0,4.3,123.4,0.0,31.0,16.0,12.7,0.84,3.4
4.2,277.5,288.6,63.4,100.0,3.9,184.5,0.0,25.0,18.3,13.5,0.14,1.8
16.6,278.0,288.0,63.5,100.0,5.5,90.6,0.0,20.0,21.1,15.0,0.17,1.4
13.9,280.0,288.4,65.4,100.0,3.7,127.9,0.0,16.0,23.2,16.4,0.19,1.7
0.0,279.5,292.4,46.8,100.0,3.6,232.2,27.0,26.0,21.3,16.8,0.48,3.0
0.0,280.8,296.2,36.3,99.0,3.6,211.4,28.0,28.0,19.4,17.0,0.81,3.6
0.0,280.3,300.3,22.9,89.2,3.1,233.0,29.0,32.0,17.0,17.0,1.33,4.5
3.2,280.0,292.6,54.2,100.0,3.3,133.1,0.0,19.0,18.0,17.1,0.34,2.0
0.0,279.7,297.2,29.7,95.8,4.3,228.8,34.0,33.0,16.7,16.9,0.97,4.2
0.0,284.2,301.7,30.5,94.7,4.5,222.5,35.0,34.0,15.9,16.6,1.26,4.9
0.0,285.5,301.9,23.9,71.7,6.0,224.0,45.0,39.0,13.6,15.9,1.58,6.1
0.0,283.4,304.2,19.3,79.7,3.2,219.0,34.0,41.0,12.5,15.9,1.81,5.0
0.0,277.3,296.8,33.5,100.0,3.9,210.3,34.0,36.0,13.9,16.1,0.78,3.5
3.5,274.8,286.1,53.2,100.0,4.4,150.9,0.0,21.0,16.4,16.7,0.26,1.8
12.7,274.4,282.1,72.7,100.0,3.8,144.2,0.0,15.0,20.3,17.8,0.06,1.1
1.3,273.7,287.5,44.2,100.0,2.5,149.2,0.0,16.0,19.8,18.0,0.36,1.8
0.0,273.6,290.4,27.4,94.3,2.6,228.3,25.0,29.0,18.1,17.7,0.66,2.8
0.4,275.6,292.1,24.8,84.3,3.0,152.8,27.0,31.0,16.4,17.5,0.81,2.9
0.4,275.6,291.1,33.9,100.0,3.2,216.1,0.0,19.0,17.0,17.8,0.6,2.8
