pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,299.0,313.1,7.6,31.7,2.4,196.4,68.0,96.0,4.1,5.4,4.49,5.5
0.0,296.2,310.5,10.4,37.9,3.3,192.8,75.0,94.0,4.4,5.4,3.69,6.3
0.0,290.1,305.5,14.7,50.6,6.0,197.5,97.0,92.0,5.2,5.4,2.5,7.6
0.0,288.9,300.1,28.9,66.4,4.2,193.9,72.0,85.0,6.4,5.5,1.53,4.8
0.0,289.1,302.8,18.4,54.4,2.1,194.2,57.0,87.0,6.7,5.6,2.07,3.9
0.0,288.3,299.1,31.5,69.5,5.5,189.9,79.0,81.0,7.7,5.8,1.38,5.0
0.0,288.0,300.3,25.5,64.1,3.6,180.1,65.0,81.0,8.0,6.0,1.61,4.4
0.0,288.4,300.7,19.2,52.2,3.7,177.2,67.0,82.0,7.8,6.1,1.87,4.9
0.0,287.7,300.4,9.2,34.1,2.9,189.5,66.0,87.0,6.9,6.1,2.16,4.6
0.0,287.1,295.4,8.5,26.7,5.3,195.3,90.0,89.0,6.0,6.0,1.8,5.9
0.0,286.1,298.0,2.6,20.9,5.0,195.2,94.0,94.0,5.0,5.8,2.1,6.2
0.0,287.6,300.4,1.0,16.5,4.0,192.3,87.0,97.0,4.2,5.7,2.47,5.8
0.0,289.7,301.8,1.2,18.6,2.4,181.5,71.0,98.0,3.7,5.5,2.67,4.2
0.0,289.3,302.5,2.5,22.2,1.6,181.3,63.0,99.0,3.5,5.4,2.66,3.2
0.0,289.8,303.1,3.6,24.3,1.9,178.7,66.0,99.0,3.4,5.3,2.71,3.6
0.0,291.1,304.5,4.2,25.5,1.7,176.9,63.0,99.0,3.4,5.2,2.91,3.4
0.0,292.1,304.7,6.3,28.4,1.8,169.5,63.0,99.0,3.6,5.1,2.91,3.6
0.0,291.6,303.8,11.7,38.0,4.1,169.8,83.0,96.0,4.2,5.1,2.56,5.8
0.0,287.1,298.2,25.0,60.0,5.2,167.5,84.0,89.0,5.5,5.2,1.48,4.9
0.0,288.9,297.1,14.8,36.2,4.4,169.5,81.0,91.0,5.5,5.3,1.82,5.0
0.0,287.4,297.1,7.1,26.6,3.9,170.8,82.0,95.0,5.0,5.2,1.96,4.9
0.0,285.6,298.4,3.1,23.1,2.4,169.6,70.0,98.0,4.5,5.1,2.08,3.7
0.0,287.4,300.8,1.7,20.8,2.9,167.9,77.0,100.0,4.0,5.1,2.42,4.4
0.0,288.6,300.6,5.1,25.9,2.2,165.1,68.0,99.0,3.9,5.0,2.35,3.6
0.0,289.4,299.3,11.5,33.9,2.3,152.5,64.0,96.0,4.3,5.0,2.08,3.5
0.0,289.0,300.5,11.3,36.4,1.5,147.1,56.0,95.0,4.6,4.9,2.15,2.7
8.3,285.0,297.0,25.9,65.3,3.6,97.4,0.0,61.0,8.5,5.9,1.3,3.5
0.0,285.1,295.8,50.6,100.0,2.3,119.5,43.0,65.0,11.9,6.5,0.62,2.0
1.0,287.0,295.7,36.2,69.8,3.7,154.0,0.0,52.0,11.8,6.9,1.09,3.3
0.0,286.9,297.0,36.3,75.7,5.6,150.5,69.0,68.0,11.7,7.2,1.1,4.0
