pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.3,312.2,12.9,66.3,2.3,342.0,34.0,47.0,8.9,15.5,3.24,7.7
0.0,287.6,309.5,19.4,93.0,2.9,348.1,36.0,46.0,9.6,15.2,2.34,7.6
0.0,285.8,303.7,29.5,100.0,3.3,352.3,36.0,43.0,11.1,15.1,1.4,6.6
0.0,285.5,300.4,37.6,100.0,3.3,352.0,34.0,41.0,12.3,15.1,1.0,5.9
0.0,285.9,302.8,32.9,100.0,2.1,349.9,29.0,41.0,13.0,15.1,1.24,5.9
0.0,286.2,302.0,35.6,100.0,2.6,351.4,31.0,40.0,13.5,15.0,1.13,6.0
0.0,286.1,298.9,42.2,100.0,2.2,352.2,28.0,38.0,14.1,15.0,0.85,5.4
0.0,286.3,301.8,33.9,100.0,1.8,352.7,27.0,39.0,14.3,15.1,1.2,5.8
0.0,286.6,303.8,32.7,100.0,2.3,348.6,29.0,39.0,14.3,15.0,1.31,6.1
0.0,286.8,298.5,47.3,100.0,4.0,349.9,35.0,37.0,14.8,15.0,0.73,5.5
0.0,286.8,296.0,53.7,100.0,4.2,350.5,34.0,35.0,15.4,15.1,0.57,5.1
0.0,285.7,301.1,34.5,100.0,2.2,354.1,28.0,38.0,15.1,15.1,1.13,5.8
0.0,285.8,306.1,20.0,88.8,2.2,358.2,31.0,42.0,13.8,14.9,1.96,6.7
0.0,286.2,304.5,25.6,94.9,2.9,350.8,34.0,42.0,13.4,14.8,1.62,6.7
0.0,286.2,299.2,37.2,94.4,3.3,322.2,33.0,40.0,13.5,14.8,1.02,5.6
0.0,284.8,301.2,33.0,100.0,3.1,354.2,34.0,40.0,13.8,14.8,1.14,6.1
0.0,285.1,303.7,25.8,97.7,2.7,351.3,33.0,42.0,13.6,14.6,1.53,6.4
0.0,285.6,304.9,22.5,91.4,2.8,346.5,35.0,44.0,13.0,14.5,1.76,6.7
0.0,288.8,305.3,19.0,69.0,3.1,194.0,38.0,46.0,11.3,14.1,2.11,5.8
0.0,289.7,306.7,14.1,58.3,2.7,184.6,39.0,50.0,9.7,13.8,2.51,5.8
0.0,288.2,306.9,14.8,61.5,2.6,346.9,40.0,54.0,8.7,13.5,2.48,7.3
0.0,287.0,306.0,18.9,74.3,3.0,351.5,43.0,54.0,8.5,13.2,2.15,7.3
0.0,286.6,302.9,26.4,83.0,3.2,339.2,42.0,53.0,9.1,13.0,1.6,6.6
0.0,286.2,302.9,25.3,82.1,2.7,354.4,40.0,53.0,9.4,12.8,1.63,6.5
0.0,286.1,304.2,24.5,86.3,2.4,354.8,39.0,53.0,9.8,12.6,1.73,6.5
0.0,286.9,304.8,24.0,83.8,2.2,350.4,38.0,54.0,9.8,12.5,1.82,6.5
0.0,287.0,302.7,28.0,83.8,3.1,330.1,42.0,53.0,10.0,12.4,1.55,6.4
0.0,286.3,300.2,36.3,93.8,3.1,347.3,40.0,50.0,11.1,12.5,1.13,5.9
0.0,286.0,304.9,22.8,85.4,2.0,347.8,36.0,53.0,10.8,12.5,1.84,6.3
0.0,288.0,306.5,19.8,74.3,2.3,349.7,40.0,55.0,10.0,12.2,2.19,6.9
