pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.3,291.9,57.6,100.0,4.1,359.0,31.0,30.0,15.8,17.1,0.38,4.1
0.0,280.1,291.9,59.6,100.0,6.9,363.4,41.0,30.0,16.1,17.1,0.33,3.9
0.0,280.7,293.4,57.5,100.0,6.5,344.5,39.0,30.0,16.2,17.0,0.38,4.0
0.0,281.8,293.0,61.2,100.0,6.7,352.9,40.0,29.0,16.4,17.0,0.34,4.0
0.0,283.1,292.6,62.4,100.0,8.3,347.4,44.0,29.0,16.7,17.0,0.29,3.7
0.0,282.9,292.0,61.2,100.0,10.0,352.3,49.0,29.0,16.8,17.0,0.32,3.7
0.0,282.3,292.1,58.4,100.0,8.6,355.0,46.0,29.0,16.8,17.0,0.35,3.9
0.0,282.8,293.7,53.0,100.0,7.6,356.2,44.0,30.0,16.6,17.0,0.47,4.5
0.0,283.4,293.0,53.3,96.0,7.9,354.0,45.0,30.0,16.3,17.0,0.49,4.5
0.0,283.1,293.1,48.8,90.9,9.5,341.3,51.0,32.0,15.5,16.8,0.58,4.8
0.0,283.1,291.9,57.3,97.4,9.0,354.7,48.0,31.0,15.8,16.8,0.41,4.1
0.0,283.2,289.8,69.8,100.0,4.8,343.8,32.0,28.0,16.7,16.8,0.22,3.5
0.0,283.7,292.2,69.3,100.0,1.6,254.7,20.0,26.0,17.2,16.9,0.18,3.2
0.0,286.5,295.2,64.2,100.0,1.8,329.6,22.0,28.0,17.3,16.9,0.34,4.4
0.0,285.1,293.4,70.2,100.0,4.7,343.1,31.0,27.0,17.6,17.0,0.19,3.8
0.0,284.8,294.1,65.7,100.0,7.5,340.2,40.0,27.0,17.6,17.0,0.25,3.7
0.0,284.1,294.0,63.6,100.0,8.6,343.3,44.0,28.0,17.5,17.1,0.27,3.7
0.0,283.7,293.8,60.4,100.0,6.8,342.6,39.0,28.0,17.4,17.1,0.33,4.0
0.0,284.3,295.2,56.3,100.0,6.2,330.1,38.0,29.0,17.1,17.0,0.44,4.3
0.0,286.1,293.7,63.0,97.6,9.2,341.2,47.0,28.0,17.0,17.0,0.39,4.1
0.0,285.6,296.9,48.9,97.7,9.7,322.1,51.0,31.0,16.5,16.9,0.67,5.2
0.0,285.0,295.7,60.6,100.0,8.7,338.4,46.0,30.0,16.6,16.9,0.35,4.0
0.0,284.3,294.4,57.0,100.0,8.3,340.9,45.0,29.0,16.7,16.9,0.43,4.3
0.0,283.8,293.4,56.7,100.0,7.9,344.4,44.0,29.0,16.7,16.9,0.43,4.2
0.0,284.8,295.1,47.9,90.5,8.0,322.6,47.0,32.0,15.8,16.8,0.67,5.0
0.0,284.7,296.0,50.9,100.0,8.1,338.1,47.0,32.0,15.9,16.7,0.58,4.9
0.0,283.4,294.1,57.6,100.0,8.2,340.9,46.0,30.0,16.2,16.7,0.38,4.0
0.0,283.1,296.7,42.7,100.0,9.5,343.9,52.0,32.0,16.0,16.7,0.74,5.5
0.0,284.3,296.1,46.6,97.0,7.2,313.8,45.0,33.0,15.6,16.6,0.68,5.0
0.0,284.7,294.6,54.9,99.8,7.3,334.8,43.0,31.0,15.9,16.6,0.5,4.5
