pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.4,302.9,20.5,54.4,2.6,303.5,55.0,76.0,7.7,7.7,1.98,6.1
0.0,285.9,302.2,17.6,50.5,1.8,314.4,49.0,77.0,7.3,7.7,1.97,5.5
0.0,284.1,300.5,28.5,78.1,2.2,309.7,49.0,73.0,8.4,7.7,1.39,5.3
0.0,284.0,300.7,23.1,66.1,1.7,314.7,46.0,73.0,8.5,7.8,1.58,5.2
0.0,285.6,304.3,17.5,57.5,3.6,313.0,63.0,76.0,8.0,7.8,2.11,7.0
0.0,288.0,305.8,15.3,48.2,4.1,314.2,69.0,78.0,7.4,7.7,2.46,7.7
0.0,288.8,306.8,14.1,45.2,2.9,310.8,60.0,79.0,6.9,7.6,2.66,6.9
0.0,288.0,304.4,14.0,41.5,3.8,306.8,68.0,80.0,6.5,7.5,2.4,7.3
0.0,288.1,305.7,15.6,48.3,3.9,305.8,69.0,80.0,6.4,7.5,2.45,7.4
0.0,287.6,305.0,16.7,50.8,2.9,303.8,61.0,80.0,6.5,7.4,2.31,6.5
0.0,287.2,303.8,21.4,60.2,1.9,266.5,49.0,78.0,6.8,7.4,1.99,5.2
0.0,287.2,304.2,21.6,62.0,2.8,297.4,57.0,78.0,7.2,7.4,2.01,6.1
0.0,286.6,303.2,19.4,55.4,2.2,290.3,53.0,78.0,7.2,7.4,2.0,5.5
0.0,286.7,304.0,17.6,53.1,2.5,295.9,56.0,78.0,7.2,7.4,2.14,5.9
0.0,289.2,306.8,12.8,40.8,2.9,299.5,62.0,81.0,6.7,7.4,2.75,6.8
0.0,291.2,307.8,10.2,32.0,2.3,294.5,58.0,83.0,6.0,7.3,3.12,6.3
0.0,291.7,307.8,10.4,31.6,2.7,293.7,63.0,85.0,5.5,7.1,3.14,6.7
0.0,289.9,307.6,12.5,40.0,3.4,289.6,69.0,85.0,5.5,7.0,2.9,7.2
0.0,287.6,304.6,12.6,39.6,2.4,292.7,60.0,85.0,5.5,6.9,2.45,5.9
0.0,287.7,304.4,11.0,35.0,4.9,292.3,83.0,86.0,5.3,6.8,2.51,7.9
0.0,291.2,308.3,7.4,32.5,3.5,279.0,74.0,88.0,5.0,6.6,3.23,7.4
0.0,293.0,309.7,7.0,30.7,2.7,275.4,67.0,90.0,4.6,6.5,3.56,6.7
0.0,292.8,308.9,8.7,33.5,2.2,252.0,61.0,90.0,4.5,6.5,3.35,5.8
0.0,291.4,308.3,12.5,44.5,4.2,222.6,78.0,88.0,4.9,6.4,2.97,7.3
0.0,289.1,306.0,15.3,51.9,3.9,253.9,73.0,86.0,5.4,6.4,2.46,6.8
2.2,287.4,301.9,29.3,76.2,2.8,172.2,0.0,59.0,8.0,6.8,1.51,4.3
2.0,283.2,294.3,57.8,100.0,3.4,202.4,0.0,48.0,11.8,7.5,0.37,2.9
0.0,283.3,299.6,30.4,89.2,2.3,254.6,46.0,65.0,12.6,7.9,1.19,4.3
0.0,285.2,301.4,23.1,70.0,2.4,257.8,48.0,68.0,11.5,8.1,1.61,4.8
0.0,286.9,304.1,15.9,54.9,3.8,257.4,62.0,71.0,10.1,8.1,2.15,6.3
