pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.1,304.7,18.1,57.8,2.4,308.8,50.0,70.0,8.0,9.0,2.21,6.5
0.0,292.2,308.1,14.4,52.6,1.4,315.0,44.0,73.0,7.3,8.9,2.81,6.1
0.0,297.0,310.9,9.5,36.8,1.9,323.1,51.0,77.0,6.3,8.7,3.77,7.2
0.0,295.2,312.4,11.1,47.3,2.5,344.4,57.0,78.0,5.9,8.5,3.7,8.2
1.2,286.5,303.0,24.0,79.4,3.2,272.9,0.0,54.0,7.4,8.6,1.66,6.0
0.0,283.2,297.1,33.6,90.7,4.9,350.6,64.0,67.0,9.0,8.8,0.97,5.9
0.0,281.8,294.0,27.8,71.6,5.4,361.8,69.0,68.0,9.0,8.8,1.0,6.0
0.0,282.4,299.2,12.3,53.1,2.8,360.7,56.0,73.0,8.0,8.6,1.68,6.4
0.0,288.9,305.2,6.3,35.5,2.1,358.0,54.0,78.0,6.7,8.4,2.71,7.0
0.0,292.4,308.8,6.5,35.5,1.9,353.9,54.0,80.0,5.7,8.3,3.33,7.2
0.0,292.9,310.6,6.0,36.5,2.0,356.0,56.0,82.0,5.1,8.1,3.62,7.5
0.0,285.9,305.4,9.0,50.3,3.9,350.6,73.0,82.0,5.1,7.9,2.45,8.3
0.0,285.4,297.5,30.1,74.3,4.0,353.6,64.0,75.0,6.5,7.9,1.18,6.2
0.0,286.2,301.9,21.6,70.6,3.1,355.1,59.0,77.0,6.9,7.8,1.68,6.7
0.0,290.0,304.5,22.2,66.2,3.1,353.6,59.0,76.0,7.1,7.8,2.01,7.3
0.0,288.4,301.3,23.9,64.5,4.2,339.5,67.0,75.0,7.3,7.8,1.68,7.1
0.0,288.1,304.0,16.6,58.9,3.2,356.7,61.0,77.0,7.0,7.8,2.11,7.4
0.0,289.8,307.6,8.9,44.7,2.5,359.5,59.0,81.0,6.3,7.7,2.89,7.6
0.0,293.3,309.7,12.6,49.5,2.7,337.8,61.0,81.0,6.0,7.6,3.14,7.9
0.0,295.4,310.3,13.6,47.5,3.1,352.3,65.0,83.0,5.7,7.4,3.31,8.6
0.0,294.7,309.2,14.5,48.7,3.1,354.4,65.0,83.0,5.7,7.3,3.09,8.4
0.0,295.8,311.9,13.8,50.7,2.6,352.3,61.0,84.0,5.6,7.2,3.51,8.3
0.0,296.4,312.9,13.9,51.8,2.3,344.1,58.0,84.0,5.6,7.1,3.67,8.0
0.0,297.5,312.0,18.9,57.0,2.8,314.1,60.0,82.0,5.8,7.1,3.33,8.0
0.0,296.6,311.7,21.4,64.3,3.0,344.8,61.0,81.0,6.2,7.1,3.05,8.3
0.0,296.7,311.5,17.0,54.1,3.0,345.9,63.0,82.0,6.1,7.1,3.33,8.5
0.0,295.5,312.6,18.6,64.8,3.9,346.3,70.0,82.0,6.4,7.0,3.23,9.3
0.0,286.0,305.5,19.6,80.8,4.3,349.6,71.0,80.0,7.2,7.1,1.97,7.9
0.0,285.9,301.2,17.5,60.0,3.0,355.3,61.0,80.0,7.1,7.0,1.77,6.8
0.0,290.5,305.6,15.0,49.1,2.7,356.8,60.0,82.0,6.6,7.0,2.47,7.4
