pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.7,302.8,27.6,87.7,3.9,198.5,57.0,65.0,12.2,8.2,1.51,4.6
0.0,286.3,299.1,39.6,97.0,6.1,175.0,64.0,58.0,13.7,8.7,0.97,4.2
0.0,285.5,297.5,31.3,77.5,7.8,197.2,78.0,61.0,12.9,8.8,1.15,5.2
0.0,282.0,295.8,10.4,42.8,8.0,200.1,90.0,68.0,10.7,8.8,1.5,6.6
0.0,279.5,297.3,4.5,37.3,2.3,196.7,54.0,73.0,8.8,8.6,1.67,3.7
0.0,279.6,302.1,2.3,39.3,2.1,191.8,55.0,77.0,7.5,8.4,2.15,3.9
0.0,282.1,301.2,8.0,49.3,3.0,187.0,61.0,77.0,7.0,8.3,1.95,4.5
0.0,282.8,300.3,15.4,64.9,2.5,184.9,54.0,75.0,7.4,8.2,1.65,3.8
0.0,282.5,299.9,11.1,53.4,3.5,185.8,64.0,77.0,7.3,8.1,1.76,4.6
0.0,281.9,296.5,13.9,52.5,2.3,173.4,53.0,76.0,7.2,8.0,1.44,3.3
0.0,281.0,297.8,11.2,52.4,1.7,166.7,49.0,77.0,7.1,8.0,1.56,2.9
0.0,282.4,299.1,9.5,47.3,3.5,140.5,65.0,78.0,6.8,8.0,1.75,4.5
0.0,286.0,297.9,37.2,87.8,5.4,107.9,65.0,66.0,9.2,8.3,1.01,3.7
0.0,285.6,293.3,44.6,80.1,8.0,174.3,79.0,64.0,10.4,8.5,0.76,3.8
0.0,278.3,293.1,34.5,100.0,4.9,173.7,59.0,60.0,12.8,8.9,0.7,3.0
0.0,278.4,293.9,22.2,76.2,2.0,163.8,43.0,63.0,12.2,9.0,1.0,2.5
0.0,280.1,293.0,26.9,77.6,4.0,154.9,54.0,61.0,12.0,9.1,0.88,3.1
2.3,280.7,293.0,28.9,78.8,4.3,148.9,0.0,43.0,12.7,9.6,0.86,3.1
0.0,283.0,292.4,42.9,88.3,3.2,127.5,43.0,53.0,13.4,9.9,0.64,2.2
0.0,281.9,293.8,30.9,80.2,7.8,157.2,73.0,56.0,13.1,10.0,0.87,4.1
0.0,279.4,293.4,15.4,58.0,3.9,149.5,55.0,61.0,11.4,9.9,1.12,3.6
0.0,278.6,294.6,17.1,69.5,5.3,153.1,65.0,62.0,10.8,9.9,1.11,4.1
0.0,278.5,292.5,10.7,48.0,4.6,155.2,65.0,66.0,9.4,9.7,1.16,4.0
0.0,278.0,295.0,7.6,48.7,1.9,153.0,47.0,69.0,8.4,9.6,1.34,2.6
0.0,277.8,295.9,8.4,54.0,0.9,151.4,40.0,71.0,7.9,9.4,1.36,1.7
0.0,278.5,294.9,7.9,47.7,1.6,149.2,46.0,72.0,7.4,9.3,1.34,2.3
0.0,278.3,296.2,7.1,49.6,1.3,146.3,45.0,74.0,7.0,9.1,1.43,2.1
4.4,278.3,292.6,32.8,98.4,3.1,45.6,0.0,43.0,11.7,10.0,0.69,2.1
0.0,276.8,288.8,44.7,100.0,3.3,144.0,43.0,51.0,14.1,10.3,0.39,1.7
0.0,277.0,291.2,33.2,99.6,1.4,95.0,31.0,49.0,15.4,10.7,0.62,1.4
