pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.2,304.1,25.2,79.1,1.2,369.9,30.0,55.0,9.4,11.8,1.76,5.9
0.0,284.7,305.7,24.9,77.6,1.5,370.3,32.0,56.0,9.2,11.7,1.94,6.4
0.0,286.6,306.2,27.6,77.8,2.2,355.6,36.0,56.0,9.1,11.6,1.94,6.7
1.5,283.9,299.1,39.2,87.3,3.2,289.5,0.0,38.0,10.5,11.7,1.05,5.2
0.7,284.2,295.9,43.3,77.2,2.6,217.6,0.0,37.0,11.2,11.7,0.89,4.0
0.0,284.4,300.1,36.3,81.9,1.8,338.7,31.0,51.0,11.2,11.6,1.19,5.4
0.0,284.6,304.1,26.9,76.0,1.3,358.6,30.0,54.0,10.5,11.5,1.74,5.9
0.0,286.0,303.5,29.1,71.8,2.0,341.3,34.0,55.0,9.9,11.5,1.68,6.1
0.0,284.3,302.6,23.3,60.8,2.7,370.0,40.0,58.0,9.0,11.3,1.78,6.8
0.0,284.8,304.3,18.4,50.9,2.3,366.8,39.0,60.0,8.2,11.2,2.13,6.9
0.0,286.3,304.3,22.7,57.0,1.7,363.7,36.0,61.0,7.7,10.9,2.02,6.4
10.8,282.0,300.1,32.4,86.3,4.4,273.3,47.0,56.0,9.0,10.8,1.23,5.8
4.4,280.7,287.2,71.6,92.5,6.0,208.1,44.0,43.0,12.1,11.0,0.22,2.5
0.6,278.9,294.5,37.7,88.1,2.2,287.8,33.0,51.0,12.1,11.1,0.8,4.3
0.3,277.8,291.2,38.7,78.7,2.8,285.4,36.0,51.0,11.9,11.2,0.69,4.1
0.5,277.8,288.1,41.3,68.1,4.0,299.6,42.0,51.0,11.3,11.2,0.6,4.1
0.0,279.4,293.5,36.2,76.1,2.7,273.8,35.0,51.0,11.3,11.3,0.84,4.3
0.0,280.4,299.4,25.6,72.4,1.9,370.1,34.0,55.0,10.4,11.2,1.37,5.8
0.0,282.9,302.1,21.7,60.3,2.1,361.1,37.0,59.0,9.3,10.9,1.75,6.3
0.0,286.0,301.0,27.7,58.4,2.3,268.2,37.0,59.0,8.6,10.6,1.6,5.4
0.0,286.9,303.8,29.8,70.5,3.0,356.8,42.0,61.0,8.4,10.5,1.71,6.9
0.0,287.6,307.1,24.8,68.0,4.5,359.0,52.0,62.0,8.1,10.4,2.19,8.5
0.0,291.7,311.7,21.3,57.5,4.7,360.0,56.0,64.0,7.5,10.2,3.06,9.9
0.0,292.7,313.1,22.2,61.1,3.2,352.6,47.0,65.0,7.2,10.1,3.22,8.8
0.0,292.7,311.5,22.6,56.6,3.8,363.1,51.0,66.0,7.0,9.9,3.02,9.2
0.0,292.6,311.3,19.6,48.3,5.3,366.2,62.0,68.0,6.5,9.7,3.19,10.5
0.0,292.2,311.2,16.7,41.6,4.2,370.4,57.0,71.0,6.0,9.3,3.34,9.8
0.0,291.8,311.5,16.7,43.6,3.0,371.3,49.0,72.0,5.7,9.1,3.34,8.8
0.0,292.5,313.9,17.3,49.9,1.7,365.6,41.0,73.0,5.6,9.0,3.66,7.6
0.0,289.8,308.8,26.6,69.7,2.2,355.8,42.0,70.0,6.3,8.9,2.35,7.2
