pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.6,307.1,20.2,55.0,2.1,325.7,49.0,72.0,8.5,8.4,2.58,6.7
0.0,293.8,307.3,20.9,56.2,2.2,324.2,50.0,73.0,8.0,8.4,2.58,6.8
0.0,293.6,306.4,21.0,54.5,2.7,326.3,54.0,73.0,7.6,8.4,2.49,7.1
0.0,293.9,306.5,13.9,42.0,3.4,325.1,64.0,78.0,6.8,8.0,2.88,7.9
0.0,294.7,309.0,7.8,32.9,2.3,325.1,58.0,82.0,5.9,7.8,3.54,7.2
0.0,295.6,309.7,8.3,33.5,2.7,321.4,63.0,84.0,5.2,7.6,3.67,7.7
0.0,296.3,310.5,11.2,39.5,3.3,318.5,68.0,84.0,5.1,7.5,3.65,8.3
0.0,292.9,307.3,15.9,50.2,4.7,318.7,78.0,82.0,5.4,7.5,2.78,8.7
0.0,290.0,305.1,13.4,47.2,4.0,324.6,73.0,83.0,5.5,7.4,2.51,7.9
0.0,289.5,304.5,12.2,44.5,3.4,325.2,68.0,84.0,5.4,7.3,2.48,7.4
0.0,289.6,304.0,17.5,54.2,4.7,318.7,77.0,83.0,5.8,7.1,2.22,7.9
0.0,291.0,304.1,20.7,56.7,3.7,313.2,67.0,81.0,6.1,7.1,2.17,7.2
0.0,293.1,306.7,18.7,53.8,2.5,308.8,58.0,82.0,6.2,7.1,2.6,6.7
0.0,292.9,304.8,27.6,65.6,2.5,238.2,53.0,78.0,6.9,7.2,2.04,5.6
0.0,292.1,304.2,30.5,71.7,2.4,305.9,52.0,76.0,7.6,7.3,1.83,6.1
0.0,291.5,302.4,31.8,69.8,2.2,306.0,49.0,74.0,8.1,7.4,1.66,5.7
0.0,292.0,303.8,28.7,67.4,1.6,289.5,44.0,74.0,8.2,7.5,1.88,5.4
0.0,293.3,307.1,25.0,66.9,1.7,300.5,47.0,76.0,8.2,7.4,2.32,5.9
0.0,292.6,305.4,30.0,73.2,2.5,300.6,51.0,74.0,8.5,7.5,1.94,6.2
0.0,290.5,300.3,46.2,89.2,4.7,300.9,61.0,66.0,10.2,7.8,1.03,5.7
0.0,289.4,294.2,68.5,94.6,7.6,302.1,70.0,57.0,12.4,8.3,0.42,4.2
0.0,286.6,296.3,52.8,100.0,3.8,304.0,49.0,56.0,13.9,8.7,0.63,4.6
0.0,286.4,298.5,38.9,89.1,2.5,303.8,42.0,58.0,13.7,9.0,1.03,5.0
0.0,287.7,293.5,60.0,89.6,3.4,301.2,44.0,52.0,14.2,9.3,0.54,4.3
0.0,285.8,296.6,43.9,91.8,2.9,302.5,42.0,54.0,14.3,9.6,0.83,4.7
0.0,286.4,299.3,34.3,84.2,3.9,296.6,50.0,56.0,13.5,9.7,1.19,5.6
0.0,288.4,302.9,20.6,61.5,4.1,297.3,57.0,62.0,11.6,9.7,1.95,6.9
0.0,292.6,304.8,16.4,46.1,3.9,284.2,59.0,66.0,9.8,9.5,2.52,7.3
0.0,292.8,306.8,13.5,44.3,3.9,293.9,62.0,70.0,8.4,9.3,2.85,7.8
0.0,293.0,308.3,9.2,37.7,3.4,295.3,62.0,73.0,7.2,9.0,3.25,7.7
