pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
3.8,281.4,297.4,36.8,100.0,5.4,229.9,0.0,35.0,13.2,12.3,0.84,4.7
2.0,277.9,292.8,45.3,100.0,5.5,272.9,0.0,32.0,14.7,12.7,0.47,3.8
0.0,277.4,293.6,33.4,100.0,4.5,350.1,46.0,45.0,14.8,12.8,0.73,4.9
0.0,278.8,296.7,24.8,86.4,3.7,356.4,45.0,48.0,13.6,12.8,1.07,5.7
0.0,280.4,302.0,17.0,79.0,3.1,355.7,44.0,52.0,12.2,12.7,1.65,6.6
0.0,279.8,298.8,15.8,64.9,4.4,352.8,54.0,54.0,10.6,12.5,1.47,6.8
0.0,279.8,301.4,11.7,61.2,3.8,362.4,53.0,58.0,9.2,12.3,1.78,7.3
0.0,282.9,305.5,9.4,54.9,3.3,355.8,53.0,62.0,8.1,11.8,2.35,7.7
0.0,286.7,309.7,8.7,51.6,2.5,354.4,49.0,65.0,7.2,11.4,3.02,7.8
0.0,289.8,311.6,10.1,51.6,2.1,352.6,47.0,66.0,6.6,11.1,3.34,7.6
0.0,290.0,312.0,12.0,58.0,3.7,356.5,59.0,68.0,6.4,10.8,3.29,9.3
0.0,288.7,311.3,11.0,57.4,3.0,351.0,54.0,69.0,6.2,10.6,3.18,8.4
0.0,282.9,302.5,26.9,98.6,4.3,310.1,56.0,61.0,8.5,10.8,1.39,6.4
0.9,281.3,292.8,53.6,100.0,4.8,250.1,0.0,39.0,11.4,11.2,0.4,3.5
0.0,281.8,299.4,30.8,98.5,2.4,308.5,39.0,53.0,12.2,11.2,1.12,5.2
0.0,283.9,300.6,23.1,73.0,1.9,280.4,38.0,57.0,11.0,11.1,1.51,5.1
0.0,285.3,308.2,14.5,71.2,3.2,339.9,51.0,61.0,9.9,10.9,2.5,7.8
0.0,289.0,312.3,10.4,56.0,2.3,350.7,47.0,65.0,8.5,10.7,3.43,7.9
0.0,285.1,312.6,8.2,62.0,3.9,352.0,61.0,67.0,7.6,10.6,3.42,9.8
0.0,280.9,297.6,30.4,93.0,4.9,343.8,59.0,60.0,9.2,10.6,1.04,6.0
0.0,279.2,296.4,27.3,88.7,6.0,356.6,65.0,59.0,10.0,10.6,1.03,6.2
0.0,277.9,295.2,19.7,69.6,8.2,365.2,82.0,62.0,9.3,10.4,1.14,7.0
0.0,280.1,300.9,11.4,56.2,5.5,362.7,71.0,66.0,8.3,10.2,1.8,8.2
0.0,282.1,306.4,6.6,47.9,3.6,357.5,61.0,70.0,7.1,9.9,2.59,8.4
0.0,286.6,309.8,7.3,45.9,3.2,355.8,59.0,72.0,6.3,9.7,3.16,8.6
0.0,285.1,309.8,9.5,58.8,4.3,346.5,67.0,73.0,6.1,9.6,2.96,9.4
0.0,280.0,298.7,28.3,99.1,6.5,347.2,72.0,65.0,8.5,9.7,1.11,6.6
0.0,279.7,297.6,26.3,89.4,4.6,322.2,59.0,63.0,9.5,9.7,1.12,5.9
0.0,281.8,303.4,19.7,86.1,3.9,353.2,57.0,65.0,9.7,9.6,1.72,7.2
0.0,283.3,303.9,20.5,82.9,4.7,347.8,62.0,65.0,9.7,9.7,1.78,7.7
