pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.6,297.7,33.1,90.3,2.5,277.6,31.0,42.0,12.9,14.5,0.97,4.4
0.0,284.8,298.7,22.6,66.6,2.8,280.6,36.0,46.0,11.6,14.1,1.37,5.1
0.0,284.9,297.7,29.5,76.0,3.4,271.0,38.0,46.0,11.4,14.0,1.13,4.9
0.0,284.8,299.7,45.1,100.0,3.8,254.3,36.0,41.0,13.2,14.0,0.67,4.1
0.0,286.4,301.4,24.0,73.3,2.7,286.5,36.0,46.0,12.0,13.8,1.51,5.4
0.0,286.2,309.6,3.4,43.2,3.2,297.1,46.0,54.0,9.6,13.5,3.15,7.7
0.0,286.7,307.2,7.2,48.6,2.8,294.9,44.0,56.0,8.2,13.1,2.68,6.8
0.0,285.3,301.4,18.3,65.0,3.4,296.6,46.0,55.0,8.2,12.9,1.67,6.0
0.0,281.5,295.1,28.8,79.5,4.8,300.9,51.0,53.0,9.2,12.7,0.95,5.1
0.0,281.1,300.9,5.5,43.5,3.8,308.5,54.0,60.0,7.8,12.3,1.92,6.8
0.0,283.1,304.3,1.3,32.7,3.2,309.2,55.0,66.0,6.4,11.8,2.48,7.1
0.0,282.9,300.7,5.4,38.2,2.9,268.5,52.0,67.0,5.7,11.4,1.98,5.9
0.0,278.6,294.0,32.6,99.6,6.0,298.2,60.0,55.0,9.1,11.7,0.73,4.7
0.0,277.7,296.5,17.8,79.0,2.9,310.3,45.0,57.0,9.6,11.7,1.16,5.0
0.0,280.4,296.9,14.7,59.6,3.2,310.6,48.0,60.0,8.8,11.5,1.35,5.5
0.0,279.5,290.1,42.9,91.9,5.1,259.6,50.0,50.0,11.0,11.5,0.51,3.6
0.0,278.7,299.0,18.7,88.6,2.3,309.2,39.0,54.0,11.6,11.6,1.27,5.0
0.0,283.4,304.9,8.9,58.3,3.0,297.1,48.0,60.0,9.9,11.4,2.22,6.6
0.0,285.5,304.6,9.3,51.4,3.0,309.8,50.0,62.0,8.6,11.2,2.27,6.8
0.0,285.3,304.2,11.7,57.7,2.7,309.7,49.0,64.0,7.9,10.9,2.12,6.4
0.0,283.8,302.3,13.4,61.7,2.8,311.3,49.0,64.0,7.7,10.8,1.84,6.1
0.0,283.7,301.2,15.6,64.2,2.5,304.2,47.0,64.0,7.7,10.7,1.68,5.7
0.0,283.2,299.7,19.1,69.5,3.1,296.5,51.0,64.0,8.0,10.4,1.46,5.7
0.0,282.6,298.1,25.6,81.1,2.8,317.1,46.0,62.0,9.0,10.4,1.17,5.2
0.0,282.4,297.6,28.5,86.4,3.0,317.9,46.0,59.0,10.2,10.5,1.06,5.1
0.0,285.3,294.9,39.7,79.2,3.9,300.1,48.0,55.0,11.0,10.7,0.83,4.8
0.0,283.5,291.5,52.7,91.4,4.0,298.5,45.0,50.0,12.7,10.9,0.47,3.9
0.0,282.9,288.6,64.7,95.1,4.5,216.5,42.0,42.0,14.5,11.3,0.28,2.7
2.5,282.6,288.8,71.6,100.0,3.4,163.7,31.0,35.0,16.3,11.8,0.14,2.0
0.0,282.9,299.9,27.4,93.3,2.8,328.3,38.0,48.0,15.4,11.8,1.19,5.5
