pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.7,303.3,24.1,81.0,5.1,272.7,53.0,56.0,11.0,10.8,1.69,6.6
0.0,286.7,305.7,20.0,80.6,5.2,255.9,55.0,58.0,10.7,10.7,2.02,7.2
0.0,286.0,306.2,20.5,87.8,5.0,157.6,52.0,56.0,11.0,10.7,1.99,6.3
0.0,285.5,306.5,17.5,82.2,5.7,273.6,58.0,58.0,10.8,10.7,2.14,7.9
0.0,286.8,306.4,16.4,72.5,5.6,270.5,59.0,60.0,10.1,10.6,2.25,7.9
0.0,287.1,303.6,24.6,81.7,6.1,263.3,59.0,58.0,10.3,10.7,1.71,6.9
0.0,287.5,306.7,21.6,85.5,5.6,261.2,57.0,58.0,10.6,10.7,2.05,7.4
0.0,288.3,304.1,26.5,82.4,5.3,256.6,54.0,56.0,10.8,10.8,1.72,6.5
0.0,288.3,302.6,32.3,88.5,4.2,254.1,46.0,54.0,11.5,10.8,1.42,5.4
0.0,288.5,299.0,40.5,85.7,4.3,198.3,44.0,52.0,12.0,10.9,1.07,4.4
0.0,288.4,298.9,42.7,89.6,5.5,240.2,49.0,51.0,12.7,11.0,0.99,4.8
0.0,287.7,300.9,36.6,92.1,5.7,247.9,51.0,50.0,13.2,11.2,1.19,5.4
0.0,287.0,300.3,36.2,92.2,5.5,247.1,49.0,49.0,13.6,11.4,1.15,5.2
0.0,286.4,299.5,34.8,88.6,6.0,248.3,52.0,49.0,13.5,11.5,1.15,5.3
0.0,285.6,299.3,28.1,78.1,4.4,249.1,45.0,51.0,12.6,11.5,1.32,5.2
0.0,284.6,300.4,22.3,74.4,3.9,247.1,45.0,54.0,11.7,11.4,1.51,5.3
0.0,284.5,298.1,25.8,73.3,5.7,248.1,54.0,54.0,11.1,11.3,1.3,5.6
0.0,284.3,298.2,29.3,82.1,5.2,241.0,51.0,53.0,11.3,11.3,1.19,5.1
0.0,286.3,298.2,38.2,89.4,5.4,228.7,49.0,51.0,12.2,11.4,1.01,4.6
0.0,287.3,301.0,37.9,97.5,4.4,145.3,42.0,47.0,13.4,11.6,1.12,4.0
0.0,284.6,303.7,24.4,94.8,4.9,231.8,47.0,50.0,13.8,11.8,1.6,5.8
0.0,286.1,303.9,21.9,81.0,4.2,232.4,45.0,51.0,12.8,11.8,1.79,5.7
0.0,287.0,298.2,36.6,82.8,6.1,152.1,50.0,48.0,12.7,11.8,1.1,4.6
1.1,286.7,295.4,50.4,93.1,5.2,155.2,0.0,33.0,14.1,12.2,0.69,3.3
0.0,285.5,298.8,30.4,82.5,3.0,213.3,36.0,48.0,13.5,12.2,1.19,4.0
0.0,284.0,301.5,18.9,75.0,3.1,217.3,40.0,51.0,12.3,12.1,1.62,4.7
0.0,285.8,303.1,17.6,69.9,2.0,213.1,35.0,54.0,11.1,11.9,1.85,4.0
0.0,287.8,306.2,15.3,66.9,2.7,214.2,40.0,56.0,10.2,11.7,2.28,5.0
0.0,287.4,307.7,13.0,67.2,2.7,212.4,41.0,58.0,9.4,11.6,2.5,5.2
0.0,287.0,308.2,12.6,69.5,2.3,211.0,39.0,59.0,9.1,11.4,2.55,4.9
