pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
2.8,281.8,294.6,37.4,85.5,2.1,229.5,0.0,29.0,15.9,13.5,0.82,3.5
0.0,280.0,291.2,42.4,87.4,3.7,203.8,36.0,40.0,15.0,13.7,0.6,3.3
0.0,278.0,290.3,37.4,84.6,2.1,247.1,31.0,43.0,13.9,13.5,0.63,3.2
0.0,277.9,291.4,25.0,64.7,2.8,226.6,37.0,47.0,11.9,13.4,0.89,3.6
0.0,280.2,292.1,21.2,50.7,2.7,245.4,38.0,50.0,10.4,13.4,1.06,4.0
0.0,279.8,288.8,35.5,65.4,5.2,234.3,49.0,49.0,10.1,13.2,0.7,3.8
0.0,277.5,288.1,41.4,83.4,4.2,235.0,44.0,49.0,10.8,12.7,0.52,3.2
34.9,274.3,285.7,53.2,100.0,4.9,200.5,0.0,27.0,16.1,14.0,0.26,2.2
16.9,271.6,278.5,70.1,100.0,3.9,184.5,0.0,19.0,19.9,15.6,0.08,1.4
3.2,270.3,280.1,49.1,95.3,2.1,191.1,0.0,20.0,19.0,15.9,0.24,1.8
3.2,271.2,282.6,30.9,70.1,3.6,237.1,0.0,22.0,16.9,16.2,0.46,2.7
0.0,273.1,286.4,23.8,63.1,3.1,235.3,31.0,37.0,14.2,16.2,0.66,3.1
0.0,275.8,288.6,23.1,58.7,2.8,223.0,31.0,39.0,12.2,16.0,0.79,3.3
0.0,278.0,288.7,26.5,57.1,4.4,227.7,40.0,42.0,10.9,15.5,0.8,3.8
0.0,277.4,292.1,21.0,60.6,2.7,226.0,35.0,46.0,9.9,14.8,0.98,3.6
0.0,278.8,293.0,19.0,53.8,2.3,223.1,35.0,49.0,9.1,14.2,1.1,3.5
0.0,279.6,290.2,23.3,50.7,3.0,164.9,38.0,50.0,8.6,13.8,0.94,3.3
0.0,278.5,291.2,22.8,57.0,2.7,217.7,38.0,51.0,8.4,13.6,0.95,3.4
0.0,275.5,290.1,17.6,59.0,3.6,219.6,44.0,52.0,8.2,13.6,0.89,3.6
0.0,272.9,286.6,15.9,53.1,2.8,223.0,41.0,54.0,7.8,13.5,0.74,3.0
0.0,272.0,282.0,27.9,63.5,4.9,182.0,50.0,52.0,8.1,13.1,0.48,2.7
0.0,272.2,287.4,21.2,71.6,1.9,215.6,36.0,55.0,8.4,12.7,0.67,2.6
0.0,274.4,289.5,15.2,55.6,2.1,216.3,40.0,58.0,8.1,12.3,0.88,2.9
0.0,277.2,294.9,9.8,48.4,1.4,212.6,38.0,61.0,7.5,11.9,1.31,2.9
0.0,280.9,294.7,12.5,43.8,3.1,206.8,49.0,62.0,7.0,11.7,1.35,4.0
0.0,274.8,290.9,16.2,61.4,4.7,209.2,58.0,61.0,7.2,11.7,0.92,3.9
0.0,273.8,287.7,11.9,44.4,4.5,210.6,59.0,63.0,6.9,11.6,0.86,3.7
0.0,277.3,289.6,17.7,51.2,3.0,202.1,49.0,63.0,7.0,11.2,0.92,3.2
0.0,274.6,286.0,25.9,64.8,3.9,196.2,53.0,61.0,7.6,10.9,0.62,2.9
0.0,271.3,287.1,13.2,54.1,2.3,205.5,46.0,65.0,7.4,10.6,0.77,2.7
