pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.9,299.0,10.9,35.9,4.1,348.1,77.0,87.0,5.1,6.8,1.96,7.4
0.0,279.6,295.5,20.4,65.8,5.8,346.3,85.0,82.0,5.9,6.8,1.22,6.6
0.0,279.6,289.9,40.6,83.6,7.0,341.1,82.0,74.0,7.9,7.1,0.64,4.9
0.0,279.8,294.5,30.6,84.9,5.0,341.2,70.0,73.0,9.1,7.2,0.94,5.6
0.0,284.8,299.1,20.2,58.2,4.1,342.1,67.0,76.0,8.4,7.2,1.61,6.9
0.0,282.8,299.1,13.5,49.0,5.8,344.3,84.0,79.0,7.6,7.2,1.74,7.9
0.0,277.8,294.5,21.3,71.8,7.9,339.0,95.0,77.0,7.9,7.3,1.1,6.7
0.0,275.3,287.6,25.5,65.4,6.7,355.7,84.0,75.0,8.1,7.4,0.73,5.1
0.0,274.3,289.4,18.6,60.8,4.0,356.9,66.0,77.0,7.8,7.4,0.87,5.1
0.0,281.2,293.6,13.2,39.9,2.9,351.1,61.0,80.0,7.0,7.3,1.37,5.8
0.0,289.2,298.7,9.4,27.7,2.8,353.7,64.0,84.0,6.0,7.0,2.16,6.8
0.0,289.2,299.4,11.4,31.8,3.9,316.9,73.0,85.0,5.5,6.9,2.15,7.3
0.0,287.1,299.1,10.7,33.5,4.1,336.5,77.0,86.0,5.1,6.8,2.03,7.4
0.0,287.7,299.6,7.4,27.2,3.1,358.9,70.0,89.0,4.6,6.7,2.21,7.2
0.0,288.3,299.9,10.8,33.1,3.2,347.7,70.0,89.0,4.5,6.6,2.15,7.1
0.0,286.3,298.4,14.9,41.8,3.4,352.3,70.0,87.0,4.8,6.5,1.81,6.9
0.0,290.4,299.9,16.0,38.0,2.7,351.2,63.0,87.0,4.9,6.4,2.1,6.8
0.0,294.0,300.3,17.2,34.1,3.3,350.4,68.0,88.0,4.9,6.3,2.33,7.5
0.0,294.5,301.6,16.6,34.2,3.5,349.0,71.0,88.0,4.9,6.2,2.48,7.8
0.0,295.2,303.0,13.5,30.9,3.8,346.9,75.0,89.0,4.7,6.2,2.76,8.2
0.0,294.1,303.3,15.0,35.3,4.0,348.1,77.0,89.0,4.8,6.1,2.64,8.3
0.0,292.2,304.0,12.8,36.1,3.5,349.1,73.0,90.0,4.7,6.1,2.65,8.0
0.0,289.9,303.4,10.4,34.7,3.7,350.8,77.0,91.0,4.6,6.0,2.55,8.0
0.0,288.1,300.9,12.8,38.5,4.2,352.2,80.0,91.0,4.7,5.9,2.15,7.9
0.0,281.6,297.9,16.7,56.7,5.1,308.9,84.0,88.0,5.3,5.9,1.52,6.9
0.0,285.5,297.8,23.0,57.4,4.1,351.5,73.0,86.0,5.9,5.9,1.49,6.8
0.0,282.8,299.5,17.8,60.4,4.9,343.1,81.0,86.0,6.2,6.0,1.63,7.3
0.0,283.4,298.8,7.8,33.0,4.0,365.4,80.0,91.0,5.5,5.9,1.93,7.5
0.0,288.6,302.4,5.6,25.3,3.0,359.5,73.0,93.0,4.7,5.8,2.58,7.5
0.0,293.2,304.8,5.7,23.0,3.1,350.2,75.0,95.0,4.1,5.7,3.12,8.0
