pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.3,298.1,38.5,67.0,4.9,220.3,58.0,62.0,8.3,9.6,1.26,5.5
0.0,291.3,303.0,34.2,75.1,3.8,344.4,54.0,64.0,8.8,9.6,1.6,7.0
0.0,292.6,306.7,25.6,67.3,3.1,350.2,52.0,67.0,8.5,9.5,2.24,7.6
0.0,294.6,310.0,21.2,61.8,3.1,332.8,54.0,69.0,8.0,9.3,2.87,8.0
0.0,292.5,309.3,19.4,62.7,3.7,350.2,60.0,70.0,7.7,9.2,2.76,8.6
0.0,291.8,308.5,16.5,55.7,3.5,354.3,60.0,72.0,7.2,9.1,2.81,8.5
0.0,292.3,309.9,14.7,53.7,2.7,355.5,55.0,73.0,6.8,9.0,3.08,8.1
0.0,291.9,308.9,18.5,61.5,3.1,352.8,58.0,73.0,6.7,8.8,2.73,8.1
0.0,291.2,305.0,20.5,56.4,5.1,349.1,72.0,73.0,6.8,8.7,2.28,8.7
0.0,290.9,304.4,29.8,74.2,4.4,331.5,63.0,70.0,7.6,8.7,1.81,7.5
0.0,288.2,299.4,37.4,79.7,4.8,347.6,62.0,66.0,8.8,8.8,1.21,6.5
0.0,285.9,296.2,34.0,70.7,5.6,354.8,67.0,65.0,9.2,8.9,1.12,6.4
0.0,286.0,297.8,23.1,56.7,4.5,360.3,64.0,69.0,8.6,8.8,1.48,7.0
0.0,287.0,302.2,20.7,62.6,3.4,360.4,58.0,71.0,8.1,8.8,1.84,7.2
0.0,290.0,306.7,18.5,61.2,3.2,357.0,58.0,73.0,7.6,8.7,2.42,7.8
0.0,293.5,308.5,18.2,54.4,3.8,357.6,63.0,74.0,7.2,8.6,2.83,8.8
0.0,294.4,309.9,18.7,56.6,3.3,356.7,60.0,75.0,6.9,8.4,3.0,8.6
0.0,297.3,311.6,23.3,61.8,3.8,351.7,63.0,75.0,6.9,8.3,3.11,9.1
0.0,299.3,314.6,19.7,56.7,2.7,348.5,56.0,76.0,6.7,8.2,3.86,8.7
0.0,300.3,316.3,16.6,51.7,2.6,350.9,57.0,78.0,6.4,8.1,4.42,9.0
0.0,300.8,316.1,16.8,50.3,2.7,348.3,58.0,78.0,6.2,8.0,4.43,9.0
0.0,300.2,315.9,18.8,55.8,3.1,347.4,61.0,78.0,6.2,8.0,4.17,9.3
0.0,300.0,315.7,18.0,54.0,2.7,347.9,59.0,79.0,6.2,7.9,4.19,8.9
0.0,300.2,315.1,16.7,49.4,3.2,350.8,64.0,80.0,6.0,7.7,4.24,9.5
0.0,298.9,313.9,20.3,57.4,3.3,341.9,63.0,80.0,6.1,7.6,3.69,9.1
0.0,297.4,315.6,17.8,61.4,3.7,348.3,67.0,80.0,6.3,7.5,3.94,9.8
0.0,295.6,312.0,10.7,40.6,3.5,358.4,69.0,83.0,5.8,7.4,3.84,9.4
0.0,294.5,309.3,11.8,40.2,3.5,359.1,69.0,84.0,5.5,7.3,3.34,9.0
0.0,294.8,309.0,14.1,43.7,4.3,359.1,76.0,84.0,5.4,7.2,3.2,9.6
0.0,294.8,309.9,12.4,42.0,4.8,357.3,81.0,85.0,5.3,7.1,3.4,10.2
