pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.5,307.8,20.6,51.2,1.9,303.2,51.0,80.0,8.0,6.6,2.71,6.3
0.0,292.7,307.2,22.2,55.3,2.1,204.7,51.0,79.0,7.6,6.6,2.51,5.3
0.0,292.3,306.4,20.2,50.1,2.1,320.5,54.0,81.0,7.3,6.7,2.53,6.5
0.0,291.8,308.0,16.0,46.4,1.9,323.8,54.0,83.0,6.8,6.6,2.86,6.5
0.0,291.8,308.6,13.9,43.0,2.1,323.9,57.0,85.0,6.3,6.5,3.04,6.7
0.0,291.5,308.6,11.5,37.9,1.7,323.0,55.0,87.0,5.8,6.4,3.15,6.3
0.0,291.7,309.8,9.8,35.5,1.8,322.4,57.0,89.0,5.3,6.3,3.4,6.5
0.0,292.2,310.8,10.6,38.5,1.5,319.0,54.0,89.0,5.1,6.2,3.52,6.2
0.0,293.6,311.7,10.9,37.7,1.9,290.9,58.0,90.0,4.9,6.2,3.69,6.5
0.0,296.4,312.2,11.2,33.9,1.3,173.2,52.0,90.0,4.7,6.1,3.93,4.6
0.0,294.8,310.5,13.4,38.8,2.4,310.9,63.0,90.0,4.8,6.0,3.42,7.1
0.0,294.0,311.0,11.2,36.3,2.1,308.7,61.0,91.0,4.7,5.9,3.55,6.8
0.0,294.4,311.5,9.0,31.4,2.3,311.7,64.0,93.0,4.5,5.8,3.78,7.1
0.0,294.4,310.8,13.0,39.3,1.7,309.8,57.0,92.0,4.6,5.8,3.53,6.3
0.0,293.2,308.8,16.3,45.4,1.6,309.9,55.0,90.0,5.0,5.8,3.02,6.0
0.0,292.8,309.4,18.7,53.5,2.1,307.9,58.0,89.0,5.5,5.8,2.93,6.5
0.0,293.9,311.7,15.2,47.8,2.3,302.3,61.0,89.0,5.6,5.8,3.47,6.9
0.0,293.4,310.2,14.4,43.8,2.3,304.2,61.0,90.0,5.5,5.8,3.31,6.8
0.0,293.3,309.7,12.0,37.3,1.9,305.7,59.0,91.0,5.3,5.7,3.38,6.3
0.0,292.6,309.4,16.3,48.4,2.4,299.1,62.0,90.0,5.5,5.7,3.05,6.7
0.0,292.0,306.8,18.7,48.9,1.6,296.9,53.0,88.0,5.7,5.8,2.62,5.6
0.0,292.6,308.7,14.1,41.7,2.1,296.2,59.0,90.0,5.6,5.8,3.09,6.3
0.0,293.4,310.0,14.6,43.8,2.1,295.8,59.0,90.0,5.6,5.7,3.26,6.4
0.0,293.5,312.2,10.7,38.5,1.6,294.2,56.0,91.0,5.3,5.7,3.8,5.9
0.0,294.9,313.6,6.7,30.0,1.6,281.8,59.0,94.0,4.8,5.6,4.37,5.9
0.0,296.4,314.1,5.9,26.5,2.3,279.6,67.0,96.0,4.3,5.5,4.63,6.9
0.0,296.2,311.5,8.3,28.9,2.2,275.2,65.0,96.0,4.1,5.4,4.04,6.4
0.0,296.3,313.5,8.4,31.8,1.6,272.2,59.0,96.0,4.1,5.3,4.34,5.8
0.0,296.9,313.2,10.5,35.1,3.4,258.5,76.0,95.0,4.2,5.3,4.19,7.9
0.0,297.8,316.6,7.7,32.3,2.9,271.2,73.0,97.0,4.1,5.2,5.04,7.8
