pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
10.3,282.1,289.3,61.4,100.0,4.2,242.6,0.0,16.0,19.9,17.5,0.29,3.0
1.0,281.1,287.6,80.6,100.0,2.6,122.7,0.0,13.0,20.5,17.8,0.0,1.4
0.0,280.8,298.8,33.7,100.0,2.2,338.3,22.0,28.0,18.8,17.7,0.88,5.0
0.4,282.8,296.6,41.8,100.0,2.8,322.1,23.0,27.0,17.9,17.7,0.69,4.7
6.6,281.6,288.9,69.2,100.0,4.3,156.0,0.0,14.0,19.5,18.2,0.15,2.0
0.0,280.7,292.4,49.4,100.0,3.9,253.9,25.0,25.0,18.7,18.3,0.44,3.5
0.0,280.4,297.4,36.3,100.0,2.3,337.9,22.0,27.0,17.6,18.2,0.77,4.9
0.0,284.1,301.8,31.0,100.0,2.4,337.5,24.0,30.0,16.6,17.9,1.19,5.7
0.0,284.8,302.7,28.2,99.9,2.4,337.9,25.0,31.0,15.9,17.7,1.35,5.9
0.0,285.2,301.5,31.6,99.1,2.6,340.0,25.0,32.0,15.4,17.6,1.2,5.8
0.0,286.3,297.0,45.4,98.6,2.3,341.6,23.0,30.0,15.4,17.6,0.75,5.1
0.0,285.8,297.1,46.2,100.0,2.4,337.8,24.0,31.0,15.6,17.3,0.71,5.0
0.0,286.0,299.9,41.9,100.0,2.8,335.2,26.0,31.0,15.5,17.3,0.85,5.4
0.0,286.3,303.2,35.0,100.0,1.9,337.9,23.0,32.0,15.3,17.2,1.17,5.7
0.0,287.1,305.7,30.2,100.0,2.5,337.2,26.0,34.0,14.9,17.0,1.5,6.3
0.0,287.6,304.9,31.0,100.0,2.6,325.3,27.0,34.0,14.7,16.8,1.46,6.2
0.0,287.1,301.1,37.0,100.0,2.5,341.5,26.0,33.0,14.8,16.8,1.09,5.7
0.0,286.9,304.9,23.8,90.0,1.9,343.3,26.0,37.0,13.7,16.6,1.74,6.2
0.0,287.8,309.7,13.8,76.7,2.1,344.5,30.0,41.0,11.9,16.1,2.67,7.1
0.0,291.3,311.2,13.2,66.1,2.3,337.8,33.0,45.0,10.2,15.6,3.07,7.6
0.0,292.1,312.5,14.1,70.0,2.4,330.6,35.0,47.0,9.2,15.3,3.21,7.7
0.0,288.5,309.1,22.1,96.6,2.7,337.1,35.0,46.0,10.2,15.0,2.18,7.2
0.0,287.2,303.3,33.0,100.0,3.3,341.1,35.0,43.0,11.6,14.9,1.3,6.3
0.0,287.0,300.0,42.2,100.0,3.1,340.3,33.0,40.0,12.8,15.0,0.9,5.6
0.0,287.3,302.7,35.5,100.0,2.0,338.5,28.0,40.0,13.4,14.9,1.19,5.7
0.0,288.1,301.7,38.3,100.0,2.4,340.3,30.0,39.0,13.8,14.9,1.11,5.8
0.0,287.4,298.9,45.0,100.0,2.2,341.0,28.0,38.0,14.4,15.0,0.82,5.3
0.0,287.5,301.2,38.3,100.0,2.2,341.1,28.0,38.0,14.6,15.1,1.07,5.7
0.0,287.6,303.6,36.2,100.0,2.4,337.2,29.0,38.0,14.6,15.0,1.19,5.9
0.0,287.9,298.9,49.9,100.0,3.9,339.0,34.0,36.0,15.1,15.0,0.69,5.3
