pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.0,305.2,30.6,100.0,2.9,339.1,36.0,44.0,13.8,13.5,1.37,6.3
0.0,287.8,307.6,28.8,100.0,2.6,335.4,34.0,44.0,13.9,13.6,1.7,6.7
0.0,287.5,306.3,30.4,100.0,3.6,335.7,39.0,44.0,14.0,13.7,1.54,6.8
0.0,287.0,303.8,34.7,100.0,3.5,338.2,38.0,43.0,14.2,13.7,1.24,6.3
0.0,286.9,300.6,40.1,100.0,3.0,341.8,34.0,42.0,14.5,13.7,0.97,5.7
0.0,285.2,301.5,31.4,100.0,3.2,337.0,36.0,43.0,14.5,13.7,1.22,6.0
0.0,285.1,304.1,24.4,97.2,2.9,342.9,36.0,44.0,14.0,13.7,1.6,6.5
0.0,286.0,304.8,25.1,97.3,2.7,343.1,35.0,45.0,13.7,13.7,1.65,6.5
0.0,286.6,305.7,24.1,95.8,3.1,343.3,38.0,45.0,13.3,13.7,1.77,6.9
0.0,285.0,303.8,24.5,96.4,3.3,343.8,39.0,45.0,13.2,13.7,1.57,6.7
0.0,285.3,307.2,19.3,96.0,2.5,348.0,36.0,47.0,12.9,13.6,2.04,6.9
0.0,287.9,309.7,17.4,87.3,3.4,345.9,42.0,49.0,12.0,13.4,2.48,8.1
0.0,285.9,303.6,28.1,100.0,3.7,345.6,41.0,47.0,12.6,13.3,1.45,6.7
0.0,286.0,298.5,44.2,100.0,3.7,341.3,38.0,43.0,13.6,13.4,0.78,5.4
0.0,285.6,303.1,30.8,100.0,2.9,346.3,36.0,44.0,13.8,13.5,1.31,6.2
0.0,286.4,302.8,32.2,100.0,3.2,341.6,37.0,44.0,14.0,13.6,1.29,6.2
0.0,286.9,304.6,24.5,90.0,3.0,341.5,38.0,46.0,13.1,13.5,1.71,6.7
0.0,287.1,307.7,18.4,85.7,2.8,345.6,39.0,49.0,12.1,13.3,2.21,7.3
0.0,289.4,312.4,15.1,83.8,3.4,340.9,44.0,51.0,11.2,13.1,2.97,8.6
0.0,293.9,311.4,18.9,71.3,3.5,332.3,46.0,53.0,10.0,12.8,2.93,8.5
0.0,293.8,310.6,21.9,76.0,3.5,319.1,45.0,54.0,9.5,12.6,2.66,8.1
0.0,291.7,307.9,27.3,87.3,3.3,330.5,44.0,53.0,10.0,12.5,2.02,7.3
0.0,291.7,308.3,26.7,87.7,3.3,331.8,44.0,53.0,10.3,12.4,2.08,7.4
0.0,290.8,307.2,28.5,91.4,3.5,334.0,44.0,52.0,10.8,12.4,1.87,7.3
0.0,287.1,307.2,24.7,100.0,3.3,341.5,43.0,51.0,11.7,12.4,1.85,7.2
0.0,287.2,310.1,13.3,78.6,2.7,348.0,43.0,55.0,10.6,12.3,2.72,7.8
0.0,289.3,311.4,11.6,65.4,2.6,345.1,44.0,58.0,9.3,12.0,3.17,8.0
0.0,288.9,308.9,18.5,79.4,3.1,352.5,47.0,58.0,9.1,11.8,2.47,7.9
0.0,288.5,309.7,18.0,83.2,3.2,353.2,48.0,59.0,9.2,11.7,2.54,8.1
0.0,291.7,312.1,15.2,69.9,3.6,342.4,53.0,61.0,8.5,11.5,3.16,8.9
