pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,292.6,309.3,17.5,56.0,2.5,267.5,62.0,89.0,6.2,5.5,2.93,6.3
0.0,292.5,309.8,12.8,46.2,2.5,269.1,64.0,90.0,6.0,5.5,3.25,6.4
0.0,293.0,310.8,12.0,45.2,2.1,266.0,60.0,91.0,5.9,5.6,3.45,6.0
0.0,292.5,310.8,12.2,46.9,3.1,264.3,70.0,91.0,5.8,5.6,3.41,7.1
0.0,292.9,309.6,12.9,44.9,3.0,263.5,69.0,91.0,5.7,5.6,3.25,6.8
0.0,290.4,307.4,15.7,53.2,2.9,260.6,66.0,89.0,6.0,5.6,2.7,6.3
0.0,289.2,307.3,16.0,57.3,3.3,260.4,69.0,88.0,6.3,5.6,2.6,6.6
0.0,289.5,303.4,19.6,53.7,3.1,259.0,65.0,87.0,6.5,5.7,2.14,5.8
0.0,288.4,303.1,29.2,77.0,3.9,250.1,67.0,81.0,7.8,5.9,1.67,5.7
0.0,288.4,302.9,32.0,82.1,2.8,251.9,55.0,77.0,9.0,6.2,1.55,4.9
0.0,290.5,307.8,16.4,55.5,1.7,253.1,51.0,82.0,8.3,6.3,2.71,4.9
0.0,292.2,311.0,11.9,47.4,3.3,247.4,68.0,84.0,7.5,6.3,3.43,7.1
0.0,291.0,308.2,14.1,49.4,2.7,249.3,62.0,84.0,7.1,6.3,2.9,6.0
0.0,291.0,308.2,13.2,47.2,2.8,245.1,64.0,85.0,6.7,6.3,2.95,6.1
0.0,291.0,306.0,16.2,48.9,3.0,243.0,64.0,85.0,6.6,6.3,2.58,5.9
0.0,290.8,303.9,23.1,57.9,3.6,239.2,67.0,83.0,6.9,6.3,2.11,5.9
0.0,289.3,302.7,23.7,60.5,3.6,237.3,66.0,82.0,7.2,6.4,1.92,5.6
0.0,285.7,298.4,35.9,83.0,4.6,232.3,67.0,75.0,8.9,6.6,1.13,4.7
0.0,286.4,300.6,19.6,55.3,2.6,240.1,56.0,79.0,8.4,6.7,1.79,4.7
0.0,285.4,303.5,9.2,40.5,1.5,239.4,51.0,83.0,7.4,6.7,2.36,4.0
0.0,287.2,306.2,3.2,29.0,1.5,230.4,55.0,88.0,6.1,6.6,2.94,4.2
0.0,288.0,306.5,2.5,26.2,1.2,230.8,54.0,91.0,5.2,6.4,3.05,3.7
0.0,288.0,305.4,4.2,29.2,1.6,226.9,58.0,92.0,4.7,6.3,2.84,4.2
0.0,288.7,304.9,5.9,31.6,4.0,207.0,81.0,92.0,4.5,6.1,2.75,6.7
0.0,289.1,304.4,12.8,45.7,3.3,208.9,71.0,90.0,5.0,6.0,2.42,5.7
0.0,288.6,302.8,18.3,54.8,2.6,168.1,60.0,86.0,5.7,6.1,2.04,4.4
1.5,288.4,301.3,17.3,49.2,3.3,136.5,0.0,64.0,6.5,6.3,1.97,4.8
1.1,282.5,294.4,28.8,69.7,3.3,203.8,0.0,59.0,7.9,6.6,1.04,3.7
0.0,281.3,295.9,23.7,70.4,3.0,214.8,58.0,77.0,8.4,6.8,1.17,3.8
0.0,283.5,298.6,16.0,53.8,2.2,213.8,54.0,80.0,8.0,6.8,1.61,3.9
