pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,292.7,313.1,11.5,46.6,2.0,292.8,45.0,80.0,6.8,6.7,3.84,6.5
0.0,292.0,308.4,15.2,47.5,1.9,292.2,44.0,80.0,6.5,6.6,2.98,5.9
0.0,291.6,310.5,11.3,43.4,3.5,290.6,56.0,82.0,6.1,6.6,3.42,7.9
0.0,292.8,310.0,11.3,42.7,3.7,288.6,58.0,82.0,5.8,6.5,3.39,8.0
0.0,292.1,312.5,10.8,48.4,3.0,281.8,54.0,83.0,5.7,6.4,3.7,7.5
0.0,291.2,308.1,15.7,53.1,2.4,279.1,48.0,82.0,5.9,6.4,2.82,6.1
0.0,291.9,309.7,14.4,52.0,2.1,276.4,46.0,82.0,6.0,6.4,3.11,6.0
0.0,292.1,307.8,16.9,52.5,2.6,275.5,49.0,81.0,6.2,6.4,2.79,6.2
0.0,294.5,310.2,11.1,39.0,1.4,276.5,42.0,83.0,5.8,6.3,3.56,5.2
0.0,296.1,315.0,5.8,31.0,2.1,272.4,49.0,86.0,5.1,6.3,4.77,6.5
0.0,296.6,313.3,7.9,33.1,2.6,274.7,53.0,87.0,4.7,6.1,4.37,7.0
0.0,293.4,305.8,8.2,28.3,4.0,278.8,64.0,88.0,4.4,6.0,3.12,7.7
0.0,287.4,300.6,7.3,28.3,2.8,276.2,56.0,89.0,4.2,5.9,2.27,5.7
0.0,286.5,302.7,8.0,34.3,2.4,272.2,52.0,89.0,4.2,5.8,2.39,5.4
0.0,288.0,303.6,11.7,41.4,2.2,266.4,49.0,88.0,4.6,5.7,2.4,5.2
0.0,289.0,306.0,11.9,44.7,2.1,264.3,48.0,87.0,4.9,5.7,2.67,5.3
0.0,288.5,305.4,12.7,46.6,3.2,253.7,56.0,87.0,5.2,5.8,2.55,6.2
0.0,288.0,303.3,15.8,50.0,3.7,252.6,59.0,85.0,5.6,5.8,2.21,6.2
0.0,287.6,305.5,8.7,38.7,2.4,259.5,51.0,87.0,5.3,5.7,2.69,5.5
0.0,287.6,304.2,8.6,36.0,2.7,255.2,54.0,88.0,5.1,5.7,2.57,5.6
0.0,287.8,303.3,17.1,53.6,4.4,249.9,63.0,85.0,5.6,5.7,2.14,6.6
0.0,288.4,298.2,37.0,72.4,3.8,205.2,52.0,76.0,7.1,5.9,1.24,4.4
0.0,287.6,302.4,26.0,71.2,2.2,243.8,43.0,78.0,7.8,6.1,1.72,4.5
0.0,289.6,306.5,13.7,48.6,2.5,246.1,48.0,81.0,7.3,6.1,2.67,5.4
0.0,289.0,301.9,14.7,42.1,2.5,230.0,48.0,81.0,6.8,6.1,2.2,4.9
0.0,288.1,301.0,15.6,44.0,2.7,233.2,50.0,82.0,6.5,6.1,2.05,4.9
0.0,287.7,302.4,18.1,53.7,2.6,230.4,48.0,81.0,6.7,6.2,2.03,4.8
0.0,288.5,300.8,30.0,69.7,1.9,221.4,41.0,76.0,7.6,6.3,1.55,3.9
0.0,287.8,301.3,30.3,75.2,1.6,216.9,37.0,73.0,8.5,6.5,1.52,3.6
0.0,290.0,303.7,24.8,64.1,4.3,220.6,56.0,75.0,8.4,6.5,1.97,5.8
