pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.2,298.1,16.7,46.8,2.4,257.7,55.0,80.0,6.2,7.5,1.56,4.9
0.0,283.8,299.3,18.4,55.7,2.8,249.6,58.0,79.0,6.3,7.4,1.55,5.1
0.3,282.0,295.9,22.7,60.2,1.8,241.4,47.0,77.0,6.8,7.5,1.2,4.1
0.0,282.2,295.1,22.3,55.7,2.9,263.0,57.0,78.0,6.8,7.4,1.19,4.7
0.0,282.7,295.6,19.6,51.0,3.9,277.9,67.0,79.0,6.7,7.4,1.3,5.4
0.0,283.8,298.9,11.6,39.8,4.1,282.2,73.0,82.0,6.1,7.3,1.75,6.2
0.6,282.5,297.1,18.4,54.0,4.2,244.3,0.0,60.0,6.6,7.3,1.39,5.4
0.0,282.8,295.6,27.0,65.5,4.6,247.6,69.0,76.0,7.1,7.4,1.1,5.0
0.0,281.4,296.5,23.2,67.1,2.4,261.5,52.0,76.0,7.6,7.4,1.18,4.5
0.4,278.8,292.1,24.6,64.0,3.8,262.5,61.0,74.0,7.9,7.5,0.91,4.4
0.0,278.4,293.9,17.9,57.4,2.6,275.9,55.0,76.0,7.7,7.5,1.11,4.4
0.0,277.1,291.5,23.3,66.4,3.9,264.3,64.0,75.0,8.0,7.5,0.87,4.3
0.6,277.1,291.1,27.0,72.9,3.7,251.5,0.0,55.0,8.7,7.7,0.79,4.0
0.0,278.5,293.9,24.0,71.6,3.5,262.2,59.0,72.0,8.8,7.8,0.97,4.4
1.0,279.4,292.9,30.0,76.0,6.0,233.5,0.0,52.0,9.5,8.0,0.84,4.5
0.0,278.8,293.6,25.7,72.8,3.7,243.1,58.0,69.0,9.5,8.1,0.93,4.3
0.0,275.9,292.6,17.2,61.0,3.2,271.1,57.0,72.0,9.0,8.0,1.01,4.4
0.0,274.7,290.8,27.6,86.3,4.4,260.0,60.0,66.0,10.5,8.3,0.7,4.0
0.0,274.3,290.0,25.8,79.8,2.9,263.5,49.0,65.0,11.1,8.5,0.71,3.6
0.0,276.0,290.8,18.2,56.5,2.5,261.1,49.0,68.0,10.0,8.5,0.92,3.8
0.0,275.3,290.6,21.1,65.8,1.8,259.3,44.0,69.0,9.5,8.5,0.84,3.5
0.0,274.7,292.2,17.5,65.5,3.0,257.6,54.0,69.0,9.3,8.5,0.95,4.0
0.0,275.2,293.1,17.6,67.2,4.3,250.7,61.0,67.0,9.7,8.6,1.0,4.5
0.0,273.1,291.6,20.3,79.3,4.4,251.1,61.0,66.0,10.4,8.8,0.84,4.2
4.1,266.4,278.7,57.2,100.0,5.1,208.4,0.0,39.0,14.1,9.6,0.09,1.5
0.0,265.6,280.7,28.2,88.0,2.5,253.6,42.0,56.0,13.9,9.8,0.36,2.4
0.0,269.1,282.0,25.2,67.4,2.0,251.5,40.0,58.0,13.0,9.9,0.46,2.6
0.0,270.7,284.7,18.0,55.3,1.5,252.2,39.0,61.0,11.4,9.9,0.63,2.7
0.0,271.8,287.4,14.3,51.4,1.5,247.1,41.0,64.0,10.1,9.9,0.78,2.9
0.0,272.9,288.1,17.0,56.3,1.7,243.9,43.0,65.0,9.2,9.8,0.78,3.0
