pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.0,294.3,61.0,100.0,2.6,330.3,29.0,37.0,13.8,15.0,0.38,4.3
0.0,285.6,297.2,51.4,100.0,2.2,321.4,27.0,37.0,14.6,15.0,0.56,4.6
0.0,287.3,297.0,48.6,95.1,2.0,331.4,26.0,37.0,14.9,15.0,0.72,4.9
0.0,287.5,296.8,49.5,94.2,2.3,330.9,27.0,36.0,14.8,15.1,0.71,4.9
0.0,289.2,297.3,52.7,92.2,2.0,326.9,26.0,36.0,14.8,15.1,0.71,5.0
0.0,288.9,299.4,49.7,100.0,2.2,324.6,26.0,36.0,15.3,15.2,0.76,5.1
0.0,288.9,294.7,64.7,96.0,2.8,329.3,27.0,33.0,15.8,15.2,0.43,4.5
0.0,288.5,293.6,67.1,95.0,3.4,330.0,29.0,32.0,16.2,15.3,0.39,4.4
0.0,286.8,298.9,43.7,100.0,2.6,331.8,28.0,35.0,16.0,15.3,0.84,5.2
0.0,287.6,300.0,35.3,85.6,2.1,333.1,27.0,38.0,14.7,15.1,1.17,5.5
0.0,288.5,297.7,46.6,88.9,2.5,322.7,29.0,37.0,14.3,15.1,0.84,5.1
0.0,288.9,294.5,60.1,89.0,2.7,300.6,28.0,35.0,14.4,15.1,0.55,4.4
0.0,284.7,297.9,46.9,100.0,2.5,327.9,28.0,36.0,14.9,15.1,0.64,4.8
0.0,285.5,299.6,37.6,100.0,2.1,324.0,27.0,37.0,15.0,15.1,0.98,5.2
0.0,284.6,301.3,33.7,100.0,2.2,329.0,28.0,38.0,14.8,15.0,1.1,5.4
0.0,285.3,303.7,28.5,100.0,2.8,323.6,32.0,40.0,14.6,14.9,1.41,6.0
0.0,285.4,304.1,23.4,90.5,2.2,288.0,30.0,41.0,13.5,14.8,1.65,5.6
0.0,285.1,303.6,22.7,87.0,1.8,350.9,29.0,43.0,12.6,14.7,1.66,6.0
0.0,285.6,301.6,31.4,96.2,2.0,344.3,29.0,42.0,12.8,14.6,1.26,5.7
0.0,285.4,299.9,37.1,100.0,2.5,336.5,31.0,41.0,13.5,14.6,1.01,5.4
0.0,285.2,299.3,36.7,98.1,2.0,357.8,28.0,41.0,13.8,14.5,1.0,5.5
0.0,284.9,300.5,36.3,100.0,2.1,353.7,29.0,40.0,14.1,14.5,1.02,5.5
0.0,285.9,300.9,37.7,100.0,2.4,341.5,30.0,40.0,14.4,14.5,1.03,5.5
0.0,287.8,298.3,45.2,93.5,3.2,350.5,33.0,39.0,14.4,14.5,0.86,5.5
0.0,285.7,297.6,46.8,100.0,2.4,348.4,29.0,38.0,14.8,14.7,0.7,5.1
0.0,285.1,301.2,34.3,100.0,2.0,347.1,28.0,39.0,14.8,14.7,1.12,5.5
0.0,285.4,303.1,29.9,100.0,1.8,349.3,28.0,40.0,14.7,14.7,1.36,5.8
0.0,286.9,305.6,26.5,97.2,1.5,347.6,27.0,41.0,14.3,14.6,1.69,6.0
0.0,287.3,305.7,28.0,99.5,2.0,346.1,30.0,42.0,14.2,14.5,1.64,6.2
0.0,287.1,305.7,29.0,100.0,2.7,343.4,33.0,42.0,14.1,14.5,1.58,6.5
