pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.1,312.3,19.3,60.3,1.5,343.7,41.0,74.0,7.8,7.5,3.28,6.8
0.0,293.0,312.5,18.4,58.9,2.0,344.3,45.0,75.0,7.4,7.4,3.36,7.4
0.0,292.1,313.3,17.6,62.3,1.7,342.5,43.0,76.0,7.2,7.4,3.45,7.1
0.0,292.5,314.1,16.5,60.1,1.1,341.5,40.0,77.0,6.9,7.4,3.66,6.5
0.0,294.2,314.5,16.8,56.4,1.9,335.8,45.0,77.0,6.7,7.3,3.82,7.4
0.0,296.2,318.1,15.5,62.9,1.3,315.6,42.0,78.0,6.6,7.3,4.53,6.8
0.0,296.4,316.2,17.7,62.8,2.2,323.7,47.0,78.0,6.7,7.2,4.07,7.9
0.0,295.1,315.5,19.4,70.2,3.2,317.8,55.0,77.0,7.0,7.2,3.73,8.7
0.0,294.1,311.9,23.7,72.7,2.5,296.5,47.0,75.0,7.3,7.3,2.95,7.1
0.0,294.1,311.4,21.4,65.5,1.6,282.1,41.0,74.0,7.5,7.3,3.05,6.1
0.0,292.6,310.1,21.7,67.4,1.5,286.9,40.0,73.0,7.7,7.4,2.8,5.9
1.7,292.4,311.0,20.5,68.3,1.3,286.4,0.0,54.0,8.5,7.6,2.94,5.7
0.0,293.2,310.7,23.1,70.6,1.9,299.5,41.0,71.0,8.6,7.7,2.81,6.4
0.0,292.7,309.3,26.6,75.9,1.7,293.9,39.0,69.0,8.8,7.7,2.46,6.0
0.0,292.0,309.7,26.7,80.9,1.7,288.8,39.0,68.0,9.2,7.8,2.43,5.9
0.0,292.3,310.5,20.7,67.5,1.3,313.9,38.0,70.0,8.8,7.9,2.88,5.9
0.0,292.7,310.4,17.4,57.5,2.2,313.4,45.0,72.0,8.1,7.9,3.1,6.9
0.0,290.9,309.1,16.4,56.8,1.8,310.5,43.0,74.0,7.6,7.8,2.9,6.3
0.0,289.4,306.9,26.6,81.3,3.0,301.4,48.0,70.0,8.5,7.9,2.08,6.6
0.0,288.5,307.2,26.7,87.3,2.3,306.9,42.0,67.0,9.5,8.0,2.04,6.1
0.0,289.6,311.1,20.1,79.3,1.6,306.1,40.0,70.0,9.2,8.1,2.8,6.1
0.0,291.5,313.3,15.2,63.8,2.5,307.8,48.0,72.0,8.4,8.0,3.5,7.4
0.0,292.7,313.3,14.3,57.1,1.7,303.2,43.0,74.0,7.7,7.9,3.65,6.5
0.0,293.4,311.5,13.9,49.4,1.6,302.9,42.0,75.0,7.1,7.9,3.49,6.1
0.0,292.4,312.6,14.9,57.7,2.1,299.9,46.0,75.0,6.9,7.9,3.5,6.8
0.0,292.5,308.1,21.9,61.8,2.1,297.7,45.0,74.0,7.0,7.8,2.61,6.2
0.0,292.4,308.9,23.5,68.6,1.3,239.9,38.0,73.0,7.5,7.7,2.58,4.9
0.0,292.5,311.7,18.1,63.7,2.2,295.3,46.0,74.0,7.6,7.7,3.18,6.7
0.0,291.1,309.4,19.3,64.7,2.2,284.0,46.0,74.0,7.5,7.7,2.78,6.2
0.0,290.5,310.8,16.3,62.9,2.5,289.5,48.0,74.0,7.4,7.7,3.06,6.8
