pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.5,297.6,25.9,72.4,5.1,337.4,48.0,48.0,9.8,14.2,1.23,6.3
0.0,282.8,299.8,23.4,69.2,6.1,340.4,55.0,50.0,9.3,13.9,1.45,7.2
0.0,283.1,303.7,16.3,63.1,4.4,332.1,49.0,53.0,8.6,13.6,1.97,7.6
0.0,284.2,306.7,15.3,66.3,4.1,327.9,48.0,54.0,8.1,13.4,2.32,8.0
0.0,284.3,299.9,26.5,70.3,3.2,329.5,41.0,53.0,8.3,13.1,1.42,6.0
0.0,284.3,297.0,31.8,69.4,3.0,282.8,39.0,52.0,8.6,12.7,1.15,5.0
0.6,284.0,296.8,37.0,80.1,5.4,191.4,0.0,38.0,9.6,12.7,0.99,4.7
0.0,282.7,291.7,55.2,92.3,4.3,228.2,39.0,44.0,11.3,12.8,0.48,3.4
0.0,282.2,292.9,46.7,88.1,3.8,330.9,39.0,46.0,12.0,12.8,0.63,4.5
0.0,284.6,295.3,40.6,76.6,2.8,293.8,35.0,47.0,11.7,12.8,0.89,4.7
0.0,284.9,296.4,37.2,74.1,4.9,335.7,47.0,48.0,11.2,12.8,1.02,5.8
0.0,284.8,298.4,34.5,78.6,4.3,329.2,44.0,50.0,11.0,12.6,1.13,5.9
7.7,287.0,295.6,52.6,84.8,7.1,258.2,0.0,30.0,14.2,13.5,0.71,4.7
1.1,283.0,292.4,50.9,87.6,5.1,268.8,0.0,29.0,14.5,13.6,0.58,4.0
0.0,282.7,294.1,40.8,81.0,4.4,344.7,41.0,43.0,13.6,13.6,0.8,5.1
0.0,282.6,295.3,38.1,82.5,3.5,347.6,37.0,44.0,12.9,13.5,0.87,5.2
0.0,282.7,300.1,28.0,83.1,4.2,351.3,43.0,47.0,12.2,13.5,1.31,6.4
0.0,282.6,296.8,29.1,71.0,5.1,341.1,48.0,48.0,11.2,13.4,1.15,6.2
0.0,281.9,301.0,18.3,64.2,4.5,357.7,48.0,52.0,9.9,13.2,1.66,7.3
0.0,283.2,304.9,15.6,64.9,4.1,349.8,49.0,55.0,9.0,12.6,2.11,7.9
0.0,287.0,308.3,15.7,61.4,3.4,348.4,46.0,58.0,8.2,12.2,2.59,8.1
0.0,288.8,309.7,17.9,66.1,3.0,348.1,44.0,59.0,7.8,12.0,2.7,8.0
0.0,286.7,309.1,18.7,75.9,4.2,354.6,51.0,59.0,8.0,11.8,2.48,8.7
0.0,286.0,303.9,24.5,74.4,3.4,350.0,45.0,58.0,8.2,11.7,1.77,7.0
0.0,286.5,299.3,37.7,80.5,3.4,297.8,41.0,54.0,9.1,11.7,1.14,5.5
0.0,285.3,294.8,54.4,93.1,5.0,244.7,44.0,47.0,10.9,11.9,0.58,4.0
0.0,285.2,295.1,49.0,89.7,2.7,276.9,34.0,48.0,11.8,11.8,0.69,4.2
0.0,286.2,299.2,31.1,72.0,1.8,298.1,33.0,52.0,11.0,11.7,1.3,5.0
0.0,286.9,306.1,19.7,70.0,4.0,343.5,48.0,57.0,9.9,11.5,2.15,7.9
0.0,288.9,309.9,15.3,62.8,3.8,346.4,50.0,60.0,8.8,11.3,2.83,8.8
