pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.1,307.9,15.8,45.0,2.7,288.7,63.0,87.0,5.5,6.2,2.93,6.9
0.0,292.0,306.3,18.4,49.5,3.3,250.4,67.0,86.0,5.7,6.2,2.57,6.8
0.0,290.5,304.1,23.6,58.6,3.9,290.8,69.0,84.0,6.2,6.2,2.08,7.0
0.0,290.0,303.8,21.0,53.9,2.5,324.6,59.0,84.0,6.4,6.2,2.14,6.4
0.0,290.0,304.5,22.1,58.3,2.6,324.1,59.0,83.0,6.6,6.3,2.14,6.5
0.0,290.0,304.3,23.2,60.2,1.9,323.0,52.0,82.0,6.8,6.4,2.07,5.9
0.0,290.2,305.3,21.8,59.7,2.3,320.5,56.0,82.0,7.0,6.4,2.22,6.3
0.0,287.9,300.2,37.9,82.1,4.1,313.9,64.0,75.0,8.4,6.6,1.22,5.8
0.0,287.4,301.3,34.1,82.1,3.4,316.4,58.0,74.0,9.3,6.8,1.36,5.8
0.0,289.6,303.3,19.7,51.1,3.4,318.4,63.0,78.0,8.5,6.8,2.14,6.9
0.0,289.3,305.0,17.8,52.7,2.5,298.5,57.0,80.0,7.9,6.8,2.32,6.2
0.0,289.0,303.5,22.9,60.4,2.2,314.4,53.0,79.0,7.7,6.9,1.98,5.8
0.0,285.4,297.4,36.6,79.2,4.5,312.1,65.0,73.0,8.8,7.1,1.07,5.5
0.0,285.7,294.1,46.5,79.0,3.6,258.6,54.0,67.0,9.8,7.4,0.79,4.2
0.0,286.0,295.3,43.9,79.2,2.0,147.8,41.0,64.0,10.5,7.5,0.88,3.0
0.0,285.6,300.8,25.4,69.7,2.2,308.7,49.0,72.0,9.9,7.6,1.56,5.3
0.0,290.1,304.9,16.9,48.2,1.6,308.0,47.0,76.0,8.7,7.5,2.4,5.5
0.0,293.9,308.2,12.2,36.4,1.8,304.1,52.0,79.0,7.5,7.5,3.21,6.0
0.0,293.7,308.7,8.8,30.4,1.9,307.3,55.0,83.0,6.3,7.3,3.44,6.2
0.0,292.3,306.1,14.0,39.3,2.1,302.8,56.0,83.0,6.0,7.2,2.79,6.1
0.0,293.7,307.2,16.5,43.3,2.6,300.3,60.0,83.0,5.9,7.1,2.87,6.6
0.0,293.9,306.7,17.1,45.8,2.8,297.2,61.0,83.0,5.9,7.0,2.76,6.7
0.0,289.6,305.1,20.0,60.2,4.3,283.7,73.0,82.0,6.3,6.9,2.21,7.1
0.0,289.2,303.1,18.4,52.1,4.4,285.8,74.0,82.0,6.4,6.9,2.11,7.0
0.0,294.6,308.0,10.6,34.4,2.0,283.9,57.0,85.0,5.8,6.9,3.28,5.9
0.0,297.1,309.7,10.2,32.0,1.5,282.3,53.0,86.0,5.3,6.8,3.71,5.4
0.0,297.4,309.3,8.7,28.3,2.0,280.9,59.0,88.0,4.8,6.7,3.77,6.0
0.0,296.4,309.9,10.2,33.4,2.0,274.4,59.0,89.0,4.7,6.6,3.67,6.0
0.0,295.3,307.9,13.9,39.1,2.7,267.8,64.0,88.0,4.8,6.4,3.15,6.4
0.0,294.9,308.6,12.7,38.9,2.7,268.6,65.0,89.0,4.9,6.3,3.25,6.5
