pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.8,307.9,12.1,45.2,3.0,244.9,52.0,80.0,6.5,6.7,2.98,6.2
0.0,288.0,302.7,22.2,64.9,3.1,240.0,50.0,77.0,7.1,6.7,1.86,5.2
0.0,286.4,298.5,31.2,73.9,4.5,232.8,56.0,73.0,8.1,6.9,1.28,5.0
0.0,285.9,296.9,46.5,96.7,4.4,212.6,49.0,63.0,10.8,7.3,0.78,3.8
0.0,288.0,298.1,29.7,63.4,5.7,240.4,60.0,67.0,10.2,7.5,1.4,5.7
0.0,287.4,300.4,15.1,45.6,4.5,236.8,58.0,72.0,8.9,7.5,1.95,6.1
0.0,292.3,302.7,10.6,31.9,2.6,235.0,47.0,76.0,7.5,7.4,2.59,5.2
0.0,291.7,304.6,6.9,33.2,2.5,222.8,49.0,79.0,6.5,7.2,2.79,5.1
0.0,293.2,305.4,6.3,31.0,1.8,224.7,45.0,82.0,5.7,7.1,3.0,4.4
0.0,292.7,303.9,7.5,31.8,2.0,222.9,47.0,83.0,5.2,6.9,2.76,4.5
0.0,293.6,305.1,6.2,29.8,2.9,219.6,55.0,85.0,4.8,6.7,3.0,5.6
0.0,291.0,301.3,16.4,45.4,3.5,210.2,56.0,82.0,5.2,6.6,2.1,5.3
0.0,288.0,297.1,29.5,63.5,3.8,152.7,52.0,75.0,6.4,6.7,1.31,4.1
0.0,286.5,295.9,19.7,49.2,3.6,172.7,53.0,77.0,6.6,6.8,1.46,4.4
0.0,287.1,293.6,29.0,54.6,4.5,201.9,57.0,75.0,7.1,6.9,1.19,4.4
0.0,286.4,295.5,28.7,62.5,3.3,210.2,49.0,74.0,7.6,7.0,1.21,3.9
0.0,286.7,298.7,18.2,53.6,3.3,207.3,51.0,76.0,7.5,7.0,1.64,4.5
0.0,287.4,293.0,17.5,37.6,8.6,210.7,85.0,77.0,7.0,6.9,1.44,6.6
0.0,286.9,293.2,8.2,26.7,6.4,210.1,77.0,82.0,6.0,6.8,1.63,6.2
0.0,283.7,294.3,17.2,48.6,3.1,200.7,51.0,79.0,6.3,6.8,1.33,3.9
0.0,287.1,296.9,20.1,50.9,3.5,201.2,53.0,78.0,6.6,6.8,1.52,4.4
0.0,288.4,299.5,10.2,36.8,2.3,201.2,47.0,81.0,6.2,6.7,2.04,4.0
0.0,288.8,301.1,7.3,33.4,2.4,199.2,50.0,83.0,5.6,6.6,2.28,4.2
0.6,286.6,297.6,19.8,53.6,4.6,108.6,0.0,59.0,6.4,6.7,1.54,4.7
0.0,285.5,290.3,43.4,67.2,4.0,183.1,51.0,71.0,7.7,6.8,0.77,3.1
0.0,284.4,293.1,29.3,62.5,3.0,189.5,46.0,73.0,8.1,7.0,1.04,3.3
1.8,290.1,292.6,47.0,62.6,4.5,80.2,0.0,51.0,9.4,7.3,0.95,3.2
1.6,290.7,296.2,54.8,83.5,4.7,151.2,0.0,46.0,11.4,7.8,0.77,3.1
1.5,288.6,291.6,66.4,85.1,5.6,121.8,0.0,41.0,13.2,8.4,0.47,2.4
3.3,287.8,292.4,49.4,73.3,3.2,64.8,0.0,40.0,13.9,9.0,0.76,2.3
