pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.3,299.9,3.2,24.6,3.9,316.8,83.0,93.0,4.3,6.2,2.25,7.3
0.0,283.6,297.9,12.3,45.4,5.4,327.2,90.0,89.0,4.7,6.2,1.68,7.3
0.0,281.3,296.1,11.5,45.4,6.1,334.7,96.0,89.0,5.0,6.1,1.5,7.2
0.0,283.7,298.6,6.3,33.4,2.9,336.8,71.0,92.0,4.7,6.0,1.92,6.3
0.0,284.8,301.6,3.5,29.1,3.6,335.1,81.0,95.0,4.2,5.9,2.32,7.4
0.0,284.4,300.2,9.4,38.6,5.6,336.9,96.0,93.0,4.3,5.8,2.01,8.2
0.0,285.1,299.0,12.5,41.7,3.7,338.9,76.0,91.0,4.6,5.8,1.85,6.9
0.0,284.3,298.0,13.6,43.6,4.2,340.3,79.0,90.0,4.9,5.8,1.72,6.9
0.0,286.5,299.4,7.2,28.9,2.9,341.1,71.0,94.0,4.5,5.7,2.12,6.6
0.0,286.2,301.9,5.9,29.9,3.5,343.8,79.0,96.0,4.2,5.5,2.37,7.5
0.0,288.3,302.9,7.2,31.0,4.5,333.0,89.0,96.0,4.0,5.4,2.52,8.3
0.0,286.0,301.8,12.3,45.0,7.6,338.7,113.0,93.0,4.5,5.5,2.11,9.4
0.0,280.5,295.7,18.9,60.4,10.0,338.1,125.0,89.0,5.3,5.5,1.29,7.7
0.0,279.1,292.7,16.7,51.1,7.2,338.9,103.0,89.0,5.7,5.6,1.16,6.6
0.0,277.1,292.4,11.2,43.5,5.5,330.0,92.0,91.0,5.6,5.6,1.21,6.3
0.0,276.5,291.3,9.3,38.0,5.8,358.1,97.0,92.0,5.3,5.5,1.18,6.4
0.0,282.0,295.6,5.9,27.7,3.3,350.3,76.0,95.0,4.7,5.4,1.68,6.4
0.0,283.4,302.2,4.7,31.5,2.3,350.7,68.0,96.0,4.3,5.4,2.32,6.5
0.0,287.1,306.3,3.5,27.9,1.8,346.7,64.0,98.0,3.9,5.3,3.0,6.5
0.0,289.1,306.4,2.5,23.0,3.2,313.7,81.0,100.0,3.4,5.1,3.17,7.8
0.0,288.4,304.5,8.4,35.9,3.8,345.5,83.0,98.0,3.7,5.0,2.64,8.2
0.0,287.8,303.1,10.0,38.5,3.2,350.1,76.0,97.0,3.9,5.0,2.4,7.5
0.0,289.0,304.6,8.7,35.8,2.4,348.0,68.0,98.0,4.0,4.9,2.67,7.0
0.0,289.5,304.7,8.3,34.2,4.2,353.4,87.0,98.0,4.0,4.9,2.72,8.6
0.0,286.8,301.6,20.4,60.6,8.3,344.4,115.0,92.0,5.0,5.0,1.83,9.0
0.0,286.1,298.6,14.0,41.7,3.2,350.9,72.0,93.0,5.1,5.0,1.83,6.7
0.0,286.9,300.9,9.4,34.9,2.9,355.8,72.0,96.0,4.8,5.0,2.19,7.0
0.0,288.7,303.4,8.8,34.5,2.8,348.2,71.0,96.0,4.6,5.0,2.53,7.3
0.0,287.4,306.3,7.1,37.5,2.4,347.9,69.0,98.0,4.4,4.9,2.83,7.2
0.0,290.2,307.3,7.2,34.3,2.4,348.7,69.0,98.0,4.2,4.9,3.11,7.4
