pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.1,295.4,44.7,100.0,3.8,166.0,42.0,47.0,16.5,10.6,0.63,2.6
0.0,285.6,294.4,51.1,97.6,3.7,118.4,39.0,43.0,17.2,11.1,0.54,2.2
0.0,285.5,296.3,36.1,83.7,3.2,78.6,38.0,45.0,16.0,11.3,0.92,2.6
0.0,285.9,297.8,38.5,93.5,2.1,72.5,32.0,44.0,16.0,11.5,0.88,2.1
0.0,284.8,297.8,44.7,100.0,2.5,163.6,34.0,43.0,16.9,11.9,0.65,2.4
0.0,284.2,295.4,44.8,100.0,3.2,167.8,36.0,42.0,17.5,12.2,0.62,2.5
0.0,283.3,294.1,46.6,100.0,3.0,163.7,34.0,40.0,18.0,12.4,0.55,2.2
0.0,282.4,297.2,27.9,88.8,1.7,153.7,30.0,43.0,16.7,12.6,1.03,2.3
0.0,283.4,293.8,29.8,71.7,2.1,138.3,33.0,45.0,14.7,12.5,0.94,2.3
0.0,282.6,298.0,15.7,63.2,2.3,160.5,38.0,51.0,12.6,12.4,1.42,3.1
0.0,282.9,299.9,14.9,66.9,2.7,156.3,42.0,54.0,11.2,12.2,1.56,3.5
0.0,285.6,299.8,15.5,57.7,2.9,101.1,43.0,55.0,10.0,12.0,1.65,3.6
0.9,285.9,299.6,24.3,74.2,3.3,81.0,44.0,54.0,10.1,11.8,1.36,3.3
0.0,285.6,295.5,52.1,100.0,3.7,120.9,39.0,45.0,13.0,12.0,0.5,2.1
0.0,283.1,298.4,23.5,80.8,1.9,159.6,35.0,51.0,12.5,12.0,1.22,2.5
0.0,281.3,298.7,8.5,52.1,2.3,159.6,42.0,57.0,10.7,11.8,1.63,3.2
0.0,282.0,297.8,4.0,36.6,2.9,152.3,50.0,62.0,8.8,11.6,1.73,3.8
0.0,285.5,306.4,3.8,46.0,1.9,150.4,45.0,65.0,7.7,11.3,2.64,3.5
0.0,288.7,307.5,5.5,45.3,2.3,149.8,48.0,66.0,7.0,11.1,2.84,4.0
0.0,287.4,306.8,7.7,53.3,2.3,149.2,49.0,67.0,6.9,10.8,2.58,3.8
0.0,286.7,304.4,9.1,52.7,2.2,148.0,48.0,68.0,6.9,10.4,2.26,3.5
0.0,285.4,304.2,10.7,60.9,1.9,147.8,46.0,68.0,7.1,10.2,2.11,3.1
0.0,283.8,300.7,16.4,69.8,2.1,148.8,45.0,66.0,7.8,10.2,1.59,2.9
0.0,281.3,292.3,46.2,100.0,4.7,146.0,52.0,54.0,11.4,10.7,0.49,2.2
0.0,281.7,297.7,16.8,68.4,2.5,149.5,45.0,60.0,10.6,10.7,1.34,2.9
0.0,281.8,299.3,15.6,71.1,3.0,137.0,48.0,61.0,10.1,10.6,1.46,3.4
0.0,282.0,298.4,18.5,74.0,2.6,136.1,45.0,60.0,10.2,10.6,1.33,2.9
0.0,282.2,298.7,18.0,70.7,1.6,141.2,39.0,61.0,10.1,10.5,1.37,2.2
0.0,281.8,299.6,16.2,71.7,1.9,141.2,42.0,62.0,10.0,10.4,1.46,2.6
0.0,281.7,294.6,35.0,91.7,2.9,139.0,42.0,54.0,12.2,10.8,0.77,2.3
