pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.0,301.4,12.1,45.6,4.1,358.8,72.0,81.0,5.5,7.6,2.02,7.8
0.0,280.6,299.3,15.8,63.7,5.0,356.1,77.0,79.0,6.4,7.7,1.57,7.4
0.0,279.6,297.8,14.4,58.4,4.6,355.0,75.0,80.0,6.5,7.6,1.49,7.0
0.0,284.6,303.4,9.7,45.1,3.3,351.9,67.0,82.0,6.1,7.6,2.27,7.5
0.0,288.6,308.1,8.9,43.1,2.6,353.0,62.0,83.0,5.8,7.5,2.99,7.7
0.0,288.4,306.9,10.0,44.0,3.3,355.4,68.0,83.0,5.7,7.3,2.79,8.2
0.0,285.7,306.0,7.3,40.8,4.0,361.4,76.0,85.0,5.4,7.2,2.69,8.7
0.0,281.8,303.7,9.7,53.6,3.7,353.4,73.0,85.0,5.5,7.1,2.18,7.8
0.0,278.3,299.6,14.7,70.7,4.4,353.6,75.0,82.0,6.1,7.1,1.55,7.1
0.0,277.9,293.7,26.6,82.1,4.5,358.5,69.0,76.0,8.1,7.3,0.93,5.6
0.0,280.5,299.1,18.5,71.1,3.1,357.7,61.0,78.0,7.9,7.4,1.47,6.4
0.0,284.6,304.6,13.7,59.8,3.5,356.7,64.0,78.0,7.6,7.4,2.2,7.7
0.0,287.9,308.3,10.7,50.5,3.3,357.4,66.0,81.0,7.0,7.3,2.88,8.4
0.0,287.5,309.7,6.7,42.2,3.5,362.7,69.0,83.0,6.3,7.2,3.26,9.0
0.0,288.8,308.7,5.3,33.3,3.1,363.0,68.0,86.0,5.5,7.1,3.28,8.5
0.0,286.7,307.3,8.7,45.5,3.7,358.3,74.0,86.0,5.4,6.9,2.81,8.6
0.0,287.2,307.4,11.7,53.3,3.4,356.5,68.0,85.0,5.7,6.8,2.69,8.2
0.0,287.7,305.9,14.2,54.7,3.4,356.9,69.0,85.0,5.8,6.8,2.45,8.0
0.0,288.2,305.8,13.0,49.8,3.4,357.0,68.0,85.0,5.8,6.7,2.52,8.0
0.0,285.9,306.2,4.2,31.4,3.8,368.9,78.0,89.0,5.0,6.6,2.87,8.8
0.0,284.3,303.3,5.4,33.2,4.0,361.3,80.0,90.0,4.6,6.5,2.42,8.3
0.0,285.6,303.3,11.1,46.1,3.7,357.7,75.0,89.0,4.7,6.4,2.24,7.8
0.0,285.6,305.5,13.2,57.6,2.5,353.3,61.0,87.0,5.2,6.4,2.35,7.1
0.0,286.8,306.5,14.4,55.2,3.0,353.6,66.0,87.0,5.6,6.3,2.48,7.7
0.0,285.4,306.3,14.6,60.1,3.8,354.0,72.0,86.0,6.1,6.4,2.39,8.2
0.0,283.2,304.1,17.8,71.7,4.2,355.6,74.0,84.0,6.8,6.4,1.95,7.8
0.0,281.0,303.5,15.5,71.6,3.2,359.2,65.0,83.0,7.1,6.5,1.92,7.2
0.0,285.8,307.6,8.6,43.2,2.9,334.0,66.0,86.0,6.5,6.5,2.85,7.7
0.0,290.7,309.9,5.8,28.7,3.8,350.1,77.0,89.0,5.6,6.4,3.57,9.3
0.0,292.2,308.4,9.4,33.0,2.7,259.3,63.0,87.0,5.3,6.3,3.27,7.0
