pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.1,307.2,23.8,94.7,6.7,362.8,53.0,48.0,11.4,13.4,2.03,9.4
0.0,283.2,309.1,19.3,79.1,7.9,363.1,62.0,51.0,10.2,13.1,2.49,11.1
0.0,286.2,310.4,18.6,66.5,8.4,364.6,66.0,54.0,9.1,12.8,2.81,12.1
0.0,284.7,308.6,21.0,75.4,5.8,360.8,54.0,54.0,8.9,12.6,2.41,9.7
0.0,282.7,304.4,25.5,82.6,8.0,361.8,63.0,54.0,9.1,12.4,1.77,9.1
0.0,282.2,306.8,21.3,82.0,6.6,366.2,58.0,55.0,8.8,12.3,2.12,9.6
0.0,283.3,305.0,26.3,84.9,6.8,362.1,58.0,54.0,9.3,12.1,1.79,8.8
0.0,282.7,301.4,29.8,81.0,9.0,354.4,68.0,54.0,9.4,12.0,1.42,8.2
0.0,283.1,306.1,24.4,85.1,8.0,358.7,65.0,56.0,9.3,11.8,1.95,9.6
0.0,285.6,311.7,16.6,66.5,7.9,363.5,68.0,58.0,8.6,11.6,3.05,12.4
0.0,286.0,310.2,17.2,69.0,7.6,365.3,67.0,59.0,8.2,11.4,2.76,11.5
0.0,283.7,307.8,17.5,71.4,8.8,366.1,74.0,60.0,8.0,11.2,2.39,11.3
0.0,283.0,304.8,16.9,60.6,7.9,372.2,70.0,61.0,7.7,11.0,2.12,10.2
0.0,282.4,299.7,29.4,79.2,3.5,364.1,42.0,58.0,8.8,11.0,1.29,6.3
0.0,282.1,303.8,23.2,82.4,2.5,363.2,37.0,58.0,9.4,10.9,1.73,6.6
0.0,283.2,304.0,25.6,85.0,4.4,287.0,47.0,57.0,9.8,10.9,1.69,6.9
0.0,282.5,305.3,20.6,78.1,6.6,365.8,60.0,58.0,9.7,10.9,1.97,9.2
0.0,283.0,304.6,21.8,76.5,6.3,358.8,59.0,59.0,9.4,10.8,1.89,8.7
0.0,282.7,306.6,23.1,92.8,7.4,359.6,63.0,57.0,10.2,10.8,1.96,9.4
0.0,284.0,305.3,25.6,87.0,7.9,359.5,64.0,56.0,10.5,10.9,1.8,9.1
0.0,285.4,310.8,19.1,82.2,5.2,361.6,53.0,58.0,10.1,10.8,2.68,9.9
0.0,286.9,309.6,22.0,79.4,2.7,355.0,39.0,58.0,10.0,10.7,2.46,7.6
0.0,288.1,304.9,33.6,83.8,3.0,214.1,37.0,54.0,10.5,10.7,1.62,5.3
0.0,287.3,310.3,24.0,87.4,3.3,342.5,41.0,57.0,10.7,10.8,2.42,7.9
0.0,287.0,310.2,19.7,73.4,4.7,357.3,50.0,59.0,10.0,10.7,2.66,9.3
0.0,286.1,311.7,16.2,70.7,4.2,356.3,49.0,61.0,9.2,10.5,3.0,9.5
0.0,286.8,312.2,13.6,59.0,5.9,359.0,61.0,64.0,8.1,10.3,3.27,11.3
0.0,287.4,313.9,11.1,51.5,6.1,355.6,65.0,67.0,7.2,10.1,3.73,12.2
0.0,286.6,312.9,12.4,57.2,7.1,351.3,71.0,68.0,6.8,9.8,3.44,12.5
0.0,286.1,309.1,14.9,56.1,4.8,347.5,57.0,68.0,6.6,9.6,2.78,9.5
