pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.0,307.9,18.7,55.4,2.9,340.1,56.0,74.0,6.5,8.8,2.71,7.7
0.0,292.2,305.8,18.0,50.8,3.5,352.5,62.0,75.0,6.4,8.7,2.51,8.0
0.0,290.6,304.4,21.0,57.7,4.1,352.8,65.0,74.0,6.5,8.6,2.17,8.0
0.0,291.2,305.1,20.1,56.0,2.8,352.6,56.0,74.0,6.5,8.6,2.3,7.3
0.0,292.0,306.1,21.2,58.5,2.9,353.1,56.0,74.0,6.6,8.5,2.37,7.5
0.0,294.1,307.4,22.2,57.7,3.4,350.9,60.0,75.0,6.7,8.4,2.56,8.1
0.0,294.8,307.2,23.9,58.0,3.0,350.0,57.0,75.0,6.8,8.3,2.52,7.7
0.0,295.4,310.6,18.7,55.6,2.5,346.8,55.0,76.0,6.6,8.2,3.14,7.8
0.0,295.3,310.3,17.5,52.4,3.4,350.0,63.0,78.0,6.4,8.0,3.17,8.7
0.0,294.2,307.4,18.1,49.4,4.1,354.0,69.0,78.0,6.3,8.0,2.79,8.8
0.0,294.4,306.0,20.8,50.4,4.2,351.9,69.0,77.0,6.3,7.9,2.55,8.5
0.0,293.0,306.6,20.3,55.0,2.6,350.9,56.0,78.0,6.4,7.9,2.52,7.4
0.0,292.2,307.5,17.5,54.0,2.4,349.6,55.0,79.0,6.4,7.7,2.68,7.3
0.0,292.8,306.8,20.5,56.6,3.2,345.2,61.0,79.0,6.5,7.7,2.51,7.8
0.0,293.2,307.0,20.6,56.3,2.9,346.6,59.0,79.0,6.5,7.6,2.55,7.6
0.0,294.1,309.2,19.7,57.8,2.5,336.2,56.0,79.0,6.5,7.6,2.85,7.5
0.0,295.2,311.1,17.8,55.6,2.2,308.4,54.0,79.0,6.5,7.5,3.23,7.1
0.3,297.7,308.7,23.8,53.3,2.4,324.6,52.0,77.0,6.7,7.5,2.88,7.3
0.0,297.4,310.6,22.4,56.9,2.9,326.5,59.0,79.0,6.7,7.5,3.08,7.9
0.0,297.6,307.7,26.8,55.7,2.2,286.2,51.0,77.0,6.8,7.5,2.64,6.5
0.0,296.8,310.1,17.9,48.7,3.4,335.0,65.0,80.0,6.5,7.4,3.26,8.5
0.0,295.4,311.3,12.2,43.1,2.8,342.7,63.0,83.0,6.1,7.3,3.62,8.2
0.0,295.3,313.4,6.4,33.4,2.9,342.0,67.0,86.0,5.3,7.1,4.3,8.7
0.0,294.2,310.3,8.0,34.3,3.5,335.6,73.0,87.0,4.9,7.0,3.66,8.8
0.0,293.7,308.7,10.9,38.8,3.4,340.1,71.0,87.0,4.8,6.8,3.26,8.4
0.0,292.9,309.3,7.9,34.8,2.9,338.2,68.0,89.0,4.5,6.7,3.44,8.0
0.0,292.5,309.5,6.2,34.6,2.2,334.6,63.0,91.0,4.3,6.5,3.53,7.2
0.0,292.5,305.9,13.9,44.7,3.4,333.6,71.0,88.0,4.7,6.4,2.73,7.8
0.0,293.3,308.2,16.2,52.7,2.8,316.3,64.0,87.0,5.2,6.4,2.88,7.4
0.0,294.1,310.1,16.2,55.3,2.6,320.1,62.0,86.0,5.5,6.4,3.12,7.5
