pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.8,310.7,8.7,58.8,2.9,348.5,42.0,59.0,8.7,11.8,3.07,8.3
0.0,285.7,305.0,23.1,84.4,2.2,298.2,35.0,56.0,9.1,11.7,1.79,5.9
0.0,285.7,304.6,23.6,84.0,3.9,334.5,45.0,56.0,9.4,11.6,1.74,7.1
0.0,284.6,302.5,25.9,86.1,3.6,346.8,43.0,55.0,9.8,11.6,1.49,6.6
0.0,283.8,301.0,28.1,88.9,4.3,346.5,46.0,54.0,10.3,11.5,1.31,6.5
0.0,284.3,302.3,19.7,70.1,4.2,349.8,48.0,57.0,9.5,11.3,1.7,7.3
0.0,283.8,303.5,15.5,65.1,4.4,348.4,51.0,60.0,8.6,11.0,1.93,7.8
0.0,284.0,303.4,19.6,75.9,4.7,342.2,52.0,60.0,8.6,11.0,1.76,7.6
0.0,284.1,299.3,31.4,86.4,5.5,346.2,53.0,56.0,9.4,11.0,1.15,6.4
0.0,284.3,296.4,40.6,89.1,4.5,349.6,45.0,53.0,10.5,11.1,0.83,5.4
0.0,285.4,296.3,35.9,81.6,6.0,346.0,53.0,54.0,10.6,11.0,0.94,5.9
0.0,286.0,295.5,38.9,79.8,6.0,345.5,53.0,53.0,10.7,11.0,0.88,5.7
0.0,283.7,294.6,46.6,100.0,5.2,342.1,46.0,50.0,12.3,11.2,0.58,4.7
0.0,284.0,298.4,41.6,100.0,4.4,334.6,42.0,49.0,13.2,11.4,0.73,5.2
0.0,288.4,297.8,56.0,100.0,4.3,227.5,37.0,43.0,14.3,11.7,0.52,3.8
0.0,288.0,297.3,49.0,94.2,4.6,339.6,41.0,45.0,14.3,11.9,0.71,5.3
0.0,286.0,299.1,37.6,95.9,3.7,343.4,38.0,46.0,14.2,12.0,0.95,5.6
0.0,285.4,300.9,31.6,96.5,3.9,337.8,40.0,47.0,13.9,12.1,1.16,6.1
0.0,285.0,299.0,38.0,100.0,3.6,336.4,37.0,46.0,14.2,12.2,0.89,5.4
0.0,285.0,300.6,32.9,100.0,3.3,346.8,36.0,46.0,14.3,12.3,1.09,5.8
0.0,285.3,300.5,34.7,100.0,3.9,342.2,39.0,45.0,14.4,12.4,1.03,5.9
0.0,287.0,296.9,43.8,89.5,5.1,339.7,43.0,44.0,14.0,12.5,0.8,5.4
0.0,286.5,298.5,35.8,86.4,3.1,341.5,35.0,46.0,13.3,12.5,1.02,5.6
0.0,284.5,299.9,33.9,100.0,3.8,339.8,38.0,46.0,13.7,12.5,1.01,5.7
0.0,284.1,299.7,31.5,97.7,3.8,340.9,39.0,46.0,13.7,12.6,1.07,5.8
0.0,285.3,302.3,26.8,93.1,3.8,339.7,40.0,47.0,13.3,12.6,1.37,6.4
0.0,285.5,301.1,30.7,95.1,4.4,336.5,42.0,47.0,13.2,12.6,1.2,6.2
0.0,285.2,303.5,26.3,98.9,4.2,333.0,42.0,47.0,13.3,12.6,1.43,6.7
0.0,284.6,302.2,24.7,91.3,4.3,340.2,43.0,48.0,12.8,12.6,1.41,6.7
0.0,284.0,302.0,22.4,87.6,4.9,334.8,46.0,49.0,12.2,12.6,1.47,6.9
