pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.6,279.6,297.3,22.6,70.6,2.5,292.4,0.0,46.0,8.6,10.7,1.26,5.1
7.8,279.7,294.2,32.1,79.5,3.7,281.6,0.0,38.0,12.0,11.6,0.91,4.8
5.7,281.0,293.1,36.7,77.1,2.5,262.4,0.0,34.0,13.6,12.3,0.82,4.2
0.0,280.2,296.8,25.0,71.8,2.0,354.5,35.0,51.0,12.1,12.3,1.19,5.4
0.0,280.6,297.7,23.7,70.3,3.1,346.1,43.0,53.0,11.1,12.2,1.28,5.9
0.0,281.5,296.6,25.2,65.7,3.0,325.8,42.0,53.0,10.3,12.0,1.23,5.6
0.9,281.0,297.2,25.5,71.0,3.3,329.1,0.0,40.0,10.3,12.0,1.22,5.7
2.3,282.2,298.5,26.0,72.2,2.1,330.9,0.0,38.0,10.7,12.3,1.31,5.4
5.1,280.4,296.6,33.2,90.7,3.9,273.1,0.0,35.0,12.9,12.6,0.96,5.0
17.9,279.7,297.8,31.1,96.0,2.4,314.2,0.0,29.0,16.3,13.8,1.04,5.1
11.9,281.5,288.2,57.2,82.9,5.7,237.3,0.0,22.0,18.8,15.2,0.43,3.5
2.6,279.7,289.4,45.1,80.8,3.7,173.5,0.0,22.0,17.7,15.6,0.57,3.2
0.0,279.9,297.0,25.1,74.5,3.7,359.5,35.0,38.0,15.0,15.5,1.19,6.1
0.0,282.8,300.0,20.6,61.7,3.3,362.4,35.0,42.0,12.6,15.3,1.58,6.7
0.0,283.2,303.0,17.1,60.9,3.1,360.9,37.0,45.0,10.8,15.1,1.93,7.1
0.0,282.2,298.6,19.7,56.9,5.3,343.6,50.0,48.0,9.5,14.5,1.51,7.2
0.0,277.0,292.8,22.3,63.4,5.6,365.9,53.0,50.0,9.0,13.9,1.0,6.0
0.0,276.8,296.9,17.6,68.4,3.0,348.4,42.0,53.0,8.6,13.4,1.3,5.9
0.0,279.1,302.6,12.1,60.0,3.7,343.2,49.0,56.0,7.7,13.1,1.94,7.4
0.0,281.6,305.4,11.8,58.1,3.8,340.4,51.0,58.0,7.1,12.8,2.3,8.0
0.0,281.2,303.6,14.7,64.6,5.1,344.8,59.0,58.0,7.0,12.7,1.99,8.3
0.0,280.4,302.1,12.7,55.3,2.8,345.1,46.0,60.0,6.7,12.5,1.93,6.7
0.0,280.0,301.2,14.5,60.4,4.2,332.4,56.0,61.0,6.6,12.1,1.77,7.3
0.0,280.3,300.7,17.8,67.9,4.5,343.8,58.0,62.0,6.8,11.6,1.63,7.2
0.0,280.5,301.5,14.5,59.5,4.2,338.3,59.0,64.0,6.7,11.2,1.81,7.4
0.0,274.8,293.5,26.7,91.5,7.6,339.7,73.0,59.0,8.6,11.3,0.87,5.8
0.0,273.9,296.6,14.7,70.5,3.1,349.5,49.0,61.0,8.3,11.2,1.29,5.9
0.0,277.8,300.6,15.5,71.0,3.2,347.6,50.0,62.0,8.1,11.2,1.62,6.6
0.0,282.1,305.0,11.9,55.5,3.8,348.2,57.0,65.0,7.3,11.0,2.28,8.0
0.0,283.0,306.1,11.5,54.2,3.9,351.3,59.0,67.0,6.8,10.7,2.44,8.3
