pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.4,299.4,35.4,63.2,6.6,312.5,55.0,52.0,9.2,12.1,1.32,6.9
0.0,285.8,298.8,35.8,64.1,7.4,358.7,60.0,54.0,9.0,11.9,1.26,7.3
0.0,289.4,302.4,30.1,51.8,7.1,353.2,61.0,56.0,8.5,11.6,1.79,8.6
0.0,288.2,301.5,32.1,57.2,8.8,348.0,69.0,57.0,8.3,11.5,1.61,8.6
0.0,288.4,301.7,26.8,46.6,7.1,361.3,63.0,59.0,7.8,11.3,1.83,8.8
0.0,284.8,301.2,23.6,50.6,7.2,360.6,65.0,60.0,7.4,11.2,1.74,8.6
0.0,280.4,294.8,33.5,67.8,7.3,354.7,62.0,58.0,7.9,11.0,0.98,6.3
0.0,279.8,292.1,37.3,66.2,9.0,320.1,68.0,57.0,8.3,10.8,0.81,5.6
0.0,279.4,292.8,34.9,66.7,8.9,330.1,69.0,57.0,8.5,10.7,0.86,5.9
0.0,279.8,293.7,29.7,57.5,8.2,371.6,68.0,60.0,8.3,10.5,1.02,6.6
0.0,284.1,297.2,24.0,41.5,5.9,363.3,59.0,62.0,7.6,10.4,1.47,7.5
0.0,286.8,299.6,21.9,35.9,3.9,365.5,49.0,64.0,7.0,10.2,1.79,7.3
0.0,287.5,300.8,26.4,46.0,6.0,361.0,61.0,64.0,6.8,10.1,1.74,8.2
0.0,292.5,303.7,29.1,43.5,6.6,357.8,64.0,65.0,6.8,9.9,2.1,9.2
0.0,290.0,303.8,30.5,55.1,6.6,357.3,64.0,65.0,7.0,9.7,1.89,8.7
0.0,290.0,300.5,32.2,47.2,7.0,356.8,66.0,65.0,7.1,9.5,1.67,8.3
0.0,290.9,305.8,19.7,35.6,4.0,362.9,53.0,69.0,6.5,9.2,2.56,8.6
0.0,290.1,303.2,21.8,35.7,3.0,286.0,46.0,69.0,6.1,9.1,2.22,6.7
0.0,285.5,302.3,25.1,55.4,4.8,356.8,57.0,69.0,6.4,9.0,1.78,7.8
0.0,285.4,300.6,30.0,61.2,7.0,350.7,68.0,67.0,6.9,9.0,1.5,7.9
0.0,288.0,303.8,23.0,46.2,7.2,355.6,71.0,70.0,6.7,8.9,2.09,9.4
0.0,289.3,303.0,28.1,50.2,9.2,351.2,81.0,69.0,6.8,8.7,1.9,9.6
0.0,286.9,299.2,41.5,78.0,7.8,357.1,68.0,65.0,8.1,8.7,1.1,6.9
0.0,287.0,301.0,32.2,67.0,8.2,366.0,73.0,66.0,8.2,8.7,1.47,8.2
0.0,291.8,305.6,18.1,35.9,8.7,374.0,82.0,71.0,7.2,8.6,2.62,11.5
0.0,296.2,309.7,12.7,24.0,6.3,375.4,71.0,74.0,6.1,8.4,3.67,11.8
0.0,299.8,309.9,14.1,21.3,2.7,370.4,48.0,76.0,5.3,8.2,3.95,8.6
0.0,299.7,311.9,14.9,25.7,3.9,370.0,57.0,78.0,4.9,8.0,4.14,10.0
0.0,302.2,314.5,16.0,27.6,3.3,365.3,54.0,79.0,4.6,7.8,4.68,9.7
0.0,300.6,312.5,18.4,31.2,4.0,361.9,58.0,80.0,4.6,7.5,4.07,10.0
