pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.9,299.2,38.8,86.4,4.2,340.9,50.0,55.0,10.8,11.4,1.08,6.1
0.0,287.7,300.6,37.3,91.5,4.8,340.2,52.0,53.0,11.6,11.4,1.14,6.4
0.0,287.4,303.7,27.2,86.4,3.1,343.8,44.0,55.0,11.5,11.4,1.61,6.7
0.0,288.3,304.7,25.2,81.6,3.1,342.3,45.0,56.0,11.2,11.3,1.79,6.9
0.0,288.5,303.9,20.0,65.6,2.5,348.0,43.0,59.0,10.0,11.2,1.98,6.7
0.0,287.6,301.6,22.5,66.4,3.2,342.0,48.0,60.0,9.3,11.1,1.71,6.7
0.0,288.0,299.4,37.0,83.7,3.6,340.4,47.0,56.0,10.2,11.2,1.15,6.0
0.0,288.0,300.5,37.7,90.3,3.4,339.8,45.0,54.0,11.2,11.2,1.14,6.0
0.0,287.9,303.7,27.6,82.0,2.9,355.6,44.0,56.0,11.0,11.1,1.66,6.7
0.0,288.1,302.3,30.6,81.5,2.9,356.9,43.0,56.0,11.0,11.1,1.49,6.5
0.0,287.2,300.1,39.4,93.5,3.7,355.5,46.0,53.0,12.0,11.2,1.07,6.1
0.0,287.3,302.7,30.0,86.0,3.3,358.5,45.0,54.0,11.9,11.3,1.49,6.7
0.0,288.1,309.5,12.8,63.4,2.2,335.2,43.0,60.0,10.2,11.2,2.84,7.2
0.0,295.8,317.5,4.4,35.1,4.2,324.0,63.0,66.0,8.0,10.8,5.18,11.0
0.0,298.4,316.0,11.1,45.0,3.0,299.2,54.0,68.0,7.0,10.5,4.58,8.8
0.0,296.0,310.4,21.8,61.0,3.1,344.5,53.0,67.0,6.9,10.3,2.94,8.2
0.0,294.6,311.0,19.4,62.5,3.1,282.6,53.0,68.0,6.9,10.1,3.03,7.6
0.0,293.8,307.1,26.2,67.0,4.1,295.9,58.0,66.0,7.3,9.9,2.28,7.6
0.0,293.4,307.6,27.5,73.0,3.5,342.5,54.0,66.0,7.8,9.8,2.21,7.7
0.0,293.0,307.7,28.4,76.9,3.3,335.6,52.0,65.0,8.3,9.9,2.14,7.5
0.0,292.2,308.5,27.4,81.6,2.6,341.1,47.0,64.0,8.9,9.9,2.19,7.2
0.0,292.6,308.2,27.7,79.1,2.6,341.0,46.0,63.0,9.2,9.9,2.18,7.2
0.0,292.2,307.2,29.5,80.8,3.0,341.0,49.0,63.0,9.6,9.9,2.01,7.2
0.0,292.1,307.1,29.3,80.3,2.8,337.0,47.0,62.0,9.8,9.9,2.01,7.0
0.0,291.4,306.5,30.1,82.9,3.1,337.7,49.0,61.0,10.2,9.9,1.89,7.1
0.0,291.8,306.7,32.5,87.0,3.2,315.9,47.0,59.0,10.8,10.0,1.8,6.8
0.0,292.9,306.9,35.0,87.5,3.3,337.2,48.0,58.0,11.2,10.2,1.76,7.1
0.0,291.8,304.6,40.8,93.7,4.1,336.0,50.0,55.0,12.2,10.4,1.36,6.7
0.0,291.3,305.3,37.0,92.3,2.8,330.6,42.0,54.0,12.6,10.5,1.51,6.4
0.0,292.6,308.0,25.9,74.4,2.4,325.1,42.0,58.0,11.5,10.5,2.27,6.9
