pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,288.6,302.4,32.2,80.6,4.8,330.4,60.0,62.0,8.7,10.1,1.52,7.0
0.0,288.0,306.2,26.7,87.9,3.6,346.6,53.0,62.0,9.5,10.2,1.9,7.4
0.0,293.0,310.7,21.6,70.3,3.0,344.5,50.0,64.0,8.9,10.1,2.82,8.1
0.0,295.3,312.6,20.0,64.1,4.8,340.1,65.0,66.0,8.3,10.0,3.29,10.0
0.0,290.3,309.3,20.7,73.8,5.1,351.2,67.0,66.0,8.2,9.9,2.57,9.4
0.0,288.8,304.7,23.9,71.0,4.5,344.7,62.0,66.0,8.2,9.8,1.98,7.9
0.0,289.3,306.0,20.7,66.2,4.1,347.1,61.0,68.0,7.9,9.6,2.24,8.1
0.0,289.2,306.6,21.4,70.4,3.3,349.2,55.0,68.0,7.9,9.5,2.25,7.7
0.0,292.3,310.5,17.2,61.1,3.1,351.7,56.0,70.0,7.5,9.4,3.02,8.4
0.0,292.6,307.1,23.1,63.0,4.8,348.2,67.0,70.0,7.4,9.3,2.42,8.8
0.0,290.5,306.4,20.8,63.1,4.4,349.5,65.0,70.0,7.3,9.2,2.35,8.5
0.0,289.5,308.1,12.6,51.0,3.5,355.5,62.0,74.0,6.8,9.1,2.86,8.5
0.0,288.0,304.6,10.0,40.2,4.2,361.0,70.0,76.0,6.0,8.8,2.55,8.7
0.0,287.8,304.8,12.8,48.2,5.0,353.9,76.0,77.0,5.8,8.6,2.43,9.0
0.0,286.5,301.2,20.1,59.1,5.6,353.2,78.0,75.0,6.2,8.5,1.8,8.1
0.0,285.9,303.8,11.8,48.3,2.9,349.3,60.0,78.0,5.9,8.3,2.28,7.3
0.0,288.0,305.9,8.3,38.5,3.7,355.5,70.0,81.0,5.4,8.1,2.75,8.5
0.0,288.5,305.8,11.0,44.1,3.3,355.1,66.0,81.0,5.2,8.0,2.64,8.1
0.0,289.9,308.0,13.9,53.0,3.6,356.1,68.0,81.0,5.4,7.9,2.8,8.6
0.0,292.3,312.6,11.0,49.8,3.0,356.3,64.0,82.0,5.3,7.8,3.68,8.9
0.0,295.5,313.6,8.7,38.3,4.2,353.7,77.0,84.0,4.9,7.6,4.23,10.5
0.0,295.9,310.5,14.9,45.5,3.8,339.5,71.0,84.0,5.0,7.4,3.44,9.2
0.0,296.6,312.6,11.6,41.1,4.1,335.8,76.0,85.0,4.9,7.3,3.97,10.0
0.0,292.8,309.2,15.6,51.9,4.9,343.9,81.0,84.0,5.2,7.2,3.02,9.7
0.0,290.6,307.3,14.1,49.7,4.4,352.2,77.0,84.0,5.3,7.1,2.77,9.1
0.0,290.5,307.4,12.3,45.8,3.4,357.5,69.0,85.0,5.3,7.0,2.86,8.4
0.0,290.3,309.8,11.1,48.9,3.2,354.9,68.0,86.0,5.2,6.9,3.18,8.6
0.0,293.5,308.6,16.4,49.2,3.5,351.7,69.0,85.0,5.4,6.9,2.98,8.6
0.0,293.3,309.9,18.0,56.7,3.9,352.3,72.0,84.0,5.7,6.8,3.01,9.0
0.0,294.3,311.9,13.4,48.0,3.5,354.0,70.0,86.0,5.5,6.7,3.59,9.2
