pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,288.6,304.1,21.8,57.0,3.5,361.6,49.0,69.0,6.5,9.3,2.09,7.6
1.3,286.8,303.1,19.4,54.4,3.5,369.0,50.0,70.0,6.4,9.1,2.03,7.6
0.0,285.7,298.5,33.0,71.5,2.4,334.0,39.0,65.0,7.2,9.2,1.26,5.6
0.0,286.8,305.0,24.4,73.9,2.2,357.8,40.0,67.0,7.5,9.2,1.94,6.7
0.0,290.7,308.5,20.0,59.2,2.0,344.2,40.0,69.0,7.2,9.1,2.65,7.0
0.0,290.6,306.9,22.1,59.4,3.8,341.4,51.0,69.0,7.1,9.0,2.41,8.1
0.0,289.6,309.0,17.1,56.7,3.0,363.3,47.0,71.0,6.7,8.8,2.8,8.2
0.0,291.5,311.6,12.2,44.1,4.9,358.1,62.0,74.0,6.1,8.5,3.52,10.6
0.0,295.5,311.2,13.5,37.1,8.5,365.7,86.0,75.0,5.6,8.3,3.68,13.5
0.0,291.4,313.2,12.7,50.0,4.6,363.1,62.0,77.0,5.4,8.2,3.69,10.7
0.0,289.6,304.6,21.1,53.5,3.4,361.0,51.0,75.0,5.7,8.1,2.22,7.7
0.0,290.1,307.3,16.0,47.5,3.7,361.6,55.0,76.0,5.6,8.0,2.72,8.6
0.0,288.7,306.0,17.4,51.8,5.3,365.9,65.0,76.0,5.7,7.9,2.45,9.4
0.0,288.7,305.6,19.3,55.3,3.8,354.0,55.0,76.0,5.9,7.8,2.32,8.1
0.0,292.5,308.2,17.2,46.1,5.7,360.8,69.0,77.0,5.7,7.6,2.9,10.3
0.0,296.0,311.8,13.4,37.0,8.0,363.3,86.0,79.0,5.3,7.5,3.8,13.4
0.0,294.6,313.8,13.4,45.0,6.8,367.0,79.0,80.0,5.2,7.4,3.98,12.9
0.0,292.7,311.8,14.3,47.6,7.0,369.2,80.0,80.0,5.2,7.3,3.51,12.4
0.0,290.6,306.8,15.5,44.3,6.1,374.5,73.0,80.0,5.2,7.2,2.74,10.5
0.0,287.3,302.4,26.5,67.3,7.2,364.6,76.0,77.0,6.0,7.2,1.73,8.6
0.0,286.3,304.2,23.2,70.4,7.3,367.3,77.0,76.0,6.5,7.2,1.93,9.3
0.0,289.8,304.3,22.2,54.9,5.7,264.2,65.0,75.0,6.6,7.1,2.17,8.2
0.0,289.7,308.3,16.2,52.7,3.6,369.1,55.0,78.0,6.4,7.1,2.79,8.7
0.0,289.9,308.0,14.0,45.5,4.2,363.2,60.0,80.0,6.0,7.0,2.89,9.2
0.0,289.7,309.0,13.2,46.1,4.2,365.9,61.0,81.0,5.7,6.9,3.04,9.5
0.0,291.1,310.1,14.8,49.4,3.1,363.4,53.0,81.0,5.6,6.9,3.16,8.6
0.0,290.8,310.9,16.4,57.0,3.2,363.2,53.0,81.0,5.7,6.8,3.13,8.7
0.0,292.1,312.1,16.3,55.8,3.1,358.1,53.0,81.0,5.8,6.7,3.37,8.8
0.0,293.9,307.0,26.4,58.0,2.4,264.3,44.0,77.0,6.2,6.7,2.43,6.3
0.0,293.3,312.2,20.9,64.6,2.0,351.0,43.0,79.0,6.4,6.7,3.15,7.5
